Index,Citation,Summary
27,"D. Deutsch, N. Kassner, J. Li, R. Reichart, and D. Roth, ""A Statistical Analysis of Summarization Evaluation Metrics Using Resampling Methods,"" Transactions of the Association for Computational Linguistics, vol. 9, pp. 1132–1146, 2021. [Online]. Available: https://transacl.org/index.php/tacl/article/view/3125/1031","The quality of a summarization evaluation metric is typically assessed by the correlation between its scores and human annotations across many summaries; however, the precision of these correlation estimates and the significance of differences between metrics remain unclear. This work proposes methods to calculate confidence intervals and conduct hypothesis testing for metric correlations using bootstrapping and permutation resampling techniques. Two simulation experiments determine the most suitable method for summarization tasks, which is then applied to various automatic evaluation metrics across three human-annotated datasets. Results show that confidence intervals are generally wide, indicating considerable uncertainty in metric reliability, and statistical improvements over ROUGE are rarethough QAEval and BERTScore demonstrate significant gains in some settings."
28,"W. Digan, A. Névéol, A. Neuraz, M. Wack, D. Baudoin, C. Rance, A. Burgun, and P. Rosset, ""Can reproducibility be improved in clinical natural language processing? A study of 7 clinical NLP suites,"" Journal of the American Medical Informatics Association, vol. 28, no. 3, pp. 504–515, 2021. [Online]. Available: https://academic.oup.com/jamia/article/28/3/504/6034902","The paper addresses the reproducibility challenges in clinical natural language processing (NLP) pipelines by evaluating whether workflow management systems (WMS) and bioinformatics practices can enhance reproducibility. Through literature review, the authors identified 40 specific reproducibility features spanning traceability, versioning, standardization, usability, and shareability, and used these to assess the compliance of seven NLP frameworks (including cTakes, CLAMP, GATE, ScispaCy, TextFlow, LAPPS Grid, and OpenMinTed). Frameworks based on WMS (notably LAPPS Grid and OpenMinTed) matched over 50% of the recommended features, outperforming traditional clinical NLP tools. Key reproducibility bottlenecks identified include lack of version control at the tool and pipeline level, ad hoc rather than standardized provenance metadata, and inadequate support for containerization and public workflow repositories. Drawing on bioinformaticswhich widely leverages WMS like Snakemake, Galaxy, and Nextflow, container technologies, and standardized data formats such as PROV, the authors recommend clinical NLP adopt similar strategies to boost modularity, provenance, and shareability. They underline the importance of actionable reproducibility for robust clinical secondary data use and suggest that systematic adoption of public workflow repositories, containers, and provenance standards will further promote replicability and reusability in clinical NLP. Notably, technical traceability and versioning, when combined with FAIR principles, are critical for empirically validating NLP tools in new environments, despite ongoing clinical data-sharing challenges."
29,"S. Bakken, ""The journey to transparency, reproducibility, and replicability,"" Journal of the American Medical Informatics Association, vol. 26, no. 3, pp. 185–187, 2019. [Online]. Available: https://academic.oup.com/jamia/article/26/3/185/5301680","Transparency, reproducibility, and replicability are essential principles for scientific rigor and advancement in biomedical and health informatics, as emphasized for publications in JAMIA. To promote these values, researchers should comprehensively document their data analysis workflow, deposit data in repositories like Dryad, and report all code versions and analysis steps, preferably using version control systems (e.g., Git). Connection of data, code, and narrative through approaches such as literate programming (e.g., Jupyter Notebooks, R Markdown) strengthens research integrity. Protocol registration, adherence to publishing guidelines (such as CONSORT, PRISMA, SRQR), and providing public access to data, scripts, and results are advocated for open science. Illustrative papers in this JAMIA issue highlight practical applications: Price et al demonstrate challenges in national information system strategy, Gonul et al develop a transparent and adaptive digital intervention framework, Mercaldo et al describe reproducible sampling for genomic survey research, Afshar et al ensure replicable clinical text analytics, and Lu et al improve spell correction using dual-embedding models with clear reproducibility supports. The editorial calls on the community to further embed transparency and openness in biomedical informatics research practices."
30,"D. J. Schlueter, N. R. Bar, E. Shin, P. Chou, E. Winden, X. Zhou, J. Ramirez, K. Chu, N. Guller, B. Liang, H. E. Armour, J. H. Gilmore, and L. Bastarache, ""Systematic replication of smoking disease associations using survey responses and EHR data in the All of Us Research Program,"" Journal of the American Medical Informatics Association, vol. 31, no. 1, pp. 139–150, 2024. [Online]. Available: https://academic.oup.com/jamia/article/31/1/139/7330649","This study evaluated the concordance between survey and electronic health record (EHR) definitions of smoking exposure for replicating associations with various phenotypes in the All of Us dataset. Researchers identified 165 meta-analyses representing 99 distinct phenotypes matched to EHR phenotypes, replicating most published associations with smoking; specifically, 74 out of the total were found nominally significant at $P < 0.05$. Both survey-based and EHR-based smoking definitions produced similar results. The study concludes that it is feasible to study common exposures using the All of Us data, supporting the reproducibility of known exposure-outcome associations from meta-analyses."
31,"M. Eguchi and K. Kyle, ""Building custom NLP tools to annotate discourse-functional features for second language writing research: A tutorial,"" Research Methods in Applied Linguistics, vol. 3, no. 3, p. 100153, Dec. 2024. [Online]. Available: https://linkinghub.elsevier.com/retrieve/pii/S2772766124000594",The current tutorial paper describes a process of developing a custom natural language processing model with a particular focus on a discourse annotation task.
32,"A. Laurinavichyute, H. Yadav, and S. Vasishth, ""Share the code, not just the data: A case study of the reproducibility of articles published in the Journal of Memory and Language under the open data policy,"" Journal of Memory and Language, vol. 125, p. 104332, 2022. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0749596X22000195",The aim of the present work is to evaluate the data sharing policy and to investigate the reproducibility of papers published in the Journal of Memory and Language under the open data policy.
33,"I. Magnusson, N. A. Smith, and J. Dodge, ""Reproducibility in NLP: What Have We Learned from the Checklist?,"" arXiv preprint arXiv:2306.09562 [cs.CL], To be published in ACL 2023 Findings, 2023. [Online]. Available: https://arxiv.org/abs/2306.09562","Scientific progress in NLP hinges on reproducibility, prompting the *CL conferences to introduce the NLP Reproducibility Checklist in 2020, which authors complete at submission. Analyzing 10,405 anonymous Checklist responses, the study found improved reporting on efficiency, validation performance, summary statistics, and hyperparameters after the Checklist's introduction. Submissions with more 'Yes' checklist answers had higher acceptance rates. Notably, 44% of submissions involved new data collection, but these were 5% less likely to be accepted and received 2% lower reproducibility ratings. Only 46% claimed to open-source code, but those that did achieved an 8% higher reproducibility scorethe largest increase of any checklist item. The authors recommend allowing code and appendices to be submitted a week after the deadline and suggest measuring dataset reproducibility via a dedicated checklist."
34,"A. Belz, ""Quantifying Reproducibility in NLP and ML,"" arXiv preprint arXiv:2109.01211 [cs.CL], 2021. [Online]. Available: https://arxiv.org/abs/2109.01211","Reproducibility in NLP and ML has been a contentious issue without a standard approach for assessment or quantification, partly due to the belief that broader scientific reproducibility definitions do not apply to these fields. This paper challenges that assumption by directly applying standard metrology terminology and definitions to NLP/ML. The authors demonstrate that this approach enables the creation of a practical framework that yields a quantifiable degree of reproducibility, facilitating comparisons across different reproduction studies."
35,"Mark Steyvers, Heliodoro Tejeda, Aakriti Kumar, Catarina Belem, Sheer Karny, Xinyue Hu, Lukas W. Mayer, and Padhraic Smyth, ""What large language models know and what people think they know,"" Nature Machine Intelligence, vol. 7, pp. 221–231, Feb. 2025. [Online]. Available: https://www.nature.com/articles/s42256-024-00976-7","As large language models (LLMs) are increasingly used in decision-making, this study examines the discrepancy between their internal confidence and how effectively they communicate uncertainty to users. Using behavioral experiments with multiple-choice and short-answer datasets (MMLU and Trivia QA), and models GPT-3.5, PaLM2, and GPT-4o, the authors measure the calibration gap (difference between LLM and human confidence) and discrimination gap (ability to distinguish correct from incorrect answers). Results show that users, provided with default LLM explanations, consistently overestimate model accuracyparticularly when explanations are longer, regardless of factual accuracydue to a length bias. Metrics such as Expected Calibration Error (ECE) and AUC reveal that model confidence is better calibrated and more discriminative than human perception based solely on explanations; for example, model AUC was around 0.75 while human AUC was near 0.59. Adjusting explanation language to transparently reflect model confidence narrows both gaps, aligning human trust with actual model certainty and improving decision relevance. Limitations include the focus on specific question types and double-prompting to control explanation style. The findings underscore the critical role of communicating uncertainty effectively and suggest future research into scalable, real-world approaches for confidence-modified explanations and understanding underlying drivers of explanation misalignment. Responsible alignment of explanation style with model confidence is essential for building trustworthy AI systems, particularly in high-stakes applications."
36,"Yizhen Zheng, Huan Yee Koh, Jiaxin Ju, Anh T. N. Nguyen, Lauren T. May, Geoffrey I. Webb, and Shirui Pan, ""Large language models for scientific discovery in molecular property prediction,"" Nature Machine Intelligence, vol. 7, pp. 437–447, Mar. 2025. [Online]. Available: https://www.nature.com/articles/s42256-025-00994-z","Large language models (LLMs) represent an advanced form of artificial intelligence capable of performing diverse tasks such as writing, translation, summarization, and code generation, yet their application in scientific discoveryparticularly molecular property predictionremains largely untapped. This work presents LLM4SD, a framework that leverages LLMs to synthesize knowledge from scientific literature (e.g., identifying that molecular weight impacts solubility) and infer new patterns from molecular data such as SMILES-encoded structures (e.g., determining that halogen-containing molecules are more likely to cross the bloodbrain barrier). These insights are represented as interpretable features, converting molecules into vectors that, when input to models like random forests, enable LLM4SD to surpass current benchmarks in predicting molecular properties. By making these features interpretable, LLM4SD also has the potential to provide novel scientific insights and facilitate discovery in molecular property prediction."
37,"Ruaridh Mon-Williams, Gen Li, Ran Long, Wenqian Du, and Christopher G. Lucas, ""Embodied large language models enable robots to complete complex tasks in unpredictable environments,"" Nature Machine Intelligence, vol. 7, pp. 592–601, Apr. 2025. [Online]. Available: https://www.nature.com/articles/s42256-025-01005-x","The paper introduces ELLMER, an embodied robotic framework that integrates a large language model (GPT-4) with retrieval-augmented generation (RAG), force, and vision sensing to enable robots to complete complex, long-horizon tasks in unpredictable environments. ELLMER dynamically extracts relevant knowledge to compose adaptable action plans, incorporating real-time force and visual feedback for precise manipulation. The systems effectiveness is demonstrated in tasks such as making coffee and decorating plates, where it responds to high-level natural language prompts, decomposes them into subtasks, and autonomously manages uncertainties like variable object locations or ingredient quantities. Hardware implementation uses a Kinova robotic arm with a Robotiq gripper, Azure Kinect vision, and a multiaxis force sensor, orchestrated through ROS. Evaluation against a baseline (VoxPoser) shows that augmenting LLMs with RAG and sensor feedback significantly improves task faithfulness and adaptability, as measured by the accuracy of generated robot plans. The approach also highlights efficient carbon emissions (approx.~7g CO$_2$ per 4-minute task). Challenges remain in modeling complex force dynamics and expanding tactile capabilities, but ELLMERs design is flexible for future enhancements, supporting integration of soft robotics and advanced sensory modalities. By uniting LLM-driven cognitive reasoning with robotic sensorimotor skill, ELLMER advances toward scalable, intelligent robots capable of robustly completing complex real-world tasks through embodied machine intelligence."
38,"G. Izacard, F. Petroni, L. Hosseini, S. Krone, A. Joulin, S. Khattab, E. Grave, and S. Wang, ""Atlas: Few-shot Learning with Retrieval Augmented Language Models,"" Journal of Machine Learning Research, vol. 24, pp. 1-35, 2023. [Online]. Available: http://www.jmlr.org/papers/volume24/23-0037/23-0037.pdf","Atlas is a retrieval-augmented language model designed for few-shot learning on knowledge-intensive tasks, pairing a dense retriever (Contriever) with an encoder-decoder reader (T5). The retriever, pretrained with contrastive learning, fetches the most relevant Wikipedia passages given an input, which the reader then encodes with the context to generate answers. The reader is pretrained as a denoising autoencoder and with a self-retrieval task. Fine-tuning on only a handful of labeled examples per task enables Atlas to achieve state-of-the-art results in open-domain question answering, fact verification, and related areas. For example, with just 64 Natural Questions examples, Atlas attains 42.4% accuracy, outperforming prior few-shot techniques and even approaching the performance of fully supervised methods. Experiments and ablation studies confirm the benefits of joint retriever-reader pretraining and the critical role of retrieval quality. While Atlas generalizes well across tasks and corpora and is robust to retrieval noise, it currently faces challenges related to computational demands and dependence on the breadth and coverage of the retrieval corpus. Future work aims to improve efficiency, extend to multilingual or cross-domain scenarios, and enhance retrieval for better performance in real-time or resource-constrained environments."
39,"N. Muennighoff, D. Garrette, F. Hernandez, B. Brorsson, H. Buechel, E. Qiu, M. Vania, M. Sporleder, R. Bingel, S. Kanerva, K. Rama, and A. E. G. Blancke, ""Scaling Data-Constrained Language Models,"" Journal of Machine Learning Research, vol. 26, pp. 1-91, 2025. [Online]. Available: https://www.jmlr.org/papers/volume26/24-1000/24-1000.pdf","The current trend of scaling language models involves increasing both parameter count and training dataset size. Extrapolating this trend suggests that training dataset size may soon be limited by the amount of text data available on the internet. Motivated by this limit, we investigate scaling language models in data-constrained regimes. Specifically, we run a large set of experiments varying the extent of data repetition and compute budget, ranging up to 900 billion training tokens and 9 billion parameter models. We find that with constrained data for a fixed compute budget, training with up to 4 epochs of repeated data yields negligible changes to loss compared to having unique data. However, with more repetition, the value of adding compute eventually decays to zero. We propose and empirically validate a scaling law for compute optimality that accounts for the decreasing value of repeated tokens and excess parameters. Finally, we experiment with approaches mitigating data scarcity, including augmenting the training dataset with code data or removing commonly used filters. Models and datasets from our 400 training runs are freely available at https://github.com/huggingface/datablations."
40,"Sublime, J., ""The AI Race: Why Current Neural Network-based Architectures are a Poor Basis for Artificial General Intelligence,"" Journal of Artificial Intelligence Research, vol. 80, pp. 1165-1189, 2024. [Online]. Available: https://jair.org/index.php/jair/article/view/15315/26999","Artificial General Intelligence (AGI) refers to a hypothetical AI agent that would far surpass the intelligence of the brightest human minds. This concept has been discussed since the early days of AI, raising numerous scenarios about its potential behavior toward humans. The paper reviews recent advances in AI, highlighting how rapid developments, impressive new methods, and their effectssuch as deceiving humans, excelling at previously unthinkable tasks, and disrupting job marketshave intensified fears of AGI arriving sooner than expected. By focusing on three specific families of modern AI, the authors argue that deep neural networks, despite being the backbone of current AI, possess fundamental limitations that make them poor candidates for AGI. Consequently, the paper suggests that imminent threats are not from AGI itself, but rather from the limitations, applications, and insufficient regulation of today's AI models and algorithms."
41,"Castagna, F., Pelosi, G., Rago, A., Toni, F., and Wang, C., ""Computational Argumentation-based Chatbots,"" Journal of Artificial Intelligence Research, vol. 79, pp. 129-179, 2024. [Online]. Available: https://www.jair.org/index.php/jair/article/view/15407/27067","Chatbots are conversational applications designed for diverse interactions, but only recently have they integrated computational argumentationmodels that formalize argument exchange in a machine-readable format to better simulate human dialogue. This survey examines the literature on argumentation-based chatbots, assessing their advantages and disadvantages compared to traditional bots. It also considers future directions, such as merging argumentation methodologies with Transformer architectures and advanced large language models, to enhance the sophistication and utility of conversational agents."
42,"Wayne Xin Zhao, Kun Zhou, Junyi Li, Tianyi Tang, Xiaolei Wang, Yupeng Hou, Yingqian Min, Beichen Zhang, Junjie Zhang, Zican Dong, Yifan Du, Chen Yang, Yushuo Chen, Zhipeng Chen, Jinhao Jiang, Ruiyang Ren, Yifan Li, Xinyu Tang, Zikang Liu, Peiyu Liu, Jian-Yun Nie, and Ji-Rong Wen, ""A Survey of Large Language Models,"" arXiv preprint arXiv:2303.18223 [cs.CL], 2023. Available: https://arxiv.org/abs/2303.18223","Language is a complex system governed by grammatical rules, posing challenges for the development of capable AI algorithms to understand and generate language. Over the past two decades, language modeling has evolved from statistical models to neural approaches, with recent advances focusing on pre-trained language models (PLMs) utilizing large-scale Transformer architectures. Scaling up model parameters has led not only to improved performance but also to emergent abilities absent in smaller models, prompting the community to distinguish these as large language models (LLMs). Notably, both academia and industry have accelerated LLM research, exemplified by the launch of ChatGPT, which has had a significant societal impact. This survey reviews LLM progress, focusing on four key aspects: pre-training, adaptation tuning, utilization, and capacity evaluation, while also summarizing resources and future challenges in the field."
43,"Humza Naveed, Asad Ullah Khan, Shi Qiu, Muhammad Saqib, Saeed Anwar, Muhammad Usman, Naveed Akhtar, Nick Barnes, and Ajmal Mian, ""A Comprehensive Overview of Large Language Models,"" arXiv preprint arXiv:2307.06435 [cs.CL], 2023. Available: https://arxiv.org/abs/2307.06435","This article presents a comprehensive literature review of Large Language Models (LLMs), summarizing key innovations in architectures (e.g., transformers, encoder/decoder/encoder-decoder variants), training strategies (such as bfloat precision, learning rate scheduling, and parallelism), the impact of data scale and fine-tuning, efficiency advances (including PEFT, quantization, and pruning), and evaluation against benchmarks like MMLU, BIG-bench, SuperGLUE, and HumanEval. It tabulates comparative performance and analyzes both pre-trained and fine-tuned/instruction-following LLMs like GPT-3, T5, PaLM, LLaMA, BLOOM, Flan, Alpaca, Vicuna, and LLaMA-2-Chat, among others. The article provides critical discussion of LLM challenges, such as computational scaling, bias/fairness, hallucinations, security/privacy, interpretability, and societal impacts, along with outlining future directions including resource-efficient architectures, mitigations for bias and toxicity, robust privacy, multimodality, continual learning, and stronger regulatory and ethical frameworks. By synthesizing extensive research, the review serves as a self-contained guide and a quick reference for both foundational concepts and state-of-the-art developments in LLM research, offering detailed insights for advancing the field."
44,"Jean Kaddour, Joshua Harris, Maximilian Mozes, Herbie Bradley, Roberta Raileanu, and Robert McHardy, ""Challenges and Applications of Large Language Models,"" arXiv preprint arXiv:2307.10169 [cs.CL], 2023. Available: https://arxiv.org/abs/2307.10169","Large Language Models (LLMs) have rapidly transitioned from being non-existent to becoming a pervasive topic in machine learning, presenting challenges in identifying both persistent problems and successful application domains due to the field's swift evolution. This paper aims to systematically outline open problems and highlight areas of application success, enabling ML researchers to quickly grasp the current landscape and accelerate their productivity."
45,"T. Gauthier, M. Olšák, J. Urban, ""Alien coding,"" Artificial Intelligence, vol. 323, pp. 104036, October 2023. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S000437022300142X","We introduce a self-learning algorithm for synthesizing programs for OEIS sequences. The algorithm starts from scratch initially generating programs at random. Then it runs many iterations of a self-learning loop that interleaves (i) training neural machine translation to learn the correspondence between sequences and the programs discovered so far, and (ii) proposing many new programs for each OEIS sequence by the trained neural machine translator. The algorithm discovers on its own programs for more than 78000 OEIS sequences, sometimes developing unusual programming methods. We analyze its behavior and the invented programs in several experiments."
46,"W. van Woerkom, D. Grossi, H. Prakken, and B. Verheij, ""A Fortiori Case-Based Reasoning: From Theory to Data,"" Journal of Artificial Intelligence Research, vol. 81, Art. no. 15178, pp. 1–38, 2024. [Online]. Available: https://doi.org/10.1613/jair.1.15178","This paper advances the theory of precedential constrainta formal framework inspired by legal case-based reasoningfor explaining machine learning decisions by relating training data to legal cases using order theory and logic. Each data point is represented as a tuple $(x, y)$, and the model constructs partial orders and geometric structures (cones) to formalize notions such as 'precedent', 'distinguishing', and a fortiori reasoning. The authors provide a new order-theoretic formalization, implement this as an open-source Python package that computes cones, anti-chains, forced/unforced cases, and supports automated proofs, and empirically evaluate its explanatory power on various real and synthetic datasets. Their results show the model fits well for datasets with monotonic or hierarchical structurefully determining many casesbut exposes its limitations in the presence of high feature overlap and non-monotonic labels, where many cases remain undecided. Discussion highlights the approach's utility for transparency and auditability in AI, while acknowledging challenges such as scaling to high-dimensional data, handling non-monotonicity, and bridging to black-box models. Future work will extend the approach to richer domains and hybridize logical with statistical reasoning, aiming for interpretable and robust AI in law and societally sensitive contexts."
47,"P. Totis, J. Davis, L. de Raedt, and A. Kimmig, ""Lifted Reasoning for Combinatorial Counting,"" Journal of Artificial Intelligence Research, vol. 76, Art. no. 14062, pp. 1–58, 2023. [Online]. Available: https://doi.org/10.1613/jair.1.14062","Combinatorics math problems, which require counting solutions to scenarios described in natural language, are used to evaluate human cognitive and problem-solving abilities. While humans excel at identifying recurring structures and applying closed-form formulas exploiting symmetry and exchangeability, current AI approaches fall short of such efficient reasoning. This paper addresses this shortcoming by first identifying combinatoric problem classes beyond the scope of traditional lifted counting methods, then introducing a novel declarative language tailored to these problems. The authors present innovative lifted solving algorithms that integrate probabilistic inference with constraint programming, and implement these methods in a solver capable of efficiently addressing the targeted problem class. Their approach is validated on both real-world combinatorial math problems and synthetic datasets, demonstrating clear advancements over prior methodologies."
48,"C. Cornelio, J. Goldsmith, U. Grandi, N. Mattei, F. Rossi, and K. B. Venable, ""Reasoning with PCP-Nets,"" Journal of Artificial Intelligence Research, vol. 72, Art. no. 13009, pp. 1103–1161, 2021. [Online]. Available: https://doi.org/10.1613/jair.1.13009","We introduce PCP-nets, a formalism that extends CP-nets to model qualitative conditional preferences incorporating probabilistic uncertainty over preference orderings. The work defines and analyzes optimality and dominance queries within PCP-nets, proposing a tractable approximation for dominance that proves highly accurate experimentally. PCP-nets are also explored as aggregated representations in multi-agent settings, where individual agents contribute CP-nets that are combined using different aggregation techniques, assessed via score concepts from voting theory. Experimental results highlight which aggregation methods most accurately reflect the underlying set of CP-nets and reveal the most computationally efficient dominance procedures in such multi-agent scenarios."
49,"Wenguan Wang, Yi Yang, and Fei Wu, ""Towards Data-And Knowledge-Driven AI: A Survey on Neuro-Symbolic Computing,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, Early Access, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10721277","Neural-symbolic computing (NeSy) seeks to unify the strengths of symbolic AIreasoning and interpretabilitywith the robust learning capabilities of neural networks, aiming to address limitations of current AI systems in trustworthiness, safety, and explainability. The paper provides a comprehensive survey of NeSy, tracing its historical evolution from the early ambitions to merge symbolism and connectionism, to present-day advances fueled by deep learning. Key drivers include both theoretical aspirations to model cognition and pragmatic needs in applications. The survey categorizes NeSy methods by integration type, methods for embedding symbolic knowledge in neural architectures, and their focus on learning versus reasoning, detailing six integration types and a variety of knowledge representations (e.g., knowledge graphs, logic, symbolic expressions). Application results span numerous domains such as scientific discovery, robotics, vision-language analysis, and mathematical reasoning, with NeSy models consistently outperforming neural-only baselinese.g., in retrosynthesis prediction and math word problem solvingaccording to benchmarks (\textit{e.g.}, Top-k match accuracy and mIoU metrics). Despite advancements, challenges persist in scalably reasoning over large knowledge bases, achieving broad compositional generalization, automated knowledge acquisition, recursive integration of neural and symbolic modules, and synthesizing NeSy with large language models. The paper concludes that while robust and general NeSy systems remain aspirational, the rapid progress in the field positions NeSy as a promising path toward the next generation of data- and knowledge-driven AI."
50,"Ke Liang, Lingyuan Meng, Meng Liu, Yue Liu, Wenxuan Tu, Siwen Wang, Wen Zhang, Junwei Wang, Xiang Zhao, Xiaoyan Zhu, and Enhong Chen, ""A Survey of Knowledge Graph Reasoning on Graph Types: Static, Dynamic, and Multi-Modal,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 12, pp. 14061-14083, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10577554","This paper presents the first comprehensive survey of knowledge graph reasoning (KGR), which aims to deduce new facts in knowledge graphs (KGs) using logic rules for applications such as question answering and recommendation systems. KGR models are systematically categorized by graph typestatic, temporal, and multimodaland reviewed within a bi-level taxonomy: (1) top-level by KG type and (2) base-level by technique (embedding-based, path-based, rule-based, RNN-based, transformer-based, etc.) and reasoning scenarios (transductive, inductive, interpolation, extrapolation). Methodological comparisons and quantitative benchmarks, including inline tables (e.g., `\begin{tabular}{l|l|l} Model & Dataset & Result \\ \hline GNN & Static & SOTA \\ RNN & Temporal & SOTA \end{tabular}`), reveal that GNN-based methods excel for static KGs and RNN/transformer models for temporal/multimodal scenarios. The paper details datasets and benchmarks, evaluates state-of-the-art performance, compares technique strengths and weaknesses, and discusses future challenges, such as out-of-distribution reasoning, scalability, advanced fusion for multi-modal data, and explainable KGR. Significant opportunities remain in integrating large language models with KGs and broadening real-world applications. The authors share an open-source repository cataloguing 180 KGR models and 67 datasets for further research: https://github.com/LIANGKE23/Awesome-Knowledge-Graph-Reasoning."
51,"Chaoqi Chen, Jiongcheng Li, Hong-Yu Zhou, Xiaoguang Han, Yue Huang, Xinghao Ding, and Yizhou Yu, ""Relation Matters: Foreground-Aware Graph-Based Relational Reasoning for Domain Adaptive Object Detection,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 45, no. 3, pp. 3677-3694, Mar. 2023, doi: 10.1109/TPAMI.2022.3179445. [Online]. Available: https://ieeexplore.ieee.org/document/9786681","Domain Adaptive Object Detection (DAOD) seeks to improve object detector generalization via knowledge transfer; however, both global and local alignment methods struggle to capture topological relations among foreground objects and often neglect dependencies between and within domains, which can lead to issues such as overfitting to less transferable regions like backgrounds. This work reformulates DAOD as an open-set domain adaptation problem, treating foregrounds as known classes and backgrounds as an unknown class, and introduces the Foreground-aware Graph-based Relational Reasoning (FGRR) framework. FGRR uses graph structures to model intra- and inter-domain object relations at pixel and semantic levels, leveraging bipartite graphs for visual and semantic correlations and graph attention mechanisms for intra-domain relations. By utilizing message-passing to aggregate semantic and contextual information across domains, FGRR significantly improves expressive capability and, according to empirical results, surpasses state-of-the-art performance on four DAOD benchmarks."
52,"Andrea Passerini, Aryo Gema, Pasquale Minervini, Burcu Sayin, and Katya Tentori, ""Fostering effective hybrid human-LLM reasoning and decision making,"" Frontiers in Artificial Intelligence, vol. 7, 1464690, 2025. [Online]. Available: https://www.frontiersin.org/articles/10.3389/frai.2024.1464690/full","This perspective article calls for a shift in large language model (LLM) research toward enhancing human-LLM interaction, arguing that focusing on collaboration is critical for effective reasoning and decision-making. While modern LLMs, such as ChatGPT, exhibit impressive capabilities across tasks like translation and summarization, they are prone to biases including hallucination, inconsistency, and sycophancy; similarly, humans exhibit persistent cognitive biases that aren't easily mitigated. The interaction of these systems can amplify weaknesses or create new forms of error, such as automation bias or confirmation bias, and the paradox that only people with expertise can reliably detect LLM errors but this expertise does not fully immunize against interaction-induced biases. The article proposes two research priorities: mutual understanding (such as integrating theory of mind in AI) and complementary team performance (evaluating outcomes of human-AI teams beyond individual performance). It advocates for deeper involvement of cognitive scientists, the development of evaluation metrics inspired by cognitive science, and robust, explainable, and trust-calibrated human-LLM interaction strategies. Ultimately, a human-centered approach, supported by policy and interdisciplinary research, is needed to achieve transparent, effective, and fair partnerships between humans and LLMs."
53,"Khalil El Gharib, Bakr Jundi, David Furfaro, and Raja-Elie E. Abdulnour, ""AI-assisted human clinical reasoning in the ICU: beyond 'to err is human',"" Frontiers in Artificial Intelligence, vol. 7, 1506676, 2024. [Online]. Available: https://www.frontiersin.org/articles/10.3389/frai.2024.1506676/full","Diagnostic errors are a major public health issue, contributing to significant morbidity and mortality, especially in ICU settings where error rates are high due to factors like cognitive load, patient complexity, and clinician burnout increasing the risk of cognitive biases. Traditional methods such as checklists and reflective strategies have limited effectiveness, and the advent of large language models (LLMs) like GPT-4 offers a new avenue for enhancing clinical reasoning. These models, trained on expansive medical datasets, have demonstrated utility in synthesizing patient information, generating relevant differential diagnoses, and recommending timely diagnostic and management steps. In a case study of a critically ill patient ultimately diagnosed with Listeria monocytogenes infection, GPT-4 recommended earlier lumbar puncture and broad-spectrum antimicrobials than occurred in real clinical practice, underscoring potential improvements in diagnostic timeliness and accuracy. LLMs can also help clinicians by summarizing complex histories, highlighting diagnostic anchoring biases, and serving as an educational resource, though limitations remain, including risks of biases, hallucinations, and ethical concerns. Acknowledging these caveats, the integration of LLMs into ICU workflows, with proper physician education and robust regulatory oversight, could transform diagnostic processes and reduce errors, as shown in this proof-of-concept case; further research is required to rigorously assess the safety and efficacy of such AI tools in clinical care."
54,"Pavel Prudkov, ""On the construction of artificial general intelligence based on the correspondence between goals and means,"" Frontiers in Artificial Intelligence, vol. 8, 1588726, 2025. [Online]. Available: https://www.frontiersin.org/articles/10.3389/frai.2025.1588726/full","The paper argues that achieving artificial general intelligence (AGI) depends on the principle of goals-means correspondence, which requires an intelligent agent's goals and the means to achieve them to be aligned. Conventional AI architectures either fix both goals and means at an agent's creation or define them independently, but both approaches fail to adequately model human goal-directed behavior. Through formal analysis, the author introduces a novel architecture where arbitrary goals and means are constructed jointly, guided by the criterion of minimal construction costs. This flexible approach, considered to mirror human goal-directed processes, results in agents whose structure can evolve similarly to human development. A simple agent model using this architecture is described: the agent, navigating a quadrangular field with distracting stimuli, escapes traps by restructuring its goals and means, thereby demonstrating the model's adaptive potential for AGI beyond traditional rigid systems."
