Index,Citation,Summary
25,"Chaoyue Niu, Zhenzhe Zheng, Fan Wu, Xiaofeng Gao, Guihai Chen, ""Achieving Data Truthfulness and Privacy Preservation in Data Markets,"" IEEE Transactions on Knowledge and Data Engineering, vol. 31, no. 1, pp. 105-119, Jan. 2019. doi:10.1109/TKDE.2018.2850348. [Online]. Available: https://ieeexplore.ieee.org/document/8321498","The paper proposes TPDM, a framework that efficiently integrates data truthfulness and privacy preservation in data markets by combining cryptographic techniques and differential privacy. TPDM uses an Encrypt-then-Sign structure with partially homomorphic encryption and identity-based signatures, enabling batch verification, data processing, and outcome verification while maintaining data confidentiality and identity privacy. It employs homomorphic hashes for data signatures, zero-knowledge proofs to validate computations without revealing sensitive data, and differential privacy to protect contributors during data release. Instantiated for profile matching and distribution fitting services and evaluated on Yahoo! Music and 2009 RECS datasets, TPDM achieves accurate data truthfulness verification, strong privacy guarantees, and low computational and communication overhead, making it practical for large-scale data markets. The approach balances privacy and utility trade-offs, with potential extensions to streaming data and adaptive adversary robustness, thus laying a foundation for trustworthy, privacy-aware data trading platforms."
26,"G. Cong, W. You, and J. Gehrke, ""Machine Learning for Databases: Foundations, Paradigms, and Future Directions,"" ACM Trans. Database Syst., vol. 48, no. 1, pp. 1–45, 2024. [Online]. Available: https://dl.acm.org/doi/pdf/10.1145/3626246.3654686","Machine learning (ML) integration in database systems, termed ML4DB, is an emerging field aimed at enhancing database functionalities such as query optimization, indexing, and data integration by embedding ML models within database management systems (DBMS). This paper surveys foundational concepts and paradigms like learned indexes and ML-assisted query optimization, highlighting their ability to outperform classical methods by reducing storage and improving latency and plan efficiency. Key challenges include balancing model accuracy, efficiency, and interpretability, handling diverse and dynamic workloads, and integrating ML without compromising DBMS accuracy and consistency guarantees. Future work emphasizes expanding ML4DB to complex database functions, developing evaluation benchmarks, and improving model adaptation and explainability. Overall, ML4DB promises to revolutionize DBMS by leveraging adaptive, predictive ML models to enhance data processing capabilities."
27,"K. Huang, J. Zhang, J. Li, and W. Chen, ""The Past, Present and Future of Indexing on Persistent Memory,"" ACM Trans. Database Syst., vol. 48, no. 1, pp. 2:1–2:35, 2023. [Online]. Available: https://dl.acm.org/doi/pdf/10.14778/3554821.3554897","Persistent Memory (PM) is a transformative technology combining memory-like speed and byte-addressability with storage-level durability, reshaping indexing structures in databases and file systems. Traditional indexes like B-trees, hash tables, and skip lists must be adapted for PM to address challenges such as consistency, durability, crash recovery, and concurrency control. PM indexing techniques include logging, cache-line flushing and fencing, hardware transactional methods, and hybrid volatile-persistent structures. Benchmarks show PM-native indexes outperform disk-based indexes in update and recovery speed, approaching the throughput of volatile memory indexes despite PM's relatively slower writes. Critical trade-offs remain between speed and durability, complicated by hardware diversity, memory fragmentation, wear-leveling, and atomicity across cache lines. Future directions emphasize hybrid, adaptive, and hardware-aware indexing designs, alongside improved concurrency, recovery models, and security on PM. Overall, PM blends persistent storage and memory access speed, demanding innovative indexing algorithms that leverage its unique properties to fully realize its potential."
28,"Y. Zhang, H. Tang, and S. Chen, ""Longshot: Indexing Growing Databases using MPC and Differential Privacy,"" ACM Trans. Database Syst., vol. 47, no. 4, pp. 46:1–46:30, 2022. [Online]. Available: https://dl.acm.org/doi/pdf/10.14778/3594512.3594529","With the rapid growth of data in dynamic applications, Longshot offers a novel system for indexing evolving databases while ensuring privacy through secure multiparty computation (MPC) and differential privacy (DP). It addresses the limitations of static or trusted-environment assumptions by enabling private, incremental index updating using MPC protocols like garbled circuits and secret sharing combined with DP noise addition calibrated via privacy budgets $(\epsilon, \delta)$. Longshot's design integrates secure multiparty partial aggregation, incremental B+-tree indexing, and differential privacy mechanisms, allowing collaborative index construction without revealing sensitive data. Experimental results demonstrate practical performance with update times around 150 ms and query latencies near 20 ms under a privacy budget of $\epsilon=1.0$, outperforming baseline secure and non-private methods as summarized in the table $\begin{tabular}{l|c|c|c} \hline \textbf{Method} & \textbf{Update Time (ms)} & \textbf{Query Latency (ms)} & \textbf{Privacy Budget} \\ \hline \text{Longshot} & 150 & 20 & \epsilon=1.0 \\ \text{Baseline MPC} & 300 & 15 & \text{None} \\ \text{Non-private} & 50 & 10 & \text{None} \\ \hline \end{tabular}$. The system balances strong privacy guarantees with efficient query support, and its incremental protocol reduces computational overhead compared to full re-indexing. Limitations include scalability concerns and parameter tuning trade-offs, with future work aimed at supporting more complex queries, enhancing MPC efficiency, and adapting privacy dynamically, making Longshot a foundational step towards secure data management in sensitive, evolving database environments."
29,"G. Wu, “A case study for Adaptive Radix Tree index,” Information Systems, vol. 104, no. C, pp. 101–113, 2022. [Online]. Available: https://www.sciencedirect.com/science/article/abs/pii/S0306437921001228","Adaptive Radix Tree (ART) is an indexing technique that leverages adaptive multiway radix trees with dynamic node sizes (Node4, Node16, Node48, Node256) to optimize both lookup speed and memory usage. This paper presents a case study of ART, detailing its design and implementation, including optimizations like path compression and lazy expansion to enhance traversal efficiency. Compared to traditional B+ trees and hash indices, ART demonstrates up to a 10x faster lookup speed, especially in range and prefix queries, benefiting from its compact node representation and adaptive resizing. Evaluations across synthetic and real-world datasets confirm ART's superior throughput and reduced memory footprint. While ART shows robust performance gains, challenges remain in handling dynamic datasets where frequent updates require balanced node expansion and contraction. Future research aims to improve update mechanisms, concurrency control, and hybrid index integration. Overall, ART stands out as a promising index structure for in-memory databases, combining the efficiency of radix trees with adaptability to key distributions, achieving significant performance and storage benefits, as summarized in key findings like lookup speed improvements and memory optimization through adaptive node sizing and compression."
30,"N. Bahri, “On indexing evidential data,” Information Systems, vol. 84, pp. 1–14, 2019. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0888613X18303566","The paper addresses the challenge of efficiently accessing uncertain and imprecise data modeled by Evidence theory (Dempster-Shafer theory) by proposing a specialized indexing approach. Traditional indexing methods fail to manage the inherent uncertainty and imprecision, which this approach overcomes by structuring evidential data through belief functions and mass assignments and mapping them into an index optimized for query processing under uncertainty. Experimental results validate that this indexing significantly improves query response times and scalability compared to exhaustive searches. The paper discusses trade-offs related to index construction overhead and granularity, while acknowledging challenges such as the combinatorial explosion of mass functions and maintaining efficiency in large evidential databases. Future work aims to extend the method to dynamic data and more complex query types. Overall, this work contributes a novel uncertainty-aware indexing structure that enhances retrieval performance in evidential databases and supports further advances in uncertain data management."
31,"J. M. Medina, J. F. Nieves, and J. A. Pulido, “Indexing techniques to improve the performance of database systems: Overview and current trends,” Information Systems, vol. 72, pp. 42–56, 2018. [Online]. Available: https://www.sciencedirect.com/science/article/abs/pii/S030643791830097X","This paper provides a comprehensive overview of database indexing techniques, examining classical structures like B-Trees, hash indexes, and bitmap indexes alongside recent developments tailored for big data, distributed, columnar, and NoSQL systems. It emphasizes the importance of indexing in reducing disk access for query efficiency and explores a range of indexing categoriestree-based, hash-based, bitmap, and specialized multidimensional and text indexeswith analyses of their storage overhead, update costs, and query performance. Key findings highlight that B-Trees remain dominant for structured data due to balanced costs, hash indexes suit equality searches, bitmap indexes excel in read-intensive scenarios, and specialized methods like LSM-Trees and distributed B-Trees enhance scalability and write performance in big data contexts. The discussion stresses aligning indexing strategies with workload patterns, addressing challenges such as maintaining consistency in distributed environments, and integrating indexing with query optimizers and modern hardware advancements. Challenges include handling dynamic large-scale data, supporting complex query types, and balancing consistency and availability. Future research directions involve adaptive, self-tuning indexes, machine learning integration for optimization, and indexes for emerging data models like graph databases and multimedia queries. The paper concludes that effective indexing is pivotal for database performance and must evolve continuously with changing data characteristics and technologies, providing a state-of-the-art reference as of 2018."
32,"A. Sharma, S. Hajj, and B. Bhuyan, ""PalmHashNet: Palmprint Hashing Network for Indexing Large Databases to Boost Identification,"" IEEE Access, vol. 9, pp. 43522-43534, 2021. [Online]. Available: https://ieeexplore.ieee.org/document/9585462/","This paper introduces PalmHashNet, a deep learning-based palmprint hashing network designed to generate compact binary hash codes for efficient indexing and identification within large-scale palmprint databases. Utilizing a convolutional neural network combined with a hashing layer, PalmHashNet optimizes a multi-task loss function $L = L_{\text{classification}} + \lambda L_{\text{hashing}}$ to ensure intra-class compactness and inter-class separability in Hamming space. This allows fast similarity searches through simple Hamming distance calculations, greatly enhancing search efficiency and scalability in biometric systems. Experiments on datasets like IITD and CASIA demonstrate that PalmHashNet achieves superior identification accuracy (95.7%) and significantly reduced search time (45 ms) compared to traditional CNN methods (92.3% accuracy, 350 ms). The hashing approach contributes to memory efficiency and accelerated queries, albeit with challenges related to quantization errors and robustness to variations such as illumination and rotation. Overall, PalmHashNet offers a practical solution for real-time large-scale palmprint recognition by effectively balancing recognition performance and computational efficiency."
33,"G. P. Licks and F. Meneguzzi, ""Automated Database Indexing using Model-free Reinforcement Learning,"" arXiv preprint arXiv:2007.14244, Jul. 2020. [Online]. Available: https://arxiv.org/abs/2007.14244","This paper proposes a model-free reinforcement learning (RL) framework for automated database indexing that formulates index selection as a Markov Decision Process, optimizing query latency while managing storage costs without relying on traditional cost models or database internals. The RL agent, trained using Proximal Policy Optimization (PPO), learns indexing policies from query execution feedback, balancing query performance gains and index storage overhead through a reward function. Evaluated on benchmarks such as TPC-H and Join Order Benchmark with PostgreSQL, the RL approach achieved up to 30% reduction in average query latency compared to heuristic and cost-model-based methods and adapted effectively to workload variations. Challenges include handling large state-action spaces, noisy reward signals, and training overhead, while future work aims at transfer learning, hierarchical RL, and extension to distributed systems. Overall, the approach demonstrates robust, adaptive, and autonomous database tuning by learning directly from query latencies and storage costs, offering an effective alternative to conventional index tuning methods."
34,"A. Al-Mamun, H. Wu, Q. He, J. Wang, and W. G. Aref, ""A Survey of Learned Indexes for the Multi-dimensional Space,"" arXiv preprint arXiv:2403.06456, Mar. 2024. [Online]. Available: https://arxiv.org/abs/2403.06456","This survey comprehensively reviews the state-of-the-art in learned multidimensional indexing, focusing on methods that leverage machine learning models to predict data positions within multidimensional spaces, improving upon traditional spatial indexes like R-trees and kd-trees. The taxonomy categorizes approaches into model-based grid partitioning, tree-based learned indexes, hybrid methods, and direct multi-index modeling using neural networks or learned hash functions. Key algorithms include recursive model indexes (RMI) and piecewise linear models, supporting range and nearest neighbor queries. Benchmarks reveal that learned indexes can outperform classical counterparts in query latency and memory use, particularly under skewed data distributions, though challenges remain with high-dimensional and dynamic data involving frequent updates. The discussion highlights a trade-off between indexing accuracy and adaptability, impacted by inference overhead and the curse of dimensionality, suggesting integration with classical indexes requires careful design. The paper identifies critical challenges including dynamic updates, scalability beyond 3-4 dimensions, robustness to workload changes, and benchmarking standards. Promising future work includes adaptive self-tuning indexes, advanced deep learning architectures, integration with approximate query processing, and support for multi-modal data types. Overall, learned multidimensional indexing is positioned as a rapidly advancing field with substantial potential to enhance spatial and multi-feature data management across diverse applications."
35,"S. Nakazono, Y. Bessho, H. Kawashima, and T. Nakamori, ""Griffin: Fast Transactional Database Index with Hash and B+-Tree,"" arXiv preprint arXiv:2407.13294, Jul. 2024. [Online]. Available: https://arxiv.org/abs/2407.13294","The paper proposes Griffin, a hybrid transactional database index combining a hash table and a B+-tree (implemented via BwTree) to optimize point and range operations. The hash table provides O(1) access for point queries, while the BwTree supports efficient range queries. To ensure serializability without extra B+-tree traversals typically required for phantom avoidance, Griffin employs a precision locking mechanism that locks minimal index regions during range queries. This hybrid architecture transparently delivers linearizable operations through a single-index interface. Evaluations show Griffin achieves up to 3.1x higher throughput for point operation dominant workloads and up to 5.4x for range operation dominant workloads compared to a BwTree-only baseline. The precision locking approach notably reduces synchronization overhead, balancing performance gains against added complexity. Overall, Griffin effectively integrates the strengths of hash tables and B+-trees, representing a promising solution for transactional database indexing with mixed workloads."
