Index,Citation,Summary
25,"S. Nie, F. Zhu, Z. You, X. Zhang, J. Ou, J. Hu, J. Zhou, Y. Lin, J.-R. Wen, and C. Li, ""Large Language Diffusion Models,"" arXiv preprint arXiv:2502.09992, 2025. [Online]. Available: https://arxiv.org/abs/2502.09992","This paper introduces LLaDA, a diffusion-based large language model trained from scratch with a pre-training and supervised fine-tuning (SFT) pipeline, challenging the dominance of autoregressive models (ARMs) in large language modeling. LLaDA employs a forward masking and reverse denoising process: each token in input $x_0$ is independently masked with probability $t$, and a mask predictora vanilla Transformer without causal maskingis trained to recover all masked tokens simultaneously, optimizing a likelihood upper bound via cross-entropy over masked positions. Trained on 2.3 trillion tokens and scaled up to 8B parameters, LLaDA demonstrates strong scalability on benchmarks, outperforming self-constructed ARM baselines and surpassing LLaMA2 7B, while matching LLaMA3 8B in in-context learning and general tasks. SFT enhances instruction following, yielding competitive results in general, mathematical, coding, and multilingual benchmarks. Notably, LLaDA excels in reversal reasoning tasks (e.g., poem completion), outperforming GPT-4o and showing minimal performance degradation between forward and reversed tasksan area where ARMs, due to left-to-right bias, struggle. The approach offers unique strengths in bidirectional context computation and robustness for complex reasoning, with the paper providing detailed algorithms, pseudocode, and benchmark protocols in the appendices. Despite limitations such as compute constraints, sensitivity to inference hyperparameters, and the absence of RL-based alignment, LLaDA establishes diffusion models as a robust, performant, and non-autoregressive alternative to ARMs, thereby refuting the notion that core LLM capabilities are inherently tied to autoregressive formulations."
26,"L. Yang, Z. Zhang, Y. Song, S. Hong, R. Xu, Y. Zhao, W. Zhang, B. Cui, and M.-H. Yang, ""Diffusion Models: A Comprehensive Survey of Methods and Applications,"" arXiv preprint arXiv:2209.00796, accepted by ACM Computing Surveys, 2024. [Online]. Available: https://arxiv.org/abs/2209.00796","Diffusion models have emerged as a state-of-the-art class of deep generative models, surpassing earlier paradigms such as GANs in domains including image synthesis, video and molecule generation, and extending to applications across computer vision, natural language processing, temporal data, and interdisciplinary sciences. This comprehensive survey categorizes advancements in diffusion models into three main areas: (1) efficient sampling, (2) improved likelihood estimation, and (3) handling data with special structures, such as those with permutation or rotational invariance or manifold data. Foundational variants including denoising diffusion probabilistic models (DDPMs), score-based generative models (SGMs), and Score SDEs all operate by iteratively corrupting data with noise and then learning to reverse this process, a principle unifying their mathematical underpinnings. Major application fields and methodological connections to VAEs, GANs, normalizing flows, autoregressive, and energy-based models are also reviewed. The survey highlights key open challenges, such as revisiting assumptions about the diffusion process, improving theoretical understanding (e.g., optimal stopping, parameter selection), and exploring new directions in latent representation learning, model scaling, and integration with large pre-trained and multimodal foundation models. This work provides both a detailed taxonomy of diffusion modeling research and a roadmap for future investigations, underlining the broad impact and rapid development of the field."
27,"L. Fan, Y. Yang, F. Wang, N. Wang, Z. Zhang, Z. Cao, and D. Lin, ""Super Sparse 3D Object Detection,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 45, no. 10, pp. 12490–12505, Oct. 2023. doi: 10.1109/TPAMI.2023.3286409. Available: https://ieeexplore.ieee.org/document/10153690","As LiDAR perception ranges expand, efficient long-range 3D object detection becomes critical for autonomous driving. Traditional dense feature map approaches scale poorly as computation grows quadratically with range. The proposed fully sparse detector (FSD) builds on sparse voxel encoding and introduces a novel Sparse Instance Recognition (SIR) module, which groups points into instances and performs efficient instance-wise feature extraction, overcoming center feature limitations of previous sparse architectures. To further enhance sparsity and efficiency, FSD++ incorporates temporal information, generating residual points that capture changes between consecutive frames. Coupled with selected prior foreground points, this forms a super sparse input, dramatically reducing redundancy and computation. Comprehensive experiments on the Waymo Open Dataset demonstrate state-of-the-art results, and additional tests on Argoverse 2 (with $200\,\mathrm{m}$ range versus Waymo's $75\,\mathrm{m}$) highlight the method's superiority for long-range detection. The code is publicly available."
28,"J. Ding, N. Xue, Y. Long, G.-S. Xia, Q. Lu, A. Bai, W. Yang, and X. Yao, ""Object Detection in Aerial Images: A Large-Scale Benchmark and Challenges,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 44, no. 11, pp. 7778–7796, Nov. 2022. doi: 10.1109/TPAMI.2021.3117988. Available: https://ieeexplore.ieee.org/document/9560031","In the past decade, object detection has advanced significantly in natural images but lags behind in aerial images, largely due to challenges like scale and orientation variations inherent in the bird's-eye perspective and the absence of large-scale benchmarks. This paper introduces DOTA, a large-scale dataset for Object deTection in Aerial images, comprising 1,793,658 object instances across 18 categories with oriented bounding box annotations from 11,268 aerial images. Using this comprehensive dataset, the authors establish baselines with 10 state-of-the-art algorithms over 70 configurations, evaluating both speed and accuracy. Additionally, they provide a code library and a website to evaluate algorithms, with DOTA challenges engaging more than 1300 global teams. The authors assert that the expanded DOTA dataset, baselines, and community resources will significantly promote robust algorithm development and reproducible research in aerial image object detection."
29,"Y. Chen, X. Yuan, R. Wu, J. Wang, Q. Wang, L. Zhang, and M.-M. Cheng, ""YOLO-MS: Rethinking Multi-Scale Representation Learning for Real-Time Object Detection,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, to appear. Accepted 2023, published online Feb. 2025. doi: 10.1109/TPAMI.2025.10872821. Available: https://www.computer.org/csdl/journal/tp/5555/01/10872821/24481ZkGRDG","YOLO-MS is a new real-time object detector designed to enhance multi-scale feature representation by innovatively rethinking the roles of multi-branch building blocks and convolutional kernel sizes. The method introduces the MS-Blocka hierarchical multi-branch unit promoting rich inter-branch diversity and improved feature granularityand integrates Global Query Learning (GQL), an attention-inspired mechanism that provides efficient cross-stage guidance to foster better multi-scale learning. Complemented by a Heterogeneous Kernel Size Selection (HKS) protocol, which increases convolutional kernel size deeper in the network ($3 \rightarrow 5 \rightarrow 7 \rightarrow 9$), YOLO-MS robustly expands the effective receptive field. Extensive experiments on MS COCO and various detection benchmarks show YOLO-MS outperforms state-of-the-art detectors including YOLOv8/9, RTMDet, and Gold-YOLO, offering improvements up to +2% AP with comparable or even lower parameter counts. The architecture demonstrates consistently superior results across tasks like general detection, instance segmentation (+2.3% AP), oriented object detection, and challenging conditions (crowded, foggy, underwater), and can serve as a plug-and-play upgrade to existing YOLO models, increasing AP while reducing computational cost. Ablation studies confirm the efficacy of each component, and though the system can introduce slight implementation complexity, its generalizability and efficiency suggest promising avenues for scaling and future research in both vision-centric and broader multi-scale representation domains."
30,"H. Sheng, S. Cai, N. Zhao, B. Deng, Q. Liang, M.-J. Zhao, and J. Ye, ""CT3D++: Improving 3D Object Detection with Keypoint-induced Channel-wise Transformer,"" International Journal of Computer Vision, 2024. Available: https://dblp.org/rec/journals/corr/abs-2406-08152","This paper addresses limitations in flexibility and scalability of current 3D object detectors for point clouds by introducing two novel frameworks: CT3D and CT3D++. CT3D employs raw-point-based embedding, a standard Transformer encoder, and a channel-wise decoder to refine proposals without reliance on hand-crafted voxel features. CT3D++ further enhances detection by fusing geometric and semantic features and incorporating a point-to-key bidirectional encoder that leverages cross-attention between points and proposal keypoints, improving both efficiency and proposal refinement. Extensive experiments on the KITTI and Waymo Open datasets demonstrate state-of-the-art performance, especially in challenging scenarios, and ablation studies validate key architectural choices such as the point-to-key bidirectional encoder (PBC), which outperforms traditional self-attention mechanisms. The frameworks demonstrate flexibility in pairing with various RPNs, efficient feature fusion, and scalability, challenging the necessity of voxel features for high-quality 3D detection and supporting practical deployment in autonomous driving. The authors emphasize the potential for broad industry and academic impact, with code availability to further research."
31,"P. Chen, X. Yu, X. Han, K. Wang, G. Li, L. Xie, Z. Han, and J. Jiao, ""P2Object: Single Point Supervised Object Detection and Instance Segmentation,"" International Journal of Computer Vision, published online May 3, 2025. DOI: 10.1007/s11263-025-02441-3. Available: https://link.springer.com/article/10.1007/s11263-025-02441-3","This paper introduces the P2Object framework, comprising P2BNet and P2MNet, for efficient object detection and segmentation using single-point supervision. P2BNet constructs balanced, instance-level proposal bags by generating anchor-like proposals around annotated points and refines these proposals from coarse-to-fine with a cascade structure, utilizing multiple instance learning (MIL) loss and negative sampling to suppress the background. Recognizing the limitations of discrete proposal sampling, the authors develop P2BNet++ with a spatial self-distillation strategy for continuous anchor regression, and further extend to P2MNet, which leverages dynamic convolution and a boundary self-prediction (BSP) module combining low-level image cues for accurate pixel-wise object perception. Experiments on COCO, VOC, SBD, and Cityscapes show that P2MNet-FR achieves up to 25.9 AP (COCO-17) and 30.3 AP with a Swin-Transformer, with segmentation results approaching fully-supervised baselines. Ablation studies validate the effectiveness of each component. The approach significantly reduces annotation cost (requiring only ~0.9s/object), yet faces challenges in dense scenes, with occasional failures in group prediction and boundary estimation. Future work aims to apply these methods to oriented detection, noisy supervision, integration with foundation models, and few-shot learning. The proposed framework demonstrates state-of-the-art performance across detection and segmentation, narrowing the gap with fully-supervised learning using minimal supervision."
32,"B. Yin, X. Zhang, L. Liu, M.-M. Cheng, Y. Liu, and Q. Hou, ""Camouflaged Object Detection with Adaptive Partition and Background Retrieval,"" International Journal of Computer Vision, published online March 22, 2025. DOI: 10.1007/s11263-025-02406-6. Available: https://link.springer.com/article/10.1007/s11263-025-02406-6","This paper introduces AdaptCOD, a novel framework for camouflaged object detection (COD) that explicitly leverages contextual background information to enhance object localization and segmentation. AdaptCOD decouples COD into three sequential modules: global localization provides a coarse prediction using an encoder-decoder with FPN, local segmentation adaptively expands the foreground region based on a context-sensitive rule $h_e = h \cdot (1 + \gamma \cdot r_t)$ and $w_e = w \cdot (1 + \gamma \cdot r_t)$ (where $r_t$ is the proportion of predicted foreground), and background retrieval employs masked average pooling followed by cosine similarity to refine object boundaries via comparison with background features. Training involves progressive side supervision and joint optimization, with strong empirical gains shown across three major COD benchmarksCAMO, COD10K, and NC4kusing metrics like $S_m$, $wF$, and $\alpha E$. Ablation and efficiency studies confirm that both the adaptive context selection and background retrieval modules contribute significant performance improvements (2.13.2% on key metrics), outperforming 22 state-of-the-art competitors and effectively generalizing to other COD and medical segmentation models. Limitations include sensitivity to the initial localization and the need for further advances in background-foreground similarity and expansion strategies. Overall, AdaptCOD offers a practical and generalizable improvement for detecting camouflaged objects in challenging visual conditions."
33,"Y. Sun, J. Zhang, Y. Liu, X. Li, ""The evolution of object detection methods,"" Pattern Recognition, vol. 148, 2024, 110438. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S003132032400136X","This paper reviews the traditional object detection pipeline and provides a brief overview of the history of deep learning, then focuses on categorizing deep learning-based object detection algorithms, specifically those utilizing convolutional neural networks and transformer-based frameworks, examining the challenges these methods encounter and potential directions for future research."
34,"M. Yang, X. Wang, G. Zhao, ""Single-shot object detection with enriched semantics,"" Pattern Recognition, vol. 106, 2020, 107404. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0031320319303711","The paper introduces Detection with Enriched Semantics (DES), a novel single-shot object detection network that enriches detection features with semantic information via two mechanisms: a weakly-supervised segmentation branch and a global activation module. The segmentation branch leverages weak segmentation ground-truth, requiring no extra annotations, to supply high-level, class-aware features for activating and calibrating lower-level detection maps, thereby addressing the lack of semantic richness in standard SSD-type architectures. Concomitantly, the global activation module learns object class-channel relationships in a self-supervised manner, providing global context and facilitating channel-wise feature learning. Experiments on PASCAL VOC and MS COCO datasets demonstrate the methods efficacy, achieving an mAP of 81.7 on VOC2007 and 32.8 on COCO test-dev at a speed of 31.5 ms per image (Titan Xp). A lower-resolution DES reaches 79.7 mAP at 13.0 ms per image. DES is simple to implement, minimally invasive to existing frameworks, and extensible to more advanced single- or two-stage detectors. Key architectural detailsincluding the segmentation map generation and global activation formulationsare substantiated with ablation studies, and comprehensive results are reported, such as:

\[
\begin{tabular}{l|c|c}
\textbf{Model} & \textbf{VOC2007 mAP} & \textbf{COCO mAP} \\
\hline
DES (VGG16) & 81.7 & 32.8 \\
DES (VGG16, low-res) & 79.7 & - \\
\end{tabular}
\]

The approach provides a unified, efficient, and effective path for integrating semantic segmentation into single-shot detection, enhancing both performance and speed without requiring significant network redesign."
35,"L. Liu, W. Ouyang, X. Wang, P. Fieguth, J. Chen, X. Liu, M. Pietikäinen, ""Deep learning for generic object detection: A survey,"" Pattern Recognition, vol. 102, 2020, 107198. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0031320319303851","Object detection, one of the most fundamental and challenging problems in computer vision, seeks to locate object instances from a large number of predefined categories in natural images. Deep learning techniques have emerged as a powerful strategy for learning feature representations directly from data and have led to remarkable breakthroughs in the field of generic object detection. Given this period of rapid evolution, the goal of this paper is to provide a comprehensive survey of the recent achievements in this field brought about by deep learning techniques. More than 300 research contributions are included in this survey, covering many aspects of generic object detection: detection frameworks, object feature representation, object proposal generation, context modeling, training strategies, and evaluation metrics. We finish the survey by identifying promising directions for future research."
36,"L. Jiao, F. Zhang, F. Liu, S. Yang, L. Li, Z. Feng, and R. Qu, ""A Survey of Deep Learning-Based Object Detection,"" IEEE Access, vol. 7, pp. 128837–128868, 2019. [Online]. Available: https://ieeexplore.ieee.org/document/8825470","In this survey, we analyze the methods of existing typical detection models and describe the benchmark datasets at first."
37,"S. Y. Alaba and J. E. Ball, ""Transformer-Based Optimized Multimodal Fusion for 3D Object Detection in Autonomous Driving,"" IEEE Access, vol. 12, pp. 50165–50176, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10493018",This work presents a multimodal fusion model that improves 3D object detection by combining the benefits of LiDAR and camera sensors to address these challenges in autonomous driving.
38,"X. Jiang and Y. Wu, ""Remote Sensing Object Detection Based on Convolution and Swin Transformer,"" IEEE Access, vol. 11, pp. 38643–38656, 2023. [Online]. Available: https://doi.org/10.1109/ACCESS.2023.3267435","Remote sensing object detection faces challenges such as varied target scales, complex backgrounds, and densely packed small objects, making standard object detection algorithms less effective. This paper introduces RAST-YOLO, which integrates a Region Attention (RA) mechanism with a Swin Transformer backbone to enhance feature extraction by expanding feature map interactions and leveraging object background information, thus improving detection in complex scenes. Additionally, a C3D module fuses deep and shallow semantic data to address multi-scale issues and enhance small object detection. Extensive experiments on DIOR and TGRS-HRRSD datasets show that RAST-YOLO achieves state-of-the-art accuracy, with mean average precision (mAP) improvements of 5% and 2.3% over baseline on the respective datasets, and maintains real-time detection speed due to its lightweight design."
39,"N. Carion, F. Massa, G. Synnaeve, N. Usunier, A. Kirillov, and S. Zagoruyko, ""End-to-End Object Detection with Transformers,"" arXiv preprint arXiv:2005.12872, 2020. [Online]. Available: https://arxiv.org/abs/2005.12872","This paper introduces DETR (DEtection TRansformer), a novel object detection approach that replaces traditional pipelines with a direct set prediction framework, eliminating hand-crafted components like non-maximum suppression and anchor boxes. DETR utilizes a transformer encoder-decoder architecture and employs a set-based global loss enforced by bipartite matching to produce unique predictions from a small, fixed set of learned object queries. On the COCO benchmark, DETR achieves competitive results without specialized libraries, matching or outperforming the Faster R-CNN baseline with metrics such as AP: $0.4847$, AP$_{50}$: $0.5868$, AP$_{75}$: $0.5129$ across various object sizes, and AR$_{100}$: $0.5723$. The model generalizes to related tasks like panoptic segmentation, showing notable improvements over strong baselines. Auxiliary methods involve bounding box conversion, Generalized IoU loss, and standard metric evaluations. Training code and pretrained models are made available by the authors."
40,"A. Wang, H. Chen, L. Liu, K. Chen, Z. Lin, J. Han, and G. Ding, ""YOLOv10: Real-Time End-to-End Object Detection,"" arXiv preprint arXiv:2405.14458, 2024. [Online]. Available: https://arxiv.org/abs/2405.14458","Over recent years, the YOLO family has led real-time object detection due to its strong performance-efficiency balance, yet its reliance on non-maximum suppression (NMS) in post-processing and suboptimally examined architectural design limit true end-to-end deployment and inference latency. YOLOv10 addresses these with two core contributions: (1) a consistent dual assignment strategy allowing NMS-free, end-to-end detection by jointly training with both one-to-many and one-to-one label assignmentsusing a unified matching metric $m(\alpha,\beta) = s \cdot p^\alpha \cdot \text{IoU}(\hat{b}, b)^\beta$ (where $p$ is classification score, $b$ and $\hat{b}$ are bounding boxes, $s$ is spatial prior, and $\alpha,\beta$ harmonize the assignments) to align training and inference supervision; and (2) a holistic, efficiency-accuracy driven model designintroducing a lightweight classification head (depthwise separable convolutions), spatial-channel decoupled downsampling, rank-guided block design (applying compact inverted blocks per measured redundancy), large-kernel depthwise convolutions for small models, and a partial self-attention module partitioned by channel after $1\!\times\!1$ conv for efficient global context. On COCO benchmarks, YOLOv10 achieves state-of-the-art accuracy-latency tradeoffs: e.g., YOLOv10-S outpaces RT-DETR-R18 by 1.8$\times$ in speed with 2.8$\times$ fewer parameters, and YOLOv10-B halves latency and shrinks parameter count by 25% compared to YOLOv9-C at similar AP. Extensive ablations confirm these advances, with performance robust in challenging conditions (e.g., low light, dense scenes). While a residual NMS-free accuracy gap remains for smallest models, it narrows as model capacity grows. The authors highlight possible improvements via large-scale pretraining, further gap reduction, and broader application. YOLOv10 is well-suited to real-time, resource-constrained computer vision deployments, advancing end-to-end object detection efficiency and performance."
41,"X. Wang, R. Girdhar, S. X. Yu, and I. Misra, ""Cut and Learn for Unsupervised Object Detection and Instance Segmentation,"" arXiv preprint arXiv:2301.11320, 2023. [Online]. Available: https://arxiv.org/abs/2301.11320","The paper introduces Cut-and-LEaRn (CutLER), a simple and effective method for unsupervised object detection and segmentation that requires no human labels. CutLER leverages MaskCut, which uses features from a self-supervised Vision Transformer (ViT) to generate coarse masks of multiple objects in an image by creating a patch-wise similarity matrix and applying Normalized Cuts iteratively to isolate different object masks. These masks serve as pseudo-labels to train a detector with a robust loss-dropping strategy that mitigates issues from missed objects. Further improvements are made via self-training on model predictions. CutLER is compatible with various detection architectures, detects multiple objects, and excels as a zero-shot detector, surpassing previous state-of-the-art methods by over 2.7 times in detection performance (AP50 and AR) across 11 diverse benchmarks including video frames, paintings, and sketches. When finetuned with limited labels, CutLER outperforms MoCo-v2 by 7.3% APbox and 6.5% APmask on COCO using only 5% labeled data."
42,"Y. Rong, T. Leemann, T.-t. Nguyen, L. Fiedler, P. Qian, V. V. Unhelkar, T. Seidel, G. Kasneci, and E. Kasneci, “Towards Human-Centered Explainable AI: A Survey of User Studies for Model Explanations,” IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 4, pp. 2104–2122, Apr. 2024. [Online]. Available: https://dblp.org/rec/journals/pami/RongLNFQUSKK24","Explainable AI (XAI) is increasingly essential for advancing AI research, yet understanding the needs of XAI users and conducting human-centered model evaluations remain challenging. This paper presents a systematic literature review of 97 core papers from the past five years examining user studies in XAI through the lens of human-computer interaction (HCI) and AI research, classifying them by key explanatory qualities: trust, understanding, usability, and human-AI collaboration performance. It finds that XAI proliferates more quickly in some domains, such as recommender systems, while user studies remain infrequent and seldom integrate insights from cognitive or social sciences. The work provides practical guidelines for designing user studies and underscores open research directions, particularly the integration of psychological science into human-centered XAI."
43,"X. Li, H. Ding, H. Yuan, W. Zhang, J. Pang, G. Cheng, K. Chen, Z. Liu, C. C. Loy, “Transformer-Based Visual Segmentation: A Survey,” IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 6, pp. 10138–10163, Jun. 2024. [Online]. Available: https://dblp.org/rec/journals/pami/LiDYZPCCLL24","This survey presents a comprehensive and detailed review of transformer-based methods in visual segmentation, outlining the evolution from traditional, hand-crafted feature approaches and CNNs to the current dominance of transformer architectures for tasks such as semantic, instance, panoptic, video, and 3D point cloud segmentation. The survey first contextualizes the segmentation problem, key datasets (e.g., Pascal VOC, COCO, ADE20K, Cityscapes), and standard evaluation metrics including mean Intersection over Union (mIoU), mean Average Precision (mAP), and Panoptic Quality (PQ), providing their formulas and usage scenarios. It then systematizes transformer-based segmentation approaches through a unified DETR-like meta-architecture comprising components such as a feature backbone (CNN/ViT), neck (FPN), object query, transformer decoder, mask representation, and bipartite matching, organizing the design space into detailed categories: strong representations, improved decoder cross-attention designs, optimized object queries, association across frames and tasks, and conditional query fusion (e.g., for open-vocabulary or few-shot segmentation). Numerous tables benchmark over 120 models (including Mask2Former, OneFormer, SegFormer, K-Net, Mask DINO, SegNext, etc.) across all major segmentation tasks and popular datasets, unifying results for fair comparison and highlighting top-performing architectures. The discussion evaluates the strengths of transformers in unifying pipelines, improving generalization, and outperforming CNNs, and identifies open challenges such as creating truly universal architectures, multi-modal and language-driven segmentation, scalability to long video segments, robust domain adaptation, generative approaches, and annotation/model efficiency. The survey concludes by emphasizing the rapid progress of vision transformers in segmentation, summarizing future directions like lifelong learning, generative segmentation, reasoning-augmented architectures, and extension to 4D data and mobile platforms, and supplements its findings with extensive appendices detailing metrics, ablations, and implementation nuances."
44,"C. Zhu and L. Chen, “A Survey on Open-Vocabulary Detection and Segmentation: Past, Present, and Future,” IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 12, pp. 8954–8975, Dec. 2024. [Online]. Available: https://dblp.org/rec/journals/pami/ZhuC24","As foundational tasks in scene understanding, object detection and segmentation have advanced considerably with deep learning, yet they are constrained by limited, pre-defined annotated categories stemming from high manual labeling costs. The paper surveys developments in Open-Vocabulary Detection (OVD) and Segmentation (OVS), where models can classify objects beyond fixed vocabularies. It introduces a taxonomy organizing tasks and methods based on levels and types of weak supervision, covering techniques such as visual-semantic space mapping, novel visual feature synthesis, region-aware training, pseudo-labeling, knowledge distillation, and transfer learning. This taxonomy is broadly applicable across detection, semantic/instance/panoptic segmentation, and extends to 3D and video tasks. Strengths, weaknesses, main design principles, and challenges for each method are systematically reviewed, with task benchmarks and vital components detailed in supplementary materials and a maintained online resource. The survey concludes by highlighting promising research directions for future exploration in OVD and OVS."
45,"Xinpeng Ding, Jianhua Han, Hang Xu, Wei Zhang, and Xiaomeng Li, ""HiLM-D: Enhancing MLLMs with Multi-scale High-Resolution Details for Autonomous Driving,"" International Journal of Computer Vision, published online 7 May 2025. DOI: https://doi.org/10.1007/s11263-025-02433-3 [Full Text URL](https://link.springer.com/article/10.1007/s11263-025-02433-3)","The paper introduces HiLM-D, a novel, resource-efficient, two-stream multimodal large language model (MLLM) framework tailored for interpretable risk object localization, intention, and suggestion prediction (ROLISP) in autonomous driving. Unlike prior approaches focusing mainly on planning, HiLM-D enhances visual perception by combining a temporal reasoning stream (processing video with spatial-temporal adapters on CLIP-ViT) and a lightweight spatial perception stream (processing a single high-resolution image with a custom HRS encoder and P-Adapter for multi-scale features). This fused representation is fed to a language model (e.g., Vicuna) which provides descriptions, intentions, and planning suggestions, while a query-aware detector aligns bounding box prediction with textual reasoning via cross-attention. Experiments on the DRAMA-ROLISP benchmark and Shikra-RD dataset show HiLM-D outperforms state-of-the-art MLLMs, improving BLEU-4 captioning scores by 3.7% and detection mIoU by 8.7% with only 1.36M trainable parameters. Ablations confirm the importance of each component for detecting small objects, maintaining resolution context, and achieving memory efficiency. The approach generalizes well across datasets, and plug-and-play spatial stream integration boosts different MLLMs. Limitations include dataset diversity and closed-loop planning, inspiring future work in constructing richer datasets and real-time systems. Code and data supporting HiLM-D are publicly available."
46,"J. Wu, W. Yao, S. Jia, T. Jiang, W. Zhou, C. Ma, X. Chen, ""Gradient-based sparse voxel attacks on point cloud object detection,"" Pattern Recognition, vol. 160, Art. no. 111156, 2025. [Online]. Available: https://doi.org/10.1016/j.patcog.2024.111156","The paper introduces a gradient-based sparse voxel attack (GSVA) algorithm, specifically targeting voxel-based 3D point cloud object detectors to overcome the limitations of existing adversarial attacks in this domain. Traditional methods often generate fake obstacles or remove objects but face constraints in efficacy and stealthiness, particularly with voxel-based detectors. The proposed method leverages voxel density clusters (VDCs) within point clouds to enhance feature extraction and employs gradient-based optimization in a sparse voxel context, resulting in more effective and efficient adversarial attacks."
47,"J. Tao, S. Chan, Z. Shi, C. Bai, S. Chen, ""FocTrack: Focus attention for visual tracking,"" Pattern Recognition, vol. 160, Art. no. 111128, 2025. [Online]. Available: https://doi.org/10.1016/j.patcog.2023.111128","Transformer trackers have achieved significant success due to their attention mechanisms, which typically model long-range dependencies for global context. However, this differs from human visual tracking behavior, where attention first skims apparent regions and then discriminates between similar areas. Addressing this, the proposed FocTrack integrates a focus attention module using an iterative binary clustering function (IBCF) before self-attention to mimic these human behaviors; each cluster treats others as easily distinguished tokens during clustering, while subsequent self-attention emphasizes discriminative learning on the cluster of interest. Additionally, a local template update strategy (LTUS) selectively updates local templates during tracking, maintaining reliability and low computational cost. Experimental results demonstrate that FocTrack achieves state-of-the-art performance with 71.5% AUC on LaSOT, 84.7% AUC on TrackingNet, and operates at approximately 36 FPS, surpassing prevalent approaches."
48,"J. Yang, B. Hu, H. Li, Y. Liu, X. Gao, J. Han, F. Chen, X. Wu, ""Dynamic VAEs via semantic-aligned matching for continual zero-shot learning,"" Pattern Recognition, vol. 160, Art. no. 111199, 2025. [Online]. Available: https://doi.org/10.1016/j.patcog.2023.111199","Continual Zero-shot Learning (CZSL) aims to classify unseen categories across sequential tasks but faces the challenge of catastrophic forgetting, often mitigated by experience replay of past dataa solution that has limitations including potential data leakage and scenario specificity. Many CZSL approaches also inadequately represent semantic-visual correlations. This work introduces dynamic Variational Autoencoders (VAEs) with semantic-aligned matching, using both semantic and visual VAEs to improve backward knowledge transfer and deploying generative experience replay to alleviate forgetting. Evaluated on five datasets (aPY, AWA1, AWA2, CUB, SUN), the model demonstrates superior performance over baseline methods."
49,"M. R. Islam, S. H. Myeong, M. S. Morshed, D. H. Kim, J. A. Lee, and J. H. Kim, ""Deep Learning and Computer Vision Techniques for Enhanced Quality Control in Manufacturing Processes,"" IEEE Access, vol. 12, pp. 121449-121479, 2024. doi: 10.1109/ACCESS.2024.3332226. Available: https://ieeexplore.ieee.org/document/10663422/","The document reviews advancements in Deep Learning (DL) and Computer Vision (CV) technologies for automated defect detection in manufacturing processes, highlighting their potential to enhance quality control. It discusses the limitations of traditional quality control methods and presents a systematic analysis of state-of-the-art techniques, applications, and challenges in various manufacturing sectors, including automotive and electronics. The study aims to identify research gaps and suggest future directions for leveraging DL and CV in improving manufacturing quality and efficiency."
50,"I. Ahmed, T. Xie, A. K. Bashir, and A. D. Jurcut, ""Computer Vision Based Transfer Learning-Aided Transformer Model for Plant Disease Recognition,"" IEEE Access, vol. 12, pp. 28798-28809, 2024. doi: 10.1109/ACCESS.2024.3363345. Available: http://ieeexplore.ieee.org/document/10440637/","This study presents a new framework for identifying and forecasting fall risks, utilizing a novel transformer model trained on 2D poses."
51,"Alec Radford, Jong Wook Kim, Chris Hallacy, Aditya Ramesh, Gabriel Goh, Sandhini Agarwal, Girish Sastry, Amanda Askell, Pamela Mishkin, Jack Clark, Gretchen Krueger, and Ilya Sutskever, ""Learning Transferable Visual Models From Natural Language Supervision,"" arXiv preprint arXiv:2103.00020, 2021. [Online]. Available: https://arxiv.org/abs/2103.00020","State-of-the-art computer vision systems are typically limited by their reliance on fixed categories and the need for additional labeled data to recognize new visual concepts; this paper addresses these challenges by pre-training models to predict which caption matches which image using 400 million (image, text) pairs from the internet. This simple pre-training approach, leveraging raw text as supervision, enables the model to achieve competitive performance across over 30 diverse vision benchmarksincluding OCR, action recognition, geo-localization, and fine-grained classificationwithout any dataset-specific training. Notably, it matches the zero-shot ImageNet accuracy of supervised ResNet-50 while bypassing the need for its 1.28 million labeled examples, demonstrating the power of scalable natural language supervision for visual representation learning. The authors acknowledge that while benchmark performance can still lag behind alternative methods, their approach unlocks significant potential for flexible and reusable computer vision models, and they provide open access to their pre-trained models and code at https://github.com/OpenAI/CLIP."
