Index,Citation,Summary
27,"[3] G. Franceschelli and M. Musolesi, ""Reinforcement Learning for Generative AI: State of the Art, Opportunities and Open Research Challenges,"" Journal of Artificial Intelligence Research, vol. 79, pp. 721–778, 2024. [Online]. Available: https://jair.org/index.php/jair/article/view/15278","Generative Artificial Intelligence (AI) has seen significant advances recently, with Reinforcement Learning (RL) playing a crucial role in enhancing generative models. This survey categorizes RL applications in generative AI into three main types: (1) RL as an alternative generation method approximating data distributions, (2) RL for generating outputs while maximizing objective functions such as BLEU or aesthetic scores, and (3) RL for embedding nuanced, subjective characteristics not easily captured by explicit objectives, often via reward modeling and human or AI feedback. Key RL methods include policy gradients, hierarchical RL, and actor-critic algorithms, applied to tasks ranging from text and code generation to chemistry and image synthesis. Challenges involve managing large sparse action spaces, high computational cost, reward bias, robustness to adversarial behaviors, and the risks of optimizing flawed evaluation metrics (Goodharts law). Future research avenues focus on improved reward modeling, inverse RL, multi-agent techniques, enhanced alignment and robustness strategies, and expanding modalities beyond text and images. The paper concludes that RL enriches generative AI by enabling training on complex, non-differentiable, and subjective criteria, thereby broadening generative tasks beyond conventional approaches, though significant hurdles remain for practical and robust deployment."
28,"[2] O. T. Murire and C. Singh, ""Artificial Intelligence and Its Role in Shaping Organizational Work Practices: Implications for Cultural Transformation,"" *Business*, vol. 14, no. 12, p. 316, 2024. [Online]. Available: https://www.mdpi.com/2076-3387/14/12/316",The paper investigates how Artificial Intelligence (AI) influences the transformation of organizational work practices and explores the resulting implications for cultural change within organizations.
29,"[3] A. Daios, M. K. Louca, and M. C. Georgiadis, ""AI Applications in Supply Chain Management: A Survey,"" *Applied Sciences*, vol. 15, no. 5, p. 2775, 2025. [Online]. Available: https://www.mdpi.com/2076-3417/15/5/2775","This survey paper reviews the state-of-the-art AI applications in supply chain management (SCM), highlighting machine learning, deep learning, reinforcement learning, and natural language processing techniques used to optimize processes such as demand forecasting, inventory management, and supplier selection. It emphasizes that deep learning models like recurrent neural networks (RNNs) and convolutional neural networks (CNNs) excel in capturing temporal dependencies for demand forecasting, while reinforcement learning is effective in dynamic inventory and production planning. NLP aids in supplier evaluation through textual data analysis. AI models improve forecasting accuracy by 10-30% compared to traditional methods. However, challenges including data heterogeneity, model interpretability, ethical concerns, and scalability remain. The paper advocates for hybrid AI systems, explainable AI frameworks, and distributed learning methods like federated learning to address these barriers. Future research directions focus on real-time adaptive AI resilient to disruptions and AI-driven sustainability metrics. The survey conclusively positions AI as pivotal for enhancing SCM efficiency and innovation, while underscoring the need for interdisciplinary research to achieve scalable, transparent, and ethical AI deployments in complex supply chain networks."
30,"[1] I. Ahmed et al., ""From Artificial Intelligence to Explainable Artificial Intelligence in Industry 4.0,"" IEEE Transactions on Industrial Informatics, vol. 18, no. 8, pp. 5031–5042, Aug. 2022. [Online]. Available: https://ieeexplore.ieee.org/document/9695219/","This paper surveys AI and Explainable AI (XAI) methods within Industry 4.0, emphasizing how integrating cyber-physical systems and IoT with AI enhances manufacturing automation and decision-making yet lacks transparency. It categorizes prevalent AI and XAI techniques, including machine learning, deep learning, model-agnostic explanations, rule-based methods, and visualization. The study highlights applications such as predictive maintenance, quality control, supply chain optimization, and autonomous vehicles, noting that XAI aids interpretation of complex models, improving human-machine collaboration. Challenges identified include managing heterogeneous data, the computational cost of explainability, and balancing accuracy with interpretability. Future directions focus on developing lightweight, real-time XAI methods, standardizing evaluation metrics, creating domain-specific explainability frameworks, and incorporating human-in-the-loop paradigms. The paper concludes that transitioning from AI to XAI is crucial for transparency, trustworthiness, and effective smart manufacturing, fostering better insights, compliance, and collaborative operations."
31,"[2] A. H. Sodhro, H. Li, D. Min, S. Pirbhulal, and R. Li, ""Artificial Intelligence-Driven Mechanism for Edge Computing Resource Allocation in Industrial IoT,"" IEEE Transactions on Industrial Informatics, vol. 15, no. 7, pp. 4235–4243, Jul. 2019. [Online]. Available: https://ieeexplore.ieee.org/document/8658105/","The paper introduces an AI-driven resource allocation mechanism tailored for edge computing environments in the Industrial Internet of Things (IIoT), addressing the challenges of heterogeneous devices and real-time processing demands. Leveraging a hybrid AI model that integrates neural networks for workload demand forecasting with genetic algorithms for optimized resource distribution under latency and capacity constraints, the system dynamically adapts to live industrial conditions to improve task scheduling and system throughput. Experimental results demonstrate up to a 30% latency reduction and 25% improvement in resource utilization compared to benchmarks, confirming the efficacy of AI in managing IIoT edge resources. The discussion emphasizes the balance between computational overhead and system responsiveness, identifying challenges such as limited edge device capacity, security, and scalability. Future directions include developing lightweight AI models, incorporating blockchain for security, and exploring multi-agent learning for cooperative allocation. Overall, the study validates that the proposed AI-based framework significantly enhances latency, resource efficiency, and reliability in edge computing for industrial automation, encouraging further integration of AI in smart manufacturing infrastructures."
32,"[1] S. Malik, N. Noor, and W. M. Alghamdi, ""Artificial intelligence and industrial applications—A review,"" Engineering Applications of Artificial Intelligence, vol. 114, p. 105431, 2024. [Online]. Available: https://doi.org/10.1016/j.engappai.2023.105431","This paper provides a comprehensive review of recent advances in artificial intelligence (AI) and its transformative applications across industries such as food processing, drug discovery, e-commerce, and chemical manufacturing. It highlights key AI techniques including machine learning, deep learning, natural language processing, and robotics that enhance automation, decision-making, efficiency, and product quality. Through a systematic literature survey from 2015 to 2023, the study identifies how AI optimizes workflowse.g., improving product consistency and predictive maintenance in food processing, accelerating candidate identification in drug discovery through deep learning models, boosting personalized recommendations in e-commerce, and enabling process optimization and safety monitoring in chemical industries. Despite these benefits, challenges such as heterogeneous data environments, integration complexities, workforce skill gaps, and cybersecurity issues persist. The authors stress the need for industry-specific AI models, cross-sector collaboration, workforce upskilling, and standardized frameworks. Future directions focus on explainable AI for transparency, real-time AI via edge computing, federated learning to protect privacy, and policy incentives to foster AI adoption. Thus, AI stands as a critical driver of industrial evolution, with ongoing research needed to address technical, organizational, and regulatory hurdles to realize its full potential."
33,"[2] A. Cerqueus, M. H. Lee, and K. C. Shih, ""Applications of artificial intelligence in industry 4.0 and smart manufacturing,"" Engineering Applications of Artificial Intelligence, vol. 146, p. 105651, 2025. [Online]. Available: https://doi.org/10.1016/j.engappai.2024.105651","This paper presents a comprehensive review of artificial intelligence (AI) applications within Industry 4.0, focusing on enhancing smart manufacturing processes such as process planning, reconfigurable manufacturing, robotics, production planning, and fault detection. It highlights how AI methodologiesincluding machine learning, deep learning, robotics automation, and fault detection systemsintegrate with Industry 4.0 technologies to improve predictive maintenance accuracy, fault detection responsiveness, and system reconfigurability. AI-driven robotics enable flexible automation and optimize production schedules, ultimately raising product quality. Challenges such as data heterogeneity, AI model interpretability, scalability, and cybersecurity are discussed, emphasizing the need for robust, adaptable AI models. Future directions point to hybrid AI models combining symbolic and machine learning approaches, enhanced human-AI collaboration, advanced anomaly detection, and AI integration with edge computing for real-time industrial processing. The study concludes AI is a transformative enabler for Industry 4.0, fostering more intelligent, efficient, and adaptable manufacturing systems by advancing flexible automation, fault diagnostics, and production planning."
34,"[1] E. Koh, et al., ""A Review on the Applications of Artificial Intelligence (AI) in the Display Industry,"" IEEE Access, vol. 12, pp. 1521-1534, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10679079","This review article provides a comprehensive overview of artificial intelligence (AI) applications in the display industry, highlighting the integration of machine learning (ML), deep learning (DL), and reinforcement learning (RL) across stages like design optimization, defect detection, and process control. AI techniques such as convolutional neural networks (CNNs) (e.g., ResNet, U-Net) achieve over 90% accuracy in defect classification, while process control models lead to 1015% yield improvement and design optimization reduces cycle time by 20%. Key challenges include limited high-quality labeled data, real-time processing demands, variability in manufacturing conditions, cybersecurity concerns, and skill gaps. The review emphasizes the need for hybrid AI approaches, improved model robustness, and explainability to bolster trust in industrial adoption. Future directions focus on semi-supervised learning, lightweight edge AI architectures, explainable AI frameworks, digital twins for predictive simulation, and AI-driven automation. Overall, AI is deemed essential for advancing display manufacturing efficiency and quality despite existing challenges, necessitating ongoing collaboration between AI experts and display industry stakeholders."
35,"[2] S. P. Sreekala, et al., ""A Survey of AI in Industry: From Basic Concepts to Industrial and Business Applications,"" in Toward Artificial General Intelligence: Deep Learning, Neural Networks, Generative AI, De Gruyter, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10790358/","This chapter offers a comprehensive overview of Artificial Intelligence (AI) in industry, starting with foundational AI technologies such as machine learning, neural networks, and deep learning, which form the basis of current applications. It describes AI's transformative effects across sectors like manufacturing, healthcare, finance, and supply chain management, highlighting practical implementations such as predictive maintenance, diagnostic assistance, fraud detection, and logistics automation. The chapter details relevant AI methodologies including supervised, unsupervised, and reinforcement learning, as well as deep architectures like CNNs, RNNs, and generative models like GANs and Transformers, used in diverse industrial tasks. Key challenges discussed encompass data quality, interpretability, system integration, ethical concerns including bias and privacy, and the need for transparent, trustworthy AI aligned with regulatory compliance. Future directions focus on hybrid AI combining symbolic and neural approaches, enhanced personalization, self-learning systems, sustainable technologies, and establishing AI standards. Conclusively, AI is seen as a vital driver of industrial innovation and competitive advantage, necessitating multidisciplinary efforts to overcome technical, ethical, and organizational hurdles to maximize its transformative potential."
36,"[3] R. Rakholia, et al., ""Advancing Manufacturing Through Artificial Intelligence: A Review,"" IEEE Transactions on Industrial Informatics, vol. 20, no. 1, pp. 120-130, 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10677409/","The paper ""Advancing Manufacturing Through Artificial Intelligence: A Review"" by R. Rakholia et al. surveys recent AI advancements in manufacturing, illustrating how AI enhances productivity, quality control, predictive maintenance, and supply chain optimization. It reviews machine learning, deep learning, and reinforcement learning methods applied to smart manufacturing systems and outlines the transition to Industry 4.0 technologies emphasizing autonomous decision-making and data-driven optimization. The systematic review categorizes AI applications across planning, production, maintenance, and logistics, revealing improvements such as a 30% reduction in downtime from predictive maintenance, a 20% increase in defect detection accuracy via CNNs, and enhanced demand forecasting using RNNs. Critical formulations include the neural network loss function $L(\theta) = \frac{1}{N} \sum_{i=1}^N \ell(y_i, f(x_i; \theta))$, where $x_i$ are inputs, $y_i$ ground truths, $f$ the model parameterized by $\theta$, and $\ell$ the loss metric. The discussion balances AI benefits with challenges like data heterogeneity, model interpretability, data privacy, and implementation barriers, highlighting the synergy between AI and human expertise. Challenges such as scalability, cybersecurity, and the ""black-box"" issue are noted. Future work involves explainable AI, federated learning, reinforcement learning enhancements, and integrating AI with digital twins and edge computing for real-time adaptation. The paper concludes that AI is critical for efficient, flexible, and autonomous manufacturing, recommending interdisciplinary research and harmonizing AI adoption with human and policy considerations for sustainable smart manufacturing ecosystems."
37,"[1] L. A. C. Salazar and B. Vogel-Heuser, ""Industrial Artificial Intelligence: A Predictive Agent Concept for Industry 4.0,"" in IEEE Transactions on Industrial Informatics, vol. 18, no. 1, pp. 567-576, Jan. 2022, doi: 10.1109/TII.2021.3092427. [Online]. Available: https://ieeexplore.ieee.org/document/9976159","The paper ""Industrial Artificial Intelligence: A Predictive Agent Concept for Industry 4.0"" by Salazar and Vogel-Heuser proposes a modular Predictive Agent framework that embeds machine learning models (e.g., neural networks, SVMs) directly within industrial agents to enable real-time predictive analytics and autonomous decision-making in smart manufacturing. Targeting Industry 4.0 challenges, the approach integrates data acquisition, model inference, and decision execution at the edge, communicating through standardized protocols to optimize multi-agent coordination. Experimental results demonstrate >85% prediction accuracy and a 30% reduction in unplanned downtime, outperforming centralized AI with reduced latency. The paper addresses deployment challenges including heterogeneous data, low-latency communication, model lifecycle management, security, and interpretability. Future work includes federated and reinforcement learning integration, standardized AI certification, and hybrid edge-cloud models. This concept advances digitalization and intelligent automation by enabling scalable, adaptive, and reliable AI-driven industrial systems."
38,"[2] M. S. Ahmmed, A. T. S. Hoque, and M. R. Islam, ""A Systematic Review of Industry 4.0 and AI: Recent Approaches and Challenges,"" Manufacturing MDPI, vol. 12, no. 10, p. 681, 2024. [Online]. Available: https://www.mdpi.com/2075-1702/12/10/681","The paper presents a systematic review examining how artificial intelligence (AI) and Industry 4.0 technologies elevate manufacturing efficiency by addressing persistent challenges such as inefficiency, high costs, and inconsistent quality. It analyzes literature focusing on adaptive manufacturing, predictive maintenance, process optimization, and quality control, highlighting the role of Cyber-Physical Systems (CPS), Internet of Things (IoT), and big data analytics in enabling real-time monitoring and operational agility. Methods involved structured selection of empirical and review studies emphasizing machine learning, deep learning, and data-driven optimization techniques applied in manufacturing contexts. Key outcomes include AI-driven adaptive systems enabling flexible production via CPS and IoT sensor data, predictive maintenance reducing downtime through failure forecasting, process parameter optimization lowering waste and energy use, and enhanced defect detection through computer vision. Challenges identified include data privacy, integration complexity, costly investments, and workforce skill shortages, compounded by heterogeneity in manufacturing environments and data interoperability issues. Future directions suggest developing standardized integration frameworks, advancing explainable AI, utilizing edge computing for real-time data processing, improving cybersecurity protocols, and fostering humanmachine collaboration. The conclusive evidence indicates substantial efficiency and productivity gains from merging AI and Industry 4.0, envisioning smart factories empowered by adaptive, predictive, and optimized production if hurdles around system integration, data management, and human factors are addressed."
39,"[2] P. Wei, M. Wei, Y. Huang, X. Zhang, and Q. Zhang, ""Research on tool wear state identification method driven by data fusion from several sources,"" *International Journal of Machine Tools & Manufacture*, vol. 189, pp. 104495, 2024. Available: https://www.sciencedirect.com/science/article/abs/pii/S0736584524000279","This paper presents a novel tool wear state identification approach using multi-sensor data fusion to enhance machining accuracy and extend tool life. The proposed framework integrates vibration, cutting force, acoustic emission, and temperature sensor data, extracting features in time-domain (e.g., mean, RMS, kurtosis), frequency-domain (FFT components), and statistical analyses. A hybrid fusion model combining early fusion via convolutional neural networks (CNN) and decision-level fusion through ensemble classifiers is employed to classify wear states such as initial, stable, and severe wear. Experimental results on milling processes demonstrate a 10-15% improvement in classification accuracy over single-sensor models, with validated robustness across variable cutting conditions. The study highlights benefits of multi-source fusion in capturing incipient wear and scalability potential, while noting challenges in data synchronization, large dataset requirements, and real-time implementation. Future work aims at adaptive fusion algorithms, transfer learning, and embedding solutions for in situ monitoring. Overall, the method offers a comprehensive and robust tool condition monitoring solution, advancing predictive maintenance in manufacturing."
40,"[2] D. Peddireddy, et al., ""Identifying manufacturability and machining processes using 3D convolutional neural networks and transfer learning,"" Journal of Manufacturing Systems, vol. 59, pp. 110-123, 2021. [Online]. Available: https://www.sciencedirect.com/science/article/abs/pii/S1526612521001201","The paper introduces a novel approach for manufacturability and machining process identification using 3D Convolutional Neural Networks (3D CNNs) enhanced by transfer learning, leveraging volumetric representations of CAD models as input. The method automatically classifies parts as manufacturable or non-manufacturable and identifies machining processes such as milling, turning, and drilling. The architecture, consisting of multiple convolutional and pooling layers followed by fully connected layers with a softmax classifier, is pretrained on large 3D shape datasets and fine-tuned for the target tasks. Experimental results demonstrate classification accuracies over 90% for manufacturability and over 85% for machining recognition, with performance gains attributed to transfer learning and data augmentation. The volumetric data captures geometric features more effectively than traditional 2D projections, enabling robust feature learning. Limitations include high computational demands for volumetric processing and classification ambiguities when parts correspond to multiple machining options. Future work aims to extend the model for multi-material parts, integrate manufacturing constraints, and explore architectures like graph neural networks for improved topology representation. Overall, this study validates that combining 3D CNNs with transfer learning can automate key manufacturing planning stages, thereby reducing reliance on expert input and enhancing production efficiency."
41,"[2] D. A. Dornfeld, ""Special Issue: Sustainable Manufacturing,"" Journal of Manufacturing Science and Engineering, vol. 138, no. 10, article 101006, Oct. 2016. Available: https://asmedigitalcollection.asme.org/manufacturingscience/article-abstract/doi/10.1115/1.4034550/375105","Sustainable manufacturing emphasizes environmentally friendly production methods that minimize negative environmental impacts and conserve energy and natural resources. This special issue of the Journal of Manufacturing Science and Engineering collects research on topics such as process energy efficiency, material recycling, and life cycle assessment, underscoring the importance of integrating sustainability into manufacturing engineering. Challenges include consistent quantification of sustainability impacts, balancing environmental and economic trade-offs, and overcoming cost and technology barriers, while future work focuses on developing integrated assessment tools, innovative low-impact manufacturing technologies, sustainable supply chain criteria, and enhanced education and policies. Overall, the issue highlights multidisciplinary advances and stresses the need for continued innovation and collaboration to embed sustainability into manufacturing science and engineering."
42,"[3] M. Tahiduzzaman, ""Manufacturing Process Optimization Using Open Data and Analytics,"" Journal of Manufacturing and Materials Processing, vol. 9, no. 4, p. 106, 2025. [Online]. Available: https://www.mdpi.com/2504-4494/9/4/106","The paper investigates the use of open data combined with advanced analytics methods, including machine learning and statistical analysis, to optimize manufacturing processes by improving efficiency, quality, and cost-effectiveness. It addresses challenges in data integration and quality inherent to leveraging diverse public datasets from suppliers, regulators, and industrial consortia. The methodology applies preprocessing, regression, and clustering models with cross-validation to identify inefficiencies and enable predictive maintenance, achieving results such as reducing cycle time from 45 to 37 minutes, defect rates from 6.2% to 3.1%, and downtime from 12 to 5 hours per month. Discussions highlight the democratizing potential of open data analytics while acknowledging challenges like data heterogeneity, incompleteness, and the necessity of domain expertise. Future work aims to incorporate real-time data streaming, automated feature extraction from novel data types, and IoT integration. The study concludes that transparent, scalable manufacturing optimization can be realized by combining publicly accessible data and analytics, fostering collaboration and continuous innovation."
43,"[2] J. Doe (assumed author), ""Generative AI for Manufacturing Innovation,"" SSRN Electronic Journal, 2023. [Online]. Available: https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5188841","Generative Artificial Intelligence (GAI) is increasingly recognized as a transformative technology in manufacturing, enabling innovations in product design, supply chain optimization, and adaptive production. By integrating advances in machine learning and generative models, manufacturers can enhance creativity and operational efficiency. The manufacturing sector is undergoing rapid digital transformation propelled by AI, automation, and data analytics, with GAI playing a key role by autonomously generating designs and improving decision-making. This paper explores how GAI can be systematically incorporated into manufacturing workflows to boost competitiveness, addressing both technical and strategic challenges for adoption."
44,"[3] F. Pistolesi, F. Leali, and F. Pignatiello, ""AI for Efficiency and Sustainability in Assembly/Disassembly Industrial Processes: A Review and Future Perspectives,"" IEEE Transactions on Industrial Informatics, vol. 19, no. 2, pp. 1063–1075, Feb. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/10116050/","The paper provides a comprehensive review of how Artificial Intelligence (AI) techniquessuch as machine learning, computer vision, and optimization algorithmsare utilized to enhance efficiency and sustainability in industrial assembly and disassembly processes. It emphasizes AI applications like computer vision for part identification, reinforcement learning for robotic assembly precision, and classification algorithms for automated sorting in disassembly, all contributing to workflow optimization, energy savings, and circular economy practices. The synthesis highlights AI-driven reductions in cycle time and predictive maintenance that extend machinery life, thereby reducing material waste and improving remanufacturing quality. Challenges addressed include data heterogeneity, integration with legacy systems, low-latency requirements, and the need for explainable AI models. The authors propose future directions including hybrid AI models combining reinforcement learning and fuzzy logic, digital twins for virtual prototyping, and interdisciplinary frameworks. Concluding, the paper asserts that despite current limitations, ongoing AI advances promise smarter, faster, and greener assembly and disassembly processes aligned with Industry 4.0 and sustainability objectives."
45,"[3] V. Vinodh, P. Mohan, and K. Jayavel, ""Developing digital twin design for enhanced productivity of an automated anodizing industry and process prediction using hybrid deep neural network,"" Engineering Applications of Artificial Intelligence, vol. 122, pp. 103991, 2023. [Online]. Available: https://doi.org/10.1016/j.engappai.2023.103991","The paper presents a comprehensive digital twin (DT) framework designed for the automated anodizing process industry to enhance productivity, process optimization, and predictive maintenance. This DT integrates multi-sensor data capturing temperature, voltage, current, and chemical bath parameters with advanced analytics using a hybrid deep neural network (HDNN) that combines convolutional neural networks (CNN) for spatial features and long short-term memory (LSTM) units for temporal dependencies. The model predicts process parameters at time $t$ via $\hat{y}_t = f_{HDNN}(X_{t-l:t})$, where $X_{t-l:t}$ represents sensor data from previous $l$ steps. Training over six months of production data with mean squared error loss achieved over 95% predictive accuracy, outperforming baseline models with an R-squared of 0.96 versus ARIMA's 0.78 and LSTM's 0.91. Results showed a 22% reduction in unscheduled downtime and a 15% increase in productivity. The DT framework is composed of four layersdata acquisition, management, analytics engine, and visualization interfacesupporting edge-to-cloud data handling and providing an intuitive dashboard for real-time KPIs and alerts. Challenges such as sensor calibration drift and data synchronization were addressed by adaptive filtering. The approach's scalability suggests applicability in similar electrochemical manufacturing processes. Future work includes reinforcement learning for autonomous tuning, vision-based defect inspection, explainable AI fault diagnosis, and pilot deployments in other plants. The successful integration of sensor data, HDNN prediction, and visualization provides a robust blueprint for smart manufacturing and sustainable asset management in Industry 4.0 contexts."
