Index,Citation,Summary
33,"Md. N. Akhtar, M.G.P. Prasad, M.A. Navascués, and R.N. Mohapatra, ""Fractal Dimension of Fractal Functions on the Real Projective Plane,"" Fractal and Fractional, vol. 7, no. 7, p. 510, 2023. [Online]. Available: https://www.mdpi.com/2504-3110/7/7/510","This paper extends the classical theory of fractal interpolation and fractal functions from the Euclidean setting to the non-Euclidean real projective plane. By defining a linear structure on an interval of the projective plane and considering iterated function systems (IFS) composed of affine projective contractions, the authors construct fractal graphs as attractors of such systemsthese are continuous functions exhibiting rich topological and geometric properties. Explicitly, if the IFS consists of $d$ contractions with ratios $r_1,\ldots,r_d$, then the box-counting, packing, and Hausdorff dimensions of the fractal graph all coincide and are determined as the unique solution $s > 0$ to the Moran-type equation $\sum_{i=1}^d r_i^s = 1$. The attractors possess topological dimension one but can exhibit fractal dimensions strictly greater than one and arbitrarily close to two as contraction ratios increase, thus producing highly irregular ""wild"" functions. The work recovers the classical Euclidean results as a limiting case and illustrates both theoretical advancements and computational challenges in adapting separation conditions and visualizations to the projective context. The article concludes by suggesting extensions to higher-dimensional projective spaces and further studies on the analytic properties of these fractal functions."
34,"A. Berdnikov, L. Guth, and F. Manin, ""Degrees of maps and multiscale geometry,"" Forum of Mathematics, Pi, vol. 12, 2024, e2. [Online]. Available: https://doi.org/10.1017/fmp.2023.33","This paper investigates the relationship between the Lipschitz constant $L$ of self-maps on Riemannian manifolds and the maximal degree such maps can achieve, focusing on upper bounds, constructions, and classifying behaviors based on manifold topology. For the connected sum $X_k = \#_k \mathbb{CP}^2$ with $k \geq 4$, the authors show the maximum degree of an $L$-Lipschitz self-map lies between $C_1 L^4 (\log L)^{-4}$ and $C_2 L^4 (\log L)^{-1/2}$, for explicit constants $C_1$ and $C_2$. The study introduces a topological trichotomy: (1) scalable, simply connected $n$-manifolds achieve the optimal scaling $\sim L^n$; (2) formal but nonscalable ones have degree growth bounded by $L^n (\log L)^{-\theta(1)}$; (3) nonformal manifolds have maximal degree $L^\alpha$ for some $\alpha < n$. Methods employ Fourier analysis and LittlewoodPaley theory to analyze forms and cohomology classes, as well as constructive gluing and combinatorial methods for mapping construction. A sharp phase transition is demonstrated between these topological types, with comprehensive bounds and explicit criteria for scalability derived from algebraic properties such as the structure of the real cohomology ring. The discussion highlights the interplay between topology, analysis, and algebra, and acknowledges challenges in fully characterizing nonformal manifolds. The work lays a foundation for future studies aiming to further refine quantitative bounds and understand the rational invariance of the observed mapping degree behaviors."
35,"J. Miller, S. Sheffield, and W. Werner, ""CLE Percolations,"" Forum of Mathematics, Pi, vol. 5, 2017, e4. [Online]. Available: https://doi.org/10.1017/fmp.2017.5","Conformal loop ensembles (CLEs) are random, conformally invariant collections of loops in a simply connected domain, with the set of points not surrounded by any CLE loop providing a continuum analogue of the Sierpinski gasket or carpet. This work establishes a direct relationship between each CLE consisting of simple disjoint loops (CLE$(\kappa)$ for $\kappa \in (8/3, 4)$) and the associated CLE$(\kappa')$, where $\kappa' = 16/\kappa$, which involves generally non-disjoint loopsmirroring the Edwards-Sokal coupling between the $q$-state Potts and the FK random cluster models, generalized to non-integer $q$. The correspondence operates bidirectionally: (1) one can sample a CLE$(\kappa')$, randomly color each loop, and form CLE$(\kappa)$ from cluster outer boundaries of a chosen color; and (2) CLE$(\kappa')$ loops can be interpreted as interfaces of a continuum percolation model within a CLE$(\kappa)$ carpet. This yields the first construction of continuous percolation interfaces in fractal domains and elucidates connections between CLEs and the Gaussian free field. The work also contributes results on generalized SLE$(\kappa;\rho)$ curves and introduces boundary conformal loop ensembles (BCLEs), a continuum of natural CLE variants sharing some conformal symmetries; the developed correspondence extends to BCLEs for all $\kappa \in [2,4]$, suggesting scaling limits for critical models with certain boundary conditions."
36,"A. Hammond, ""A patchwork quilt sewn from Brownian fabric: Regularity of polymer weight profiles in Brownian last passage percolation,"" Forum of Mathematics, Pi, vol. 7, 2019, e2. [Online]. Available: https://doi.org/10.1017/fmp.2019.2","In the KardarParisiZhang (KPZ) universality class for last passage percolation models, the energy of long, energy-maximizing paths, known as polymers, can be studied as a function of their endpoint locations, with scaling introduced so that these paths and their energies exhibit unit-order fluctuations and weights. Focusing on Brownian last passage percolation under these scaled coordinates, in the narrow wedge scenariowhere a polymer's origin is fixed at $(0,0)$ and its endpoint varies horizontally at $(z,1)$the profile of polymer weights as a function of $z$ is locally Brownian. Prior results showed that, after suitable affine adjustment, the law governing this profile is closely comparable to Brownian bridge, with the RadonNikodym derivative lying in every $L^p$ space for $p\in (1,\infty)$, uniformly in scale. This work generalizes the analysis to polymers with general initial conditions, proving that on a compact interval, the profile, split into a random yet well-controlled number of affine-adjusted patches, resembles a Brownian bridge locally such that the RadonNikodym derivative belongs to every $L^p$ space for $p \in (1,3)$. This result leverages recent advances in describing the uniform coalescence structure within the polymer field and makes use of techniques from prior foundational works."
37,"Biplab Pal, “A fractal geometry immersed in a hierarchical magnetic flux distribution,” Journal of Applied Physics, vol. 137, no. 14, p. 144301, 2025. [Online]. Available: https://arxiv.org/abs/2406.12972","Fractal geometry, characterized by self-similarity across scales, is modeled here via a Sierpinski gasket (SPG) lattice subjected to a deterministic hierarchical distribution of magnetic flux, introducing a controlled disorder to the Aharonov-Bohm (AB) phases ($\phi$) experienced by electrons. Employing tight-binding formalism, the study demonstrates that the hierarchical parameter governing these AB phases can systematically manipulate quantum states and persistent currents within the SPG fractal lattice. Importantly, tuning this parameter enables regulation of persistent current across various electronic filling factors, suggesting potential applications in designing nanoelectronic devices built from chemically synthesized molecular fractal structures."
38,"Lulu Fang, Carlos Gustavo Moreira, and Yiwei Zhang, “Fractal geometry of continued fractions with large coefficients and dimension drop problems,” arXiv preprint arXiv:2409.00521, 2024. [Online]. Available: https://arxiv.org/abs/2409.00521","This paper presents a comprehensive study of the Hausdorff dimension of sets of real numbers whose continued fraction coefficients exhibit various growth behaviors. Building upon foundational work by Jarnik (who showed that bounded partial quotients lead to dimension one) and Good (who discovered a ""dimension drop"" to $1/2$ for coefficients tending to infinity), the authors generalize and unify much of the existing dimension-drop literature. They characterize the Hausdorff dimension of such sets in terms of thermodynamic pressure equations, employing methods such as mass distribution principles, construction of Cantor-type sets, and multifractal analysis. The main theorem offers a precise formula linking dimension to growth rates, thereby explaining the transition of dimension from $1$ to $1/2$ and further towards $0$ as constraints on the coefficients become stricter. Applications include new proofs for the dimension of Borel-Bernstein sets, a complete resolution of dimension gaps from Liao and Rams, and sharp results for liminf/limsup sets concerning the maximum partial quotient. The work also discusses the sensitivity of these dimensions to many parameter choices, explores implications for Fractal Geometry and Diophantine approximation, and outlines open problems and future directions such as multifractal spectra for irregular growth and connections to dynamical systems. Overall, the authors provide an essentially complete solution to a significant open problem in fractal and number theory, captured by the following dimension formula: for the set $E(\varphi) = \{x : a_n(x) \geq \varphi(n)\,\, \text{for all large}\,\, n\}$, the Hausdorff dimension $\dim_H(E(\varphi))$ is determined as the unique $s$ satisfying the pressure equation $P(s, \varphi) = 0$, where $P$ involves the growth rate of $\varphi$ and the statistical properties of continued fractions."
39,"Julia El Zini, Bassel Musharrafieh, and Mariette Awad, “On The Potential of The Fractal Geometry and The CNNs Ability to Encode it,” arXiv preprint arXiv:2401.04141, 2024. [Online]. Available: https://arxiv.org/abs/2401.04141","The fractal dimension provides a statistical index of object complexity by studying how the pattern changes with the measuring scale. Although useful in several classification tasks, the fractal dimension is under-explored in deep learning applications. In this work, we investigate the features that are learned by deep models and we study whether these deep networks are able to encode features as complex and high-level as the fractal dimensions. Specifically, we conduct a correlation analysis experiment to show that deep networks are not able to extract such a feature in none of their layers. We combine our analytical study with a human evaluation to investigate the differences between deep learning networks and models that operate on the fractal feature solely. Moreover, we show the effectiveness of fractal features in applications where the object structure is crucial for the classification task. We empirically show that training a shallow network on fractal features achieves performance comparable, even superior in specific cases, to that of deep networks trained on raw data while requiring less computational resources. Fractals improved the accuracy of the classification by 30% on average while requiring up to 84% less time to train. We couple our empirical study with a complexity analysis of the computational cost of extracting the proposed fractal features, and we study its limitation."
40,"M. T. Barlow and M. Murugan, ""Stability of the elliptic Harnack inequality,"" Annals of Mathematics, vol. 187, no. 3, pp. 777–823, 2018. [Online]. Available: https://doi.org/10.4007/annals.2018.187.3.4","This paper proves that the elliptic Harnack inequality (EHI), a fundamental analytic property relevant for harmonic functions on weighted graphs, Riemannian manifolds, and metric measure spaces, is stable under both bounded perturbations of the underlying structure and under rough (or quasi-) isometries between spaces. Using heat kernel methods, coupling arguments, and potential theoryparticularly involving Dirichlet forms, resistance metrics, and capacitythe authors show that if two infinite, connected, locally finite weighted graphs are roughly isometric and one satisfies EHI, then so does the other; similar results hold for manifolds and metric measure spaces. Importantly, their argument removes the need for assuming Poincare or volume doubling properties, extending the applicability of EHI stability far beyond classical scenarios. The methods are robust to irregularities and do not require strong global regularity or established heat kernel bounds, clarifying the geometric and analytic features that dictate when the EHI holds. This establishes that the class of spaces supporting the EHI forms a stable equivalence class under bounded perturbations and rough isometries, with implications for potential theory and geometric analysis, and opens the way for further generalizations, including parabolic and boundary Harnack inequalities."
41,"R. H. Bamler, ""Convergence of Ricci flows with bounded scalar curvature,"" Annals of Mathematics, vol. 188, no. 3, pp. 753–831, 2018. [Online]. Available: https://doi.org/10.4007/annals.2018.188.3.2","In this paper we prove convergence and compactness results for Ricci flows with bounded scalar curvature and entropy. More specifically, we show that Ricci flows with bounded scalar curvature converge smoothly away from a singular set of codimension $\geq 4$. We also establish a general form of the Hamilton-Tian Conjecture, which is even true in the Riemannian case. These results are based on a compactness theorem for Ricci flows with bounded scalar curvature, which states that any sequence of such Ricci flows converges, after passing to a subsequence, to a metric space that is smooth away from a set of codimension $\geq 4$. In the course of the proof, we will also establish $L^{p < 2}$-curvature bounds on time-slices of such flows."
42,"A. Naor, ""Discrete Riesz transforms and sharp metric $X_p$ inequalities,"" Annals of Mathematics, vol. 184, no. 3, pp. 991–1016, 2016. [Online]. Available: https://doi.org/10.4007/annals.2016.184.3.9","For $p\in [2,\infty)$, the metric $X_p$ inequality with sharp scaling parameter is proven to hold in $L_p$. This leads to sharp geometric results for embeddings of $L_q$ into $L_p$ when $2< q<p<\infty$: specifically, the maximal $\theta\in (0,1]$ for which $L_q$ allows a bi-$\theta$-Holder embedding into $L_p$ equals $q/p$, and for $m,n\in \mathbb{N}$, the smallest bi-Lipschitz distortion of any embedding into $L_p$ of the grid $\{1,\ldots,m\}^n\subset \ell_q^n$ is bounded above and below (up to constants depending only on $p,q$) by
\[
\min\left\{n^{\frac{(p-q)(q-2)}{q^2(p-2)}},\; m^{(q-2)/q}\right\}.
\]"
43,"David Bate, ""Purely unrectifiable metric spaces and perturbations of Lipschitz functions,"" Acta Mathematica, vol. 224, no. 1, pp. 1–116, 2020. [Online]. Available: https://projecteuclid.org/journals/acta-mathematica/volume-224/issue-1/Purely-unrectifiable-metric-spaces-and-perturbations-of-Lipschitz-functions/10.4310/ACTA.2020.v224.n1.a1.pdf","We characterise purely $n$-unrectifiable subsets $S$ of a complete metric space $X$ with finite Hausdorff $n$-measure by studying arbitrarily small perturbations of elements of $\operatorname{Lip}_1 (X, m)$, the set of all bounded $1$-Lipschitz functions $f : X \to \mathbb{R}^m$ with respect to the supremum norm. In one such characterisation it is shown that, if $S$ has positive lower density almost everywhere, then the set of all $f$ with $\mathcal{H}^n (f(S)) = 0$ is residual in $\operatorname{Lip}_1 (X, m)$. Conversely, if $E \subset X$ is $n$-rectifiable with $\mathcal{H}^n (E) > 0$, the set of all $f$ with $\mathcal{H}^n (f(E)) > 0$ is residual in $\operatorname{Lip}_1 (X, m)$. These results provide a replacement for the BesicovitchFederer projection theorem in arbitrary metric spaces, which is known to be false outside of Euclidean spaces."
44,"Christoph Böhm and Ramiro A. Lafuente, ""Non-compact Einstein manifolds with symmetry,"" Journal of the American Mathematical Society, vol. 36, pp. 591–651, 2023. [Online]. Available: https://doi.org/10.1090/jams/1022","This paper establishes a major rigidity result for Einstein manifolds with negative scalar curvature that admit an isometric Lie group action with a compact, smooth orbit space: the nilradical $N$ of the group acts polarly, and $N$-orbits can be extended to minimal Einstein submanifolds. The central achievement is a proof of the Alekseevskii conjecture, confirming that any homogeneous Einstein manifold with negative scalar curvature is diffeomorphic to $\mathbb{R}^n$ (Euclidean space), i.e., topologically trivial, with every such space shown to be a solvmanifold. The Einstein condition is characterized by the Ricci tensor equation $\operatorname{ric}(g) = \lambda g$ for $\lambda < 0$, and the authors employ tools from geometric invariant theory, a modified Helmholtz decomposition for vector fields, divergence formulas, the Bochner technique, and Riemannian submersions (using O'Neill formulas) to analyze the implications of isometric group actions and the structure of orbits. Further results include that any homogeneous expanding Ricci soliton is isometric to a solvsoliton and that any compact, locally homogeneous Einstein manifold with negative scalar curvature must be locally symmetric. The discussion highlights the broad implications for the structure theory of non-compact homogeneous Einstein spaces, emphasizing the role of solvmanifolds, rigidity via polar actions, and the interplay of curvature, symmetry, and topology, with new decompositions and methods applicable to broader geometric analysis."
45,"Pierre Lairez, ""Rigid continuation paths I. Quasilinear average complexity for solving polynomial systems,"" Journal of the American Mathematical Society, vol. 33, pp. 487–526, 2020. [Online]. Available: https://doi.org/10.1090/jams/938","This paper addresses the computational complexity of finding an approximate root of a random Gaussian polynomial system, providing a quasi-optimal average-case bound of $(\text{input size})^{1+o(1)}$ operations, which significantly improves upon the previous $(\text{input size})^{3/2 + o(1)}$ bound. The authors introduce a randomized algorithm that employs numerical continuation along rigid continuation pathsusing rigid motions of the equations instead of the usual linear pathswhich leads to a lower average condition number and permits larger steps. Methodologically, the core innovations include the split gamma number (a refinement of Smale's classical gamma number) and the restriction of averaging to random rigid motions, yielding superior estimates for the average number of continuation steps. For a system of $n$ homogeneous equations of degree at most $D$, the algorithm requires $O(n^4 D^2)$ continuation steps and $O(n^6 D^4 N)$ total operations, given input size $N$. Analytical results are established under the Kostlan distribution, leveraging its unitary invariance. The discussion highlights the broader implications of the rigid path framework for numerical algebraic geometry, emphasizing both theoretical improvements and potential practical benefits, such as larger steps and lower computational effort. The work overcomes significant challenges in parameter space design and regularity of paths, and introduces techniques for efficient approximation of condition numbers using a Frobenius-norm variant of the gamma number. In conclusion, by reparameterizing continuation paths via rigid motions, the paper refines the quantitative answer to Smales 17th problem and suggests new avenues for both theory and practical algorithms in polynomial system solving."
46,"Uri Bader, Pierre-Emmanuel Caprace, and Jean Lécureux, ""On the linearity of lattices in affine buildings and ergodicity of the singular Cartan flow,"" Journal of the American Mathematical Society, vol. 32, pp. 491–562, 2019. [Online]. Available: https://doi.org/10.1090/jams/914","Let $X$ be a locally finite irreducible affine building of dimension $\geq 2$ and $\Gamma \leq \mathrm{Aut}(X)$ a discrete group acting cocompactly. This paper investigates when $\Gamma$ is linear, or more broadly, when $\Gamma$ has a finite-dimensional representation with infinite image over a commutative unital ring. While $\Gamma$ is linear for $X$ as the Bruhat--Tits building of a simple algebraic group over a local field and $\Gamma$ an arithmetic lattice, the authors prove the converse for buildings of type $\widetilde A_2$: cocompact lattices in exotic $\widetilde A_2$-buildings are non-linear. They apply this to construct the first infinite family of lattices in exotic $\widetilde A_2$-buildings with arbitrarily large thickness, partially answering a question by W. Kantor (1986). Furthermore, for Bruhat--Tits buildings of any type, they show that if $\Gamma$ is linear, it is virtually contained in the linear part of the automorphism group of $X$, so $\Gamma$ must be arithmetic. The proofs rely on algebraic representations of ergodic systems by Bader and Furman, and crucially involve constructing the ergodic $\Gamma$-space called the singular Cartan flow associated to $X$."
47,"L. Hitruhin and A. Tsantaris, ""Quasiconformal curves and quasiconformal maps in metric spaces,"" Analysis and Geometry in Metric Spaces, vol. 13, no. 1, pp. 20250019, 2025. [Online]. Available: https://www.degruyter.com/document/doi/10.1515/agms-2025-0019/html","This article investigates quasiconformal curves, viewed as Sobolev class embeddings $f: \Omega \to \mathbb{R}^m$ ($n \leq m$) from domains $\Omega \subset \mathbb{R}^n$ that satisfy a distortion inequality involving a smooth, closed, non-vanishing $n$-form in $\mathbb{R}^m$. The authors demonstrate that such quasiconformal $\omega$-curves always fulfill the analytic definition of quasiconformal mappings and satisfy the lower bound of the modulus inequality. They further provide sufficient conditions under which these curves adhere to the metric definition of quasiconformality and prove that any quasiconformal map from $\Omega$ to $f(\Omega) \subset \mathbb{R}^m$ is, under suitable assumptions, a quasiconformal $\omega$-curve. The results extend to settings where $f(\Omega)$ is equipped with its intrinsic metric, maintaining the equivalence between analytic and geometric definitions. While key moduli inequalities and analytic characterizations generalize, the equivalence of all quasiconformal definitions often depends on geometric properties like projection finiteness or Ahlfors regularity of the image, and counterexamples show the failure of properties such as upper Ahlfors regularity or local linear connectivity in general. The work provides higher integrability results, explores absolute continuity, and clarifies the limits of quasisymmetry for quasiconformal curves, outlining open questions for further research on the geometric underpinning necessary for full equivalence of definitions."
48,"D. Cao Labora, F. J. Fernández, F. A. F. Tojo, and C. Villanueva Mariz, ""Necessary and sufficient conditions for distances on the real line,"" Analysis and Geometry in Metric Spaces, vol. 13, no. 1, pp. 20250022, 2025. [Online]. Available: https://www.degruyter.com/document/doi/10.1515/agms-2025-0022/html","This paper establishes necessary and sufficient analytical criteria for determining when a function $d: \mathbb{R}^2 \rightarrow [0, \infty)$ induces a metric (distance) on the real line, focusing on properties such as positivity, symmetry, and the triangle inequality. The core approach leverages analysis of directional and cross partial derivatives: if $d$ is sufficiently regular and its cross partial derivative is non-negative away from the diagonal, with suitable monotonicity or limiting behavior, then $d$ satisfies the triangle inequality and thus defines a metric. The results provide easy-to-check hypotheses, facilitate handling less regular functions via coordinate transformations (such as order-preserving bijections), and generalize to cover classical and more exotic metrics. Example applications include concave translation-invariant metrics $d(x, y) = g(|y-x|)$ with $g$ concave; $p$-relative metrics $d(x, y) = |y-x| (|x|^p + |y|^p)^{1/p}$ for $p \geq 1$; and generalized chordal metrics $d(x, y) = |y-x| (\alpha + \beta|x|^p)^{1/p} (\alpha + \beta|y|^p)^{1/p}$ for $\alpha > 0$, $\beta \geq 0$, $p \geq 1$. These insights narrow the gap between ad hoc verifications and general metric criteria, making it easier to construct and verify new distances on $\mathbb{R}$."
49,"Y. Yu, ""Blow-ups of minimal surfaces in the Heisenberg group,"" Analysis and Geometry in Metric Spaces, vol. 13, no. 1, pp. 20250021, 2025. [Online]. Available: https://www.degruyterbrill.com/document/doi/10.1515/agms-2025-0021/html","This paper revises and corrects Montis results concerning blow-ups of H-perimeter minimizing sets in the Heisenberg group $\mathbb{H}^n$, clarifying the partial differential equation (PDE) satisfied by the limit of rescaled intrinsic Lipschitz approximations. Previous work claimed that the blow-up limit function $\varphi$ (obtained as the weak $L^2$ limit of the normalized approximations) was independent of $y_1$ and solved a harmonic equation involving the KohnLaplacian, but this article demonstrates both claims are incorrect due to a miscalculation in first variation analysis. Instead, for $n \geq 2$, if $E \subset \mathbb{H}^n$ is H-perimeter minimizing near $0$ and $\nu_E(0) = (1,0,\ldots,0)$, the blow-up limit $\varphi$ solves weakly in $D_{1/4}$ the PDE $\frac{\partial}{\partial y_1} \Delta_0 \varphi = 0$, where $\Delta_0 = \frac{\partial^2}{\partial y_1^2} + \sum_{i=2}^n X_i^2 + Y_i^2$; for strongly H-perimeter minimizing sets, the equation simplifies to $\Delta_0 \varphi = 0$. The methodology involves refined blow-up analysis, weak convergence techniques, and corrected first variation computations using contact flows, showing subtle effects of the Heisenberg groups non-commutativity. This correction not only amends the PDE governing the geometric structure of blow-up limits, but also leaves open the challenge of establishing regularity and potential decay lemmas for solutions to this new PDE, offering a clear path for further research in the regularity theory of minimal surfaces in sub-Riemannian geometry."
50,"Y. Ishiki and K. Koshino, ""On isometric universality of spaces of metrics,"" arXiv preprint arXiv:2409.17701, 18 pages, Sep. 2024. [Online]. Available: https://arxiv.org/abs/2409.17701","The paper investigates universality properties of metric spaces of the form $(\mathrm{Met}(Z), D_Z)$, where $Z$ is a metrizable space and $D_Z$ is a pointwise metric (typically the supremum distance on the space of metrics over $Z$). It shows that if $Z$ has sufficiently many subspaces, then the space of bounded metrics on $Z$ is universal for all bounded metric spaces with cardinality at most that of $Z$; in particular, for spaces like $l^2(\kappa)$, $Q$ (rationals), and other classical objects, explicit universality results are given, often via operator-theoretic and embedding constructions. For infinite discrete $Z$, the metric space of metrics on $Z$ is universal for all separable metric spaces, and spaces like $\ell^\infty(\kappa)$ are realized as subspaces. However, when $Z$ is compact and countable, universality fails: there exist compact metric spaces that cannot be isometrically embedded into $\mathrm{Met}(Z)$. On the positive side, every compact subset of $c_0(\omega_0)$ embeds isometrically into $\mathrm{Met}(Z)$ for countably infinite $Z$. The analysis connects functional analysis, topology, and set theory, with explicit embedding techniques (using theorems on extension, Banach space embeddings, and transfinite constructions), and raises open problems about universality for unbounded spaces, finite injectivity, and embeddings of the Urysohn space. The paper presents a clear classification of when and how universality occurs, as compactly summarized:

\[
\begin{tabular}{|l|l|l|}
\hline
\text{Space $Z$} & \text{Universality of $(\mathrm{Met}(Z), D_Z)$} & \text{Classes Universal For} \\
\hline
\text{Abundant subspaces} & \text{Universal} & \text{Bounded metric spaces, $|X| \leq |Z|$} \\
\text{Infinite discrete} & \text{Universal} & \text{Separable metric spaces} \\
\text{Compact, countable} & \text{Not universal} & -- \\
\hline
\end{tabular}
\]

The results delineate the boundary between possible and impossible universality for moduli spaces of metrics, and set the stage for further research connecting metric geometry, topology, and functional analysis."
51,"A. Bykov, E. Minguzzi, and S. Suhr, ""Lorentzian metric spaces and GH-convergence: the unbounded case,"" arXiv preprint arXiv:2412.04311, 69 pages, revised May 2025. [Online]. Available: https://arxiv.org/abs/2412.04311","The paper introduces a general notion of Lorentzian metric space by removing the previously imposed boundedness condition, establishing a minimal set of defining properties: (a) the reverse triangle inequality for chronologically related events, (b) continuity of the Lorentzian distance and relative compactness of chronological diamonds, and (c) a distinguishing condition via the Lorentzian distance function. By augmenting these with a countably generating condition, the authors secure desirable features such as the Polish property. The concept of (pre-)length space is generalized to this unbounded setting, and a new notion of Gromov-Hausdorff (GH) convergence for sequenced Lorentzian spaces is defined, showing that (pre-)length spaces remain GH-stable. The work further proves that such spaces admit canonical quasi-uniform and quasi-metric structures, simplifying results like the limit curve theorem and the analysis of precompactness, and draws explicit comparisons with other frameworks in the literature. The approach paves the way for synthetic treatments of spacetime geometry that extend beyond smooth manifolds, offering potential applications in generalized relativity, quantum gravity, and causet theory."
52,"D. Martínez and F. Vigolo, ""C*-rigidity of bounded geometry metric spaces,"" arXiv preprint arXiv:2501.03128, 15 pages, Jan. 2025. [Online]. Available: https://arxiv.org/abs/2501.03128","This paper establishes that for uniformly locally finite metric spaces, isomorphic Roe algebras imply the spaces are coarsely equivalent, resolving a central question in C*-rigidity that bridges operator algebra and coarse geometry. Roe algebras, constructed from large-scale geometric data of metric spaces, serve as operator-algebraic invariants, and the main result proves a complete correspondence: $C^*$-algebra isomorphism of Roe algebras characterizes coarse equivalence of the underlying spaces with bounded geometry. The methods include careful development of mathematical preliminaries, key technical results such as a concentration inequality (Lemma 3.1) and analysis of quasilocality (Proposition 3.2), and construction of coarse equivalences from spatially implemented isomorphisms and unitary elements (Theorems 2.14, 2.15). A further main result identifies the outer automorphism group of the Roe algebra, $\operatorname{Out}(C^*_{\mathrm{Roe}}(X))$, with the group of coarse equivalences of $X$ up to closeness, showing this correspondence is canonical and functorial. The table of correspondences is:

\[
\begin{tabular}{|c|c|}
\hline
\text{Roe algebra isomorphisms} & \text{Coarse equivalence} \\
\hline
\text{Outer automorphisms} & \text{Coarse equivalence (modulo closeness)} \\
\hline
\end{tabular}
\]

These results generalize prior work, deliver a functorial operator algebra/coarse geometry bridge, and clarify the structure and uniqueness of Roe algebras as coarse invariants."
53,"I. G. Korepanov, ""Self-similarity in cubic blocks of R-operators,"" Journal of Mathematical Physics, vol. 64, no. 10, pp. 101704-1–101704-33, Oct. 2023. [Online]. Available: https://doi.org/10.1063/5.0143884","The paper investigates cubic blocks assembled from linear operators $\mathcal R$ acting on tensor products of $d$-dimensional 'spin' spaces over a field $F$ of finite characteristic $p$, extending beyond usual Yang--Baxter or invertibility requirements. Specifically, for $d=3$, it demonstrates that a $p^n \times p^n \times p^n$ block constructed from such operators decomposes as a tensor product of gauge-equivalent operators akin to the original $\mathcal R$, revealing a self-similar block structure. This self-similarity persists when generalizing to commutative algebras and when introducing Boltzmann weights for spin configurations; the resulting partition functions and correlation functions also exhibit non-trivial self-similar decompositions. The work proves a conjecture that this property holds for all finite characteristics $p$, and provides explicit algebraic constructions and examples illustrating these decompositions. Overall, it highlights a robust algebraic block self-similarity in non-integrable settings, suggesting new structural tools for statistical models without relying on traditional integrability or YangBaxter-type constraints."
54,"G. Mograby, R. Balu, K. A. Okoudjou, and A. Teplyaev, ""Spectral decimation of a self-similar version of almost Mathieu-type operators,"" Journal of Mathematical Physics, vol. 63, no. 5, pp. 053501-1–053501-23, May 2022. [Online]. Available: https://doi.org/10.1063/5.0078939","We introduce self-similar versions of the one-dimensional almost Mathieu operators. Our definition is based on a class of self-similar Laplacians instead of the standard discrete Laplacian, and includes the classical almost Mathieu operators as a particular case. Our main result establishes that the spectra of these self-similar almost Mathieu operators can be completely described by the spectra of the corresponding self-similar Laplacians through the spectral decimation framework used in the context of spectral analysis on fractals. In addition, the self-similar structure of our model provides a natural finite graph approximation model. This approximation is not only helpful in executing the numerical simulation, but is also useful in finding the spectral decimation function via Schur complement computations of given finite-dimensional matrices. The self-similar Laplacians used in our model were considered recently by Chen and Teplyaev who proved the emergence of singularly continuous spectra for specific parameters. We use this result to arrive at similar conclusions in the context of the self-similar almost Mathieu operators. Finally, we derive an explicit formula of the integrated density of states of the self-similar almost Mathieu operators as the weighted pre-images of the balanced invariant measure on a specific Julia set."
55,"V. E. Adler and M. P. Kolesnikov, ""Non-Abelian Toda lattice and analogs of Painlevé III equation,"" Journal of Mathematical Physics, vol. 63, no. 10, pp. 103504-1–103504-24, Oct. 2022. [Online]. Available: https://doi.org/10.1063/5.0091939","In this paper, the authors study matrix (non-Abelian) generalizations of the two-dimensional (2D) Toda lattice, focusing on reductions arising from stationary equations of higher symmetries. By analyzing the stationary equation of the simplest higher flow, they derive a nontrivial non-autonomous matrix constraint, reducing the Toda lattice to a non-Abelian analog of the pumped MaxwellBloch equations. The Toda lattice equation itself acts as an auto-Backlund transformation for this MaxwellBloch-type system. Through self-similar reductions, the work further leads to non-Abelian analogs of the Painleve III equation, maintaining integrability features such as Lax pairs and symmetries for matrix variables. The results generalize established scalar reductions and transcendents, navigating complex non-commutative algebraic constraints and revealing a rich structure in the matrix Painleve equations. This advances the field by introducing new matrix analogs of classical integrable reductions and suggests future directions including the search for explicit solutions, analytic properties of matrix Painleve transcendents, and potential applications in nonlinear optics and quantum field theory with internal symmetries."
56,"Engin Özkan, Bahar Kuloǧlu, James F. Peters, ""K-NARAYANA SEQUENCE SELF-SIMILARITY,"" Chaos, Solitons & Fractals, 2021. [Online]. Available: https://hal.science/hal-03242990","This paper introduces the concept of self-similarity within planar Milich centered flip graphs constructed from the Narayana sequence. The authors demonstrate that the self-similarity present in a Narayana sequence produces a connected spanning subgraph characterized by a centered flip operation. The main results established are: (1) every Narayana sequence generates a flip graph, (2) each Narayana sequence exhibits self-similarity, and (3) every Pascal 3-triangle has a free group presentation."
