Index,Citation,Summary
27,"[R. Zanibbi, B. Mansouri, and A. Agarwal, ""Mathematical Information Retrieval: Search and Question Answering,"" Foundations and Trends® in Information Retrieval, vol. 19, no. 1–2, pp. 1–190, 2025. [Online]. Available: https://www.nowpublishers.com/article/Details/INR-095]","This book addresses the challenges of creating, interpreting, and searching mathematical information by introducing a unifying frameworkthe Source Jar Frameworkfor understanding mathematical information tasks spanning source identification, retrieval, annotation, and synthesis. It comprehensively reviews the representation of math formulas (including Symbol Layout Trees (SLTs) and Operator Trees (OPTs)), explains the design and evaluation of formula indexing and dense embedding approaches, and discusses the construction of interfaces supporting multimodal input and autocomplete. Throughout, it analyzes the performance of retrieval and question answering models (text-based, tree-based, embedding, hybrid) on major benchmarks such as NTCIR and ARQMath, presenting comparative results using metrics like $nDCG'$, $mAP'$, Bpref, and $P'@10$, and reports trade-offs uncovered through real-world system evaluations. The book emphasizes persistent challenges such as the vocabulary problem for formulae, annotation difficulties, polysemous notation, and the need for scalable test collections, while proposing future research into richer linking (e.g., AMR), novel formula representations, ensemble retrieval models, compact indices, and improved interfaces. Ultimately, the authors recognize that mathematical information retrieval is inherently interdisciplinary, noting the progress enabled by advances in machine learning and LLMs, but stress that interpretability, expert assessment, and user understanding remain central to building truly effective math information systems."
28,"[R. Reinanda, E. Meij, and M. de Rijke, ""Knowledge Graphs: An Information Retrieval Perspective,"" Foundations and Trends® in Information Retrieval, vol. 14, no. 4, pp. 289–444, 2020. [Online]. Available: https://www.nowpublishers.com/article/Details/INR-063]","This survey provides a comprehensive overview of the intersection between knowledge graphs (KGs) and information retrieval (IR), highlighting how modern IR systems can utilize information from both public and proprietary KGs to enhance tasks such as document and entity retrieval. The authors review the key components needed to build IR systems that leverage KGs, organizing the literature from two perspectives: using KGs for IR, and enriching KGs via IR techniques like entity recognition, typing, and relation extraction. They discuss common challenges encountered in integrating these technologies, outline future research directions, and offer resources such as datasets useful for both newcomers and experienced researchers in the field. The work aims to serve as an introduction and reference for those looking to understand or innovate at the interface of IR and knowledge graphs."
29,"[Y. Qiao, S. Ji, C. Wang, J. Shao, and T. Yang, ""Privacy-aware document retrieval with two-level inverted indexing,"" Information Retrieval Journal, vol. 26, Art. no. 12, 2023. [Online]. Available: https://link.springer.com/article/10.1007/s10791-023-09428-z]","This paper introduces QDT, a privacy-aware document retrieval and ranking system that employs a two-level inverted index structure to limit information leakage during the process of securely matching and ranking documents in a cloud environment. By grouping document IDs and utilizing group- and member-based bucket tags, the design enables retrieval of encoded feature vectors for ranking while minimizing risks such as unauthorized query processing and cross-posting-list document sharing inference. The query protocol uses randomization and query-specific tagging, while guided padding with fake documentscarefully matched to feature distributions and member ID obfuscationconceals posting list lengths and document co-occurrences, thereby thwarting leakage-abuse and plaintext-recovery attacks. Evaluation on TREC datasets demonstrates minimal impact on ranking relevance (e.g., NDCG and precision remain high), sub-second server response times enabled by the two-level structure (with up to 130x speedup), and a marked reduction in attack accuracy (down to 2 out of 130, or zero with increased fake padding). However, these privacy gains incur a storage overhead of 4.8x and increased computation due to cryptographic operations on large integers, evidencing a substantial privacy-efficiency tradeoff. The authors propose integrating transformers and learned document representations (such as BERT) for further efficiency and privacy advances as future work. Key findings are structured below:

\[
\begin{tabular}{|l|c|c|c|}
\hline
Metric & Traditional & QDT (no padding) & QDT (with padding) \\
\hline
Storage Cost & 1x & 4.8x & higher \\
Query Speedup & 1x & 130x & - \\
Attack Accuracy & high & 2/130 & 0 \\
Ranking Relevance (NDCG, Precision) & high & high & high \\
\hline
\end{tabular}
\]

In conclusion, QDT achieves strong privacy protections for document retrieval and ranking with significant improvements in efficiency compared to previous privacy-preserving schemes, albeit at the cost of increased storage and computation."
30,"[T. Gagie, A. Hartikainen, K. Karhu, J. Kärkkäinen, G. Navarro, S. J. Puglisi, and J. Sirén, ""Document retrieval on repetitive string collections,"" Information Retrieval Journal, vol. 20, pp. 273–303, 2017. [Online]. Available: https://doi.org/10.1007/s10791-017-9297-7]","Most large and rapidly growing string collections, such as versioned documents, genomic sequences, or software repositories, are highly repetitive, and exploiting this repetitiveness can drastically reduce space requirements for information retrieval tasks. Classical inverted indexes, effective for natural language documents, are limited when applied to generic string collections where identifying and parsing words is nontrivial or irrelevant. This paper studies indexing methods for such repetitive string collections, introducing two novel approaches: the interleaved LCP (ILCP) arrayan interleaving of per-document longest-common-prefix arrays amenable to run-length compressionand Precomputed Document Lists (PDL), which use grammar-compressed partial answers at sampled suffix tree nodes. ILCP enables efficient document listing and counting using compact encodings; PDL supports fast top-$k$ document retrieval and is especially space- and time-efficient for repetitive data. Theoretical and empirical analysis shows these indexes offer significant advantages in space-time tradeoffs over classic and brute-force approaches. Experimental evaluation on repetitive datasets (e.g., Wikipedia versions, bio-sequences) demonstrates that the choice of index depends on collection repetitiveness and document size: PDL is often the preferred practical solution, while compressed Sadakane-based structures are recommended for document counting. For multi-term ranked queries, a combined index supports tf-idf based ranking, performing competitively in speed with inverted indexes though using more space due to the substring-level indexing. Remaining challenges include scaling index construction, enabling disk-based and incremental updates, and supporting advanced rankingareas identified for future work. Overall, the presented methods extend efficient document retrieval to new domains beyond natural language, where classical word-based methods fail, and set the groundwork for scalable, practical solutions to indexing large repetitive collections."
31,"[J. Lin and A. Trotman, ""The role of index compression in score-at-a-time query evaluation,"" Information Retrieval Journal, vol. 20, pp. 274–314, 2017. [Online]. Available: https://doi.org/10.1007/s10791-016-9291-5]","This paper investigates the efficiency of top $k$ document retrieval using score-at-a-time (SaaT) query evaluation on impact-ordered in-memory indexes, with a focus on how index compression affects query latency within modern processor architectures. By testing different compression schemes (variable byte, Simple-8b, QMX variants, and no compression) on four web test collections, the authors find that leaving postings uncompressed yields the fastest query evaluation speeds, though the margin over state-of-the-art compression (QMX-D4) is minor and comes with a significant increase in index size. Their findings are interpreted through the lens of processor design; high-impact index segments are typically short and benefit from cache locality, while long, low-impact segments are effectively handled by modern memory bandwidth and prefetching. Effectiveness metrics (AP, NDCG@10) remain statistically indistinguishable across methods, confirming correctness. Compression schemes approximately halve the index size with minimal performance sacrificeSimple-8b and vbyte offer similar compression ratios, while QMX-D4 indexes are slightly larger. The study, limited to single-threaded performance and a modest query set, highlights the importance of ""architecture affinity"" for search engine design and suggests continued empirical comparison of retrieval techniques as hardware evolves. The authors note that uncompressed indexes may be preferable when maximum speed is critical, but compression provides significant memory savings; future work should examine multi-threaded performance and compare other evaluation algorithms, such as DaaT, from the perspective of hardware interaction."
32,"[Xingyan Bin, Jianfei Cui, Wujie Yan, Zhichen Zhao, Xintian Han, Chongyang Yan, Feng Zhang, Xun Zhou, Qi Wu, and Zuotao Liu,  ""Real-time Indexing for Large-scale Recommendation by Streaming Vector Quantization Retriever,""  arXiv preprint arXiv:2501.08695, pp. 1–20, 2024.  Available: https://arxiv.org/abs/2501.08695]","Retrievers are crucial components in large-scale recommendation systems, tasked with efficiently filtering massive candidate sets under strict latency constraints. Traditional approaches like HNSW Two-tower rely on index structures such as Product Quantization (PQ), but face limitations: they require periodic reconstruction, struggle with index imbalance (e.g., hot items accumulating in few clusters), and fail to capture dynamic trends due to fixed item-index assignments. To address these issues, the authors introduce a streaming Vector Quantization (streaming VQ) model, which assigns items to clusters in real-time, thus achieving index immediacy and adaptability. This model supports complex ranking architectures and multi-task learning, thanks to mechanisms for balancing and reparability that optimize index effectiveness as well as support complicated models. Streaming VQ is lightweight and easy to deploy; its industry adoption in Douyin and Douyin Lite led to significant increases in user engagement. Experiments demonstrate that streaming VQ outperforms traditional retrievers by generating more precise candidate sets, accommodating the semantic drift of item clusters, and facilitating the adoption of advanced ranking models. The authors conclude that streaming VQs combination of immediacy, reparability, and balancing makes it suitable for broader real-world deployment in recommendation tasks."
33,"[Liyang Sun, Yujing Wang, Zejian Wang, Xinyi Wu, Xiangming Dou, Jinji Li, Yicheng Bai, Xuerui Wang, Weinan Zhang, Yong Yu, and Zhenguo Li,  ""The Disruption Index Measures Displacement Between a Paper and Its Citations,""  arXiv preprint arXiv:2504.04677, 2024.  Available: https://arxiv.org/abs/2504.04677]","Initially developed to capture technical innovation and later adapted to identify scientific breakthroughs, the Disruption Index (D-index) offers the first quantitative framework for analyzing transformative research. Despite its promise, prior studies have struggled to clarify its theoretical foundations, raising concerns about potential bias. Here, we show thatcontrary to the common belief that the D-index measures absolute innovationit captures relative innovation: a paper's ability to displace its most-cited reference. In this way, the D-index reflects scientific progress as the replacement of older answers with newer ones to the same fundamental questionmuch like light bulbs replacing candles. We support this insight through mathematical analysis, expert surveys, and large-scale bibliometric evidence. To facilitate replication, validation, and broader use, we release a dataset of D-index values for 49 million journal articles (18002024) based on OpenAlex."
34,"[Kiyonari Kobayashi, Shusuke Shimbo, and Yuji Matsumoto,  ""Resource-Efficient Index Advisor Utilizing Large Language Model,""  arXiv preprint arXiv:2503.07884, 2024.  Available: https://arxiv.org/abs/2503.07884]","LLMIdxAdvis is a resource-efficient index advisor for database management systems that leverages large language models (LLMs) without requiring extensive fine-tuning. Unlike traditional heuristic or learning-based index recommendation methods, which can be slow, resource-intensive, and lack generalizability, LLMIdxAdvis formulates index recommendation as a sequence-to-sequence task where the model receives the target workload, storage constraints, and database environment, and outputs a set of recommended indexes. Through offline synthesis of diverse SQL workloads using GPT-4-Turbo and heuristic labeling, it builds a demonstration pool, which is then used for in-context learning during recommendation to inject domain expertise. The system further strengthens LLM understanding by extracting detailed workload features, including column statistics. A novel inference scaling mechanism combines vertical scaling (e.g., Index-Guided Major Voting and Best-of-N) and horizontal scaling (iterative self-optimization with live database feedback), making recommendations more robust and reliable. Experimental evaluation on three OLAP and two real-world (ByteDance) benchmarks shows that LLMIdxAdvis matches or beats existing learning and heuristic baselines in recommendation quality, achieves nearly 99.3% reduction in recommendation time compared to RL methods, and generalizes well across different database schemas and workloads. Ablation studies confirm the critical importance of feature extraction, demonstration selection, and scaling strategies for performance, while real-world validation demonstrates practical effectivenessespecially for complex schemas. Despite these advances, challenges remain in handling highly complex analytic workloads and maintaining efficiency for large candidate index sets, pointing to future work in further optimization and possibly domain-adapted LLM fine-tuning."
35,"[H. Wei, P. Li, H. Gao and C. Wang, ""String Similarity Search: A Hash-Based Approach,"" IEEE Transactions on Knowledge and Data Engineering, vol. 29, no. 7, pp. 1371-1385, July 2017. [Online]. Available: https://ieeexplore.ieee.org/document/8051071]","This article proposes new hash-based labeling techniques, namely OX label and XX label, to improve string similarity search based on edit distance. Traditional methods require constructing large indices for long strings or big datasets, which prolongs indexing and diminishes query performance. The proposed methods address these limitations by assigning hash labels to strings, enabling efficient pruning of dissimilar candidates through hash label comparison and thereby significantly reducing both index size and construction timeby an order of magnitude compared to existing approacheswhile maintaining high search efficiency."
36,"[H. Wang, J. Zhang, Y. Wei, Y. Wang, X. Zhang and J. Pei, ""Neural Similarity Search on Supergraph Containment,"" IEEE Transactions on Knowledge and Data Engineering, vol. 35, no. 11, pp. 11200-11214, Nov. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/10135129/]","Supergraph search aims to efficiently identify all data graphs within a query graph using subgraph isomorphism, but existing methods relying on indices and filtering-verification frameworks can be computationally intensive and redundant. Addressing this, the paper introduces Neural Supergraph similarity Search (NSS), the first learning-based approach for supergraph containment similarity search. NSS learns representations for both query and data graphs, enabling supergraph search in representation space with linear complexity relative to the number of data graphs. Key innovations include a Wasserstein discriminator and a reconstruction network that capture interrelations, structure, and label information between and within graphs. Experimental results show that NSS is up to $10^6$ times faster than state-of-the-art exact methods for query processing, while also providing higher accuracy compared to existing learning-based solutions."
37,"[D. Zhang, Y. Huang, H. Wang, D. Yang, Z. He and J. Xu, ""Continuous Trajectory Similarity Search for Online Outlier Detection,"" IEEE Transactions on Knowledge and Data Engineering, vol. 33, no. 10, pp. 3405-3419, Oct. 2021. [Online]. Available: https://ieeexplore.ieee.org/document/9306918/]","In this paper, we study a new variant of trajectory similarity search from the context of continuous query processing. Given a moving object from s to d, ..."
38,"[J. Zhang, J. Tang, C. Ma, X. Chen, Y. Liu, and J. Li, ""Fast and Flexible Top-k Similarity Search on Large Networks,"" ACM Transactions on Information Systems, vol. 36, no. 2, Article 14, pp. 1-34, May 2018. [Online]. Available: https://dl.acm.org/doi/10.1145/3086695]","The paper introduces Panther, a novel framework for fast and flexible similarity search in large-scale networks, targeting applications like collaborator recommendation and community detection. Existing methods such as SimRank and Personalized PageRank suffer from cubic time complexity, limiting scalability. Panther overcomes this by using a random path sampling strategy: it samples random paths from the network and estimates node similarity based on their co-occurrence in these paths, providing unbiased estimation of arbitrary network features. This approach allows Panther to flexibly incorporate diverse structural features into the similarity measurement and maintain high accuracy while achieving dramatic speedupsover 300 times faster than existing algorithmsscaling linearly with the number of edges. Experiments on networks with up to 1.9 billion edges demonstrate that Panther achieves comparable or superior accuracy to traditional methods, with query times reduced from days to seconds. The framework offers a quantifiable trade-off between speed and accuracy, supports building a compact index for efficient querying, and is extensible to various user-defined features. Major challenges addressed include escaping cubic complexity and generalizing similarity measurements, while future work is directed toward handling dynamic networks and automating feature selection. In conclusion, Panther enables practical, accurate, and scalable similarity search for big data network analysis."
39,"[S. Wang, L. Qin, J. X. Yu, R. Jin, and L. Chang, ""Continuously Adaptive Similarity Search,"" ACM Transactions on Information Systems, vol. 38, no. 3, Article 28, pp. 1–28, June 2020. [Online]. Available: https://dl.acm.org/doi/10.1145/3318464.3380601]","The paper presents OASIS, a framework designed for online and adaptive similarity search in high-dimensional data analytics where the similarity function may evolve dynamically due to user feedback or changing data distributions. Unlike prior methods that assume a fixed similarity function, OASIS incrementally updates a Mahalanobis distance metric $M$ in response to streaming feedback by solving an online convex optimization problem, typically via online gradient descent or Passive-Aggressive algorithms. It maintains a family of Locality Sensitive Hashing (LSH) indices for a covering set of similarity functions, dynamically selecting or creating the most relevant index as $M$ evolves, and employs model reuse to reduce storage by sharing LSH structures between similar metrics. Experimental results on datasets like MNIST and CIFAR demonstrate that OASIS achieves higher recall and precision, 10100$\times$ faster query times compared to retraining, and uses less memory via efficient index reuse. The framework is robust to concept drift and adversarial feedback, improving the performance of k-NN classification, outlier detection, and active learning tasks. While limitations include reliance on linear Mahalanobis metrics and sensitivity to feedback patterns, OASIS marks a significant advance for real-time interactive analytics where adaptive similarity search is required, and future work may extend it to nonlinear similarity models and deeper index-sharing strategies."
40,"[J. Li, B. He, and D. Wang, ""A Scalable Random-Walk-Based Network Embedding Algorithm with Local Structural Information,"" Journal of Artificial Intelligence Research, vol. 71, pp. 651–683, 2021. [Online]. Available: https://jair.org/index.php/jair/article/view/12567/26689]","Higher-order proximity preserved network embedding methods aim to capture not only direct but also more complex, multi-hop relationships in networks. While random-walk-based approaches offer scalability and the capability to explore higher-order neighborhoods, existing methods often lack expressiveness for personalized proximity and clear theoretical objectives. This paper proposes a general scalable random-walk-based network embedding framework that explicitly integrates random walks into a theoretical objective, allowing for arbitrary higher-order proximity preservation. By introducing a random walk with restart mechanism, the method achieves personalized and weighted proximity preservation across different orders. Experimental results on real-world networks show that the proposed method substantially and consistently outperforms current state-of-the-art network embedding approaches."
41,"[A. Koudounas, C. Papagiannopoulou, L. Rokach, and S. Papadopoulos, ""Gradient-based Learning Methods Extended to Similarity-Based Models for Large-Scale Data,"" Journal of Artificial Intelligence Research, vol. 69, pp. 1209–1247, 2020. [Online]. Available: https://jair.org/index.php/jair/article/view/12192/26600]","Grassmann manifold based sparse spectral clustering is a classification technique focused on learning a latent data representation as a sparse subspace basis. Spectral clustering is reformulated as a loss minimization problem over the Grassmannian manifold, necessitating specialized optimization algorithms since traditional gradient-based techniques are unsuitable for constrained parameter spaces. This work extends classical learning algorithmsfrom standard gradient descent to adaptive momentum methodsonto curved manifold spaces using manifold calculus, evaluates their clustering performance against established methods, and demonstrates that the proposed algorithms achieve comparable clustering efficacy with reduced computational complexity."
42,"[Jorge Martinez-Gil, ""Evaluation of Code Similarity Search Strategies in Large-Scale Codebases,"" Machine Learning with Applications, vol. 10, Art. no. 100423, 2022. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S2666827022000868]","The paper addresses the pressing need for efficient automatic identification of similar code fragments within vast code repositories, which is essential for tasks such as code reuse and debugging. It presents a comparative analysis of current and emerging techniques for code similarity search, evaluating them across a variety of codebases using metrics like indexing time, search speed, and the semantic relevance of retrieved results. The study's goal is to provide practical guidance for software developers facing the challenges posed by ever-growing codebases and to aid them in selecting effective strategies for performing code similarity searches."
43,"[Muhammad Umair Hassan, Xiuyang Zhao, Raheem Sarwar, Naif R. Aljohani, S. M. M. Rahman, K. Muhammad, and M. A. Raza, ""SODRet: Instance retrieval using salient object detection for self-service shopping,"" Machine Learning with Applications, vol. 15, Art. no. 100523, March 2024. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S2666827023000762]","Self-service shopping technologies are pervasive, but there remains a need for more efficient consumer services. Advancements in mobile and IoT technologies enable new information dissemination approaches, and object retrieval applications are identified as beneficial for online or self-service shopping environments. To address this gap, the study introduces an object retrieval system based on a fusion-driven salient object detection (SOD) method. With significant recent progress in SOD models for object detection and retrieval, the proposed systemSODRetleverages saliency maps to predict the position and facilitate retrieval of objects from commodity datasets. Evaluation on the INSTRE and Flickr32 datasets demonstrates that SODRet surpasses current state-of-the-art object retrieval methods, suggesting its potential for large-scale deployment in self-service shopping points of sale."
44,"[Jean Bertin, ""Advancing Similarity Search with GenAI: A Retrieval Augmented Generation Approach,"" arXiv preprint arXiv:2501.04006 [cs.IR], Dec. 2024. [Online]. Available: https://arxiv.org/abs/2501.04006]","This article presents a novel Retrieval Augmented Generation (RAG) approach to similarity search, deploying a generative model to more effectively capture nuanced semantic relationships between sentence pairs. Focusing on the BIOSSES dataset, which contains 100 biomedical sentence pairs rated for semantic similarity, the method departs from traditional embedding and vector-based similarity computations by establishing a conversational chain using carefully engineered prompts for a large language model. Performance is measured via the Pearson correlation coefficient between model-generated similarity scores and expert annotations, where results peak at a Pearson correlation of $0.905$ with a temperature parameter of $0.5$ and 20 in-context examples in the system promptsurpassing previous bests, such as $0.871$ from a supervised method combining several techniques. Key findings include the positive influence of prompt engineering and moderate sampling temperature on accuracy, though challenges in computational resources, output robustness, and test reproducibility remain due to model constraints and the iterative architecture requirement. The authors note that further gains may be possible through advanced prompt strategies and alternative generative models, positioning this methodology as an important advance in semantic similarity search across domains with complex language understanding requirements."
45,"[Simeon Emanuilov and Aleksandar Dimov, ""Billion-scale Similarity Search Using a Hybrid Indexing Approach with Advanced Filtering,"" Cybernetics and Information Technologies, vol. 24, no. 4, pp. 45-58, 2024. [Online]. Available: https://arxiv.org/abs/2501.13442 ; https://doi.org/10.2478/cait-2024-0035]","This paper presents a novel approach for similarity search with complex filtering capabilities on billion-scale datasets, optimized for CPU inference. Our method extends the classical IVF-Flat index structure to integrate multi-dimensional filters. The proposed algorithm combines dense embeddings with discrete filtering attributes, enabling fast retrieval in high-dimensional spaces. Designed specifically for CPU-based systems, our disk-based approach offers a cost-effective solution for large-scale similarity search. We demonstrate the effectiveness of our method through a case study, showcasing its potential for various practical uses."
46,"[Patrick Schäfer, Jakob Brand, Ulf Leser, Botao Peng, and Themis Palpanas, ""Fast and Exact Similarity Search in less than a Blink of an Eye,"" arXiv preprint arXiv:2411.17483 [cs.DB], revised Dec. 2024. [Online]. Available: https://arxiv.org/abs/2411.17483]","Similarity search for data series (DS)sequences of real values like time seriesis essential in scientific fields, but existing symbolic summarization approaches such as SAX struggle with high-frequency, noisy, or non-normally distributed data due to their rigid quantization assumptions. The proposed SymbOlic Fourier Approximation index (SOFA) leverages Symbolic Fourier Approximation (SFA), which combines the Discrete Fourier Transform, variance-based feature selection, and learned, data-adaptive equi-width binning (handled via Multiple Coefficient Binning, MCB) to produce compact, representative DS embeddings that tightly bound the Euclidean distance (ED) between series. SOFA organizes these representations in a parallel hierarchical tree index (inspired by MESSI), supporting fast exact queries via the GEMINI approach, using lower-bounding calculations accelerated by SIMD. Experiments across 17 large, diverse datasets (spanning seismology, astronomy, neuroscience, totaling 1TB and 1 billion DS) show SOFA outperforms MESSI, FAISS, and parallel sequential scan by 238x, particularly on high-frequency or non-normal datafor example, yielding query times as low as 58 ms for 1-NN searches. Ablation studies confirm variance-based coefficient selection and equi-width binning achieve the tightest lower bounds, and SOFA maintains efficiency as data and core counts scale. The method is especially robust and translates advanced pruning and representation quality into dramatic improvements in query time, enabling sub-second exact similarity search at billion-scale. Future directions include adapting SOFA for approximate search and GPU acceleration, and exploring further applications of its symbolic embedding approach for large datasets."
47,"[S. Ray and B. Nickerson, ""Temporally relevant parallel top-k spatial keyword search,"" Journal of Spatial Information Science, no. 24, pp. 1–36, 2022. [Online]. Available: https://josis.org/index.php/josis/article/view/199]","New spatio-textual indexing methods are required to efficiently search and update the increasing volume of spatially referenced text from location-based services, such as those providing geo-tagged documents for recommendations and events. While existing spatio-textual indexes can support top-k spatial keyword queries (TkSKQ) and some offer live updates, they often neglect to combine temporal relevance, textual similarity, and spatial proximity in their ranking schemes, and lack efficient parallelism during updates and queries. The proposed parallel spatio-textual index, Pastri, addresses these issues by allowing incremental updates over real-time streams and introducing a dynamic ranking scheme that prioritizes temporal relevance at query time. Integrated with a persistent document store and multithreaded execution to exploit parallelism, Pastri is empirically shown, using both real and synthetic datasets, to sustain high update throughput and deliver TkSKQ performance that is one to two orders of magnitude faster than competing spatio-textual indexes."
48,"[M. F. Mokbel, ""Thinking spatial,"" Journal of Spatial Information Science, no. 21, pp. 3–11, 2020. [Online]. Available: https://josis.org/index.php/josis/article/view/128]","The paper argues that although general-purpose systems such as database systems, big data platforms, data streaming architectures, and machine learning systems have achieved widespread success, they often treat spatial data as an afterthought by supporting it with add-on modules or functions rather than integrating it at the core engine level. The author contends that spatial data warrants native support, being treated as a first-class citizen in system design to achieve better accuracy and performance for spatial applications. The article identifies that database systems, big data frameworks, machine learning systems, recommender systems, and social network platforms would all significantly benefit from embedding spatial data and operations directly into the underlying system architecture rather than relying on external spatial add-ons."
49,"[M. Hojati, R. Feick, S. Roberts, C. Farmer, and C. Robertson, ""Distributed spatial data sharing: a new model for data ownership and access control,"" Journal of Spatial Information Science, no. 27, pp. 1–26, 2023. [Online]. Available: https://josis.org/index.php/josis/article/view/220]","With the rise of new technologies and increased participation in geospatial data production, spatial data sharing is now often transacted and controlled by a few private corporate services rather than centralized experts. Data creation has evolved to hybrid models where diverse individuals co-produce and share spatial data but remain subject to centralized architectures. Driven by Web 2.0 advancements and accessible Internet tools, this shift raises concerns over data access, especially regarding sensitive or personally identifiable information, which intensifies interest in distributed file technologies as alternatives to centralized platforms. The paper explores a potential evolution toward decentralized spatial data sharing as distributed web technologies, such as Web 3.0, mature, leading to hybridized ownership and access control systems. Opportunities and barriers for distributed spatial data sharing are discussed, including implications for managing large geographic datasets and the necessity for protocols that enable sharing, integration, and processing of spatial data over distributed networks."
50,"[S. Ladra, M. Rodríguez Luaces, J. R. Parama, and F. Silva-Coira, ""Compact and indexed representation for LiDAR point clouds,"" International Journal of Geographical Information Science, vol. 27, no. 4, pp. 1035–1070, 2024. [Online]. Available: https://www.tandfonline.com/doi/full/10.1080/10095020.2022.2121664]","LiDAR devices generate large datasets of 3D point clouds with attributes like color, position, and time, typically stored in compressed formats such as LAZ that allow partial decompression but are not optimized for flexible querying. This paper introduces the first data structure that losslessly compresses point clouds with attributes while simultaneously indexing all spatial dimensions and attribute values, enabling direct querying of the compressed data. By keeping the compressed index structure in main memory, disk access is avoided, and query speeds are increased; the proposed method is reported to run range and attribute queries up to 100 times faster than previous approaches."
51,"[A. Chaves Carniel, ""Defining and designing spatial queries: the role of spatial relationships,"" Geo-spatial Information Science, vol. 27, no. 6, pp. 1868–1892, 2024. [Online]. Available: https://www.tandfonline.com/doi/full/10.1080/10095020.2022.2163924]","Spatial relationships are fundamental to the construction and interpretation of spatial queries, as they characterize how spatial objects relate in space (e.g., topologically, metrically, or by direction). This paper introduces a taxonomy for naming, describing, and classifying spatial query types based on these relationship categories: (i) topological (such as overlap, meet, or inside), (ii) metric (like nearest neighbors), and (iii) direction (e.g., cardinal directions). The taxonomy facilitates discussion of intuitive descriptions, formal definitions, and implementation techniques for various spatial queries, illuminating correspondences between different query types and highlighting ongoing challenges and open research questions in spatial information retrieval."
52,"[Y. Li, R. Zhang, Q. Ma, J. Song, B. Zhang, M. Bai, W. Wang, and Y. Li, ""CSD-RkNN: reverse k nearest neighbors queries with category-sensitive distance,"" International Journal of Geographical Information Science, vol. 37, no. 8, pp. 1709–1730, 2023. [Online]. Available: https://www.tandfonline.com/doi/abs/10.1080/13658816.2023.2249521]","The reverse $k$ nearest neighbor (R$k$NN) query identifies all points for which the query point falls among their $k$ nearest neighbors, inversing the traditional $k$NN that locates $k$ closest points to a query. This paper introduces a conics-based, efficient verification method for R$k$NN and implements an algorithm on VoR-tree, achieving computational complexity $O(k^{1.5} \cdot \log k)$. Comparative experiments demonstrate that this proposed algorithm outperforms two leading R$k$NN algorithms in efficiency."
53,"[K. Vrotsou, J. Johansson, J. Jern, A. Backman, and R. Strömberg, ""An Interactive Approach for Exploration of Flows Through a Matrix-based Visual Representation,"" Journal of Geovisualization and Spatial Analysis, vol. 1, no. 1–2, pp. 21–36, Dec. 2017. [Online]. Available: https://link.springer.com/article/10.1007/s41651-017-0001-7]","This paper addresses the challenge of visualizing geographic flowsorigin-destination data representing movementswhose complexity often leads to cluttered, hard-to-interpret displays due to extensive link crossings and overlaps. The authors propose Flowcube, an interactive 3D visualization tool that represents flows as arcs over a 2D base map and introduces a key innovation: the Direction-Based Filtering (DBF) lens. This lens, implemented as a movable rectangular band in screen space, filters the display to show only those flows whose endpoints fall within the lens, thus systematically revealing arrangement patterns (concentration, trend, alignment) along specific spatial directions without distorting geographic context or losing details. Applied to a dataset of over 1.3 million geolocated Flickr photos in Greater London, the system enables users to discover movement patterns of tourists (e.g., city center concentration, flows towards Heathrow and Wembley) and locals (e.g., residential dispersal, flows to shopping and recreation areas), including subtle trends in weaker flows missed by other techniques. User studies highlight that the DBF lens allows detection of these patterns without excessive filtering or loss of information, though the exploration remains user-driven and dependent on lens configuration. The Flowcube approach outperforms traditional methods by exposing nuanced flow arrangements, and future work aims to augment this with automated pattern suggestions and temporal analysis. The mathematical model formalizes flows as $L \subseteq P \times P$, with a magnitude mapping $M: L \to \mathbb{R}^+$, representing each flow as a triple $(p_i, p_j, m_{ij})$ quantifying directed spatial interactions."
54,"[V. Pandey, A. van Renen, E. T. Zacharatou, A. Kipf, I. Sabek, J. Ding, V. Markl, and A. Kemper, ""Enhancing In-Memory Spatial Indexing with Learned Search,"" arXiv preprint arXiv:2309.06354, 2023. [Online]. Available: https://arxiv.org/abs/2309.06354]","Spatial data is increasingly generated from numerous sources such as GPS devices, applications, and social media, creating challenges in efficient spatial data processing. This study adapts a state-of-the-art machine-learned search technique for single-dimensional data to spatial indexing, employing six spatial partitioning strategies and integrating machine-learned search within each partition to handle point, range, distance, and spatial join queries. By optimizing each partitioning method for its respective instance, the study finds that (i) grid-based index structures outperform tree-based ones by $1.23\times$ to $2.47\times$, (ii) learning-enhanced spatial indexes outperform traditional versions by $1.44\times$ to $53.34\times$, (iii) machine-learned search surpasses binary search within a partition by $11.79\%$$39.51\%$ for single-dimension filtering, (iv) the benefits decrease with more complex operations like high-selectivity scans, Haversine distance, or point-in-polygon tests, and (v) index lookup is the main bottleneck for tree-based structures, suggesting that linearizing partitions may alleviate this."
