Index,Citation,Summary
31,"X. Yu, Z. Chen, Y. Ling, S. Dong, Z. Liu, and Y. Lu, ""Temporal Data Meets LLM – Explainable Financial Time Series Forecasting,"" arXiv preprint arXiv:2306.11025, 2023. [Online]. Available: https://arxiv.org/abs/2306.11025","This paper presents a novel study on harnessing Large Language Models' (LLMs) outstanding knowledge and reasoning abilities for explainable financial time series forecasting. The application of machine learning models to financial time series comes with several challenges, including the difficulty in cross-sequence reasoning and inference, the hurdle of incorporating multi-modal signals from historical news, financial knowledge graphs, etc., and the issue of interpreting and explaining the model results. In this paper, we focus on NASDAQ-100 stocks, making use of publicly accessible historical stock price data, company metadata, and historical economic/financial news. We conduct experiments to illustrate the potential of LLMs in offering a unified solution to the aforementioned challenges. Our experiments include trying zero-shot/few-shot inference with GPT-4 and instruction-based fine-tuning with a public LLM model Open LLaMA. We demonstrate our approach outperforms a few baselines, including the widely applied classic ARMA-GARCH model and a gradient-boosting tree model. Through the performance comparison results and a few examples, we find LLMs can make a well-thought decision by reasoning over information from both textual news and price time series and extracting insights, leveraging cross-sequence information, and utilizing the inherent knowledge embedded within the LLM. Additionally, we show that a publicly available LLM such as Open-LLaMA, after fine-tuning, can comprehend the instruction to generate explainable forecasts and achieve reasonable performance, albeit relatively inferior in comparison to GPT-4."
32,"B. Shi, X. Bai, and C. Yao, ""An End-to-End Trainable Neural Network for Image-Based Sequence Recognition and Its Application to Scene Text Recognition,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 39, no. 11, pp. 2298–2304, Nov. 2017. doi: 10.1109/TPAMI.2016.2646371. URL: https://ieeexplore.ieee.org/document/7801919/","The paper addresses the problem of scene text recognition within image-based sequence recognition by proposing a novel neural network architecture that unifies feature extraction, sequence modeling, and transcription in an end-to-end trainable framework. This architecture stands out due to its ability to handle arbitrary sequence lengths without character segmentation or scale normalization, its performance in both lexicon-free and lexicon-based recognition, and its compact model size suitable for practical applications. Extensive experiments on IIIT-5K, Street View Text, and ICDAR datasets demonstrate superior performance compared to previous methods; additionally, the approach generalizes well to tasks such as image-based music score recognition, highlighting the models versatility."
33,"Y. Wang, H. Wu, J. Zhang, Z. Gao, J. Wang, P. S. Yu, and M. Long, ""PredRNN: A Recurrent Neural Network for Spatiotemporal Predictive Learning,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 45, no. 2, pp. 2208–2225, Feb. 2023. doi: 10.1109/TPAMI.2022.3165153. URL: https://ieeexplore.ieee.org/document/9749915","The paper introduces PredRNN, a predictive recurrent neural network designed for spatiotemporal sequence prediction, focusing on generating future images from past frames by jointly capturing spatial appearances and temporal variations. Unlike traditional LSTMs, PredRNN enables memory states to traverse both vertically across stacked RNN layers and horizontally through the sequence of RNN states, facilitated by a novel Spatiotemporal LSTM (ST-LSTM) unit that learns spatial and temporal representations simultaneously. This unified memory structure allows the model to achieve state-of-the-art performance on several video prediction datasets and offers flexibility for extension to other predictive learning tasks by integrating with additional architectures."
34,"J.-T. Chien and C.-W. Wang, ""Hierarchical and Self-Attended Sequence Autoencoder,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 44, no. 9, pp. 4975–4986, Sept. 2022. doi: 10.1109/TPAMI.2021.3068187. URL: https://ieeexplore.ieee.org/document/9384306","It is important and challenging to infer stochastic latent semantics for natural language applications. The difficulty in stochastic sequential learning is caused by the posterior collapse in variational inference. The input sequence is disregarded in the estimated latent variables. This paper proposes three components to tackle this difficulty and build the variational sequence autoencoder (VSAE) where sufficient latent information is learned for sophisticated sequence representation. First, the complementary encoders based on a long short-term memory (LSTM) and a pyramid bidirectional LSTM are merged to characterize global and structural dependencies of an input sequence, respectively. Second, a stochastic self attention mechanism is incorporated in a recurrent decoder. The latent information is attended to encourage the interaction between inference and generation in an encoder-decoder training procedure. Third, an autoregressive Gaussian prior of latent variable is used to preserve the information bound. Different variants of VSAE are proposed to mitigate the posterior collapse in sequence modeling. A series of experiments are conducted to demonstrate that the proposed individual and hybrid sequence autoencoders substantially improve the performance for variational sequential learning in language modeling and semantic understanding for document classification and summarization."
35,"Y. Keneshloo, T. Shi, N. Ramakrishnan, and C. K. Reddy, “Deep reinforcement learning for sequence-to-sequence models,” IEEE Transactions on Neural Networks and Learning Systems, vol. 31, no. 7, pp. 2469–2489, Jul. 2020. doi: 10.1109/TNNLS.2019.2929141. [Online]. Available: https://ieeexplore.ieee.org/document/8801910","This survey examines the integration of reinforcement learning (RL) with sequence-to-sequence (seq2seq) models, which are prevalent in tasks like machine translation, text summarization, and image captioning. While standard encoderdecoder architectures achieve strong results, enhancements such as attention mechanisms and pointer-generation models have advanced performance. However, two persistent challenges remain: exposure bias and inconsistency between training and testing measurements. The paper discusses novel RL-based approaches that address these issues by combining decision-making capabilities of RL with the sequential memory strengths of seq2seq models. It overviews recent frameworks blending RL and deep neural networks, identifies inherent difficulties in existing approaches, proposes improvements via RL, and provides source code and experimental results, especially for abstractive summarization tasks, including insights into both model performance and training efficiency."
36,"X. Guan, Y. Yang, J. Li, X. Xu, and H. T. Shen, “Mind the remainder: Taylor’s theorem view on recurrent neural networks,” IEEE Transactions on Neural Networks and Learning Systems, vol. 33, no. 4, pp. 1507–1519, Apr. 2022. doi: 10.1109/TNNLS.2021.3057294. [Online]. Available: https://ieeexplore.ieee.org/document/9323070","This paper proposes a novel approach that connects the Taylor series expansion with the training of recurrent neural networks (RNNs), positing that RNN training can be viewed as parameter estimation for the Taylor expansion, and introduces a new training algorithm inspired by the Taylor series remainder. The authors demonstrate that, by explicitly incorporating the Taylor remainder into the training process, their method achieves state-of-the-art performance on action recognition and cross-modal retrieval tasks."
37,"Z. Liu, Y. Liu, X. Xie, Y. Zhang, and X. Lu, “A novel sequence-to-sequence-based deep learning model for satellite cloud image time series prediction,” IEEE Transactions on Neural Networks and Learning Systems, vol. 36, no. 1, pp. 638–651, Jan. 2025. doi: 10.1109/TNNLS.2023.3322146. [Online]. Available: https://ieeexplore.ieee.org/abstract/document/10409277/","The paper presents a novel model validated on a real-world satellite cloud image dataset, demonstrating superior performance through extensive experiments. Satellite cloud imagery is critical for meteorological tasks, including the analysis of weather patterns, climate anomaly detection, and precipitation forecasting. The proposed methods include data-driven approaches that leverage measured data and spectral transformations to effectively simulate clouds. The model is specifically validated using data from the Himawari meteorological satellite, with experimental results supporting its effectiveness. The conclusion emphasizes that deep learning, particularly when applied to time series data, can significantly enhance prediction capabilities in meteorological image analysis."
38,"J. Born and M. Manica, ""Regression Transformer enables concurrent sequence regression and generation for molecular language modelling,"" Nature Machine Intelligence, vol. 5, pp. 432-444, 2023. [Online]. Available: https://www.nature.com/articles/s42256-023-00639-z","The Regression Transformer (RT) is introduced as a novel multitask language model that unifies regression (property prediction) and conditional sequence generation by reformulating regression as a sequence modeling task, rather than through separate task-specific heads. Built on an XLNet backbone, RT tokenizes numerical properties into ordered token sequences and employs specialized numerical encodings to capture the proximity of values, alongside an alternating training scheme with permutation language modeling and a novel self-consistency (SC) loss. Extensive evaluations show RT achieves competitive or superior results versus standard regression models (e.g., kNN, SMILES-BERT, XGBoost, MPNN) and generative models (e.g., JT-VAE, GCPN, MoFlow) in benchmarks spanning small molecule, protein, and chemical reaction domains. It enables high-fidelity property prediction ($\mathrm{RMSE} < 0.06$ on QED), robust generation of novel valid molecules based on property 'primers' (with over 99% novelty and high rank correlation with true properties), and matches or surpasses specialized approaches in property-driven molecule and reaction generation tasks. In protein and reaction settings, RT displays nearly perfect regression and strong generative controls, and demonstrates unique multitask flexibility not possible for other models, such as conditional modification of protein properties or reaction yield optimization. The approach is robust to learning continuous properties through numerical tokenization, mitigating defective outputs, and can be extended to multi-property, evolutionary-scale, and unseeded tasks. RT is publicly available via the Generative Toolkit for Scientific Discovery, with datasets drawn from recognized molecule, protein, and reaction benchmarks, representing a significant step toward foundation models in scientific material design."
39,"X. Fang, F. Wang, L. Liu, J. He, D. Lin, Y. Xiang, K. Zhu, X. Zhang, H. Wu, H. Li, and L. Song, ""A method for multiple-sequence-alignment-free protein structure prediction using a protein language model,"" Nature Machine Intelligence, vol. 5, pp. 1087-1096, 2023. [Online]. Available: https://www.nature.com/articles/s42256-023-00721-6","HelixFold-Single addresses the limitations of mainstream protein structure prediction pipelines, such as AlphaFold2, which depend on time-consuming multiple sequence alignments (MSAs) to achieve high accuracy. By integrating a large-scale protein language model (PLM)pre-trained on hundreds of millions of unlabelled sequences using masked predictionwith key geometric learning components from AlphaFold2, HelixFold-Single develops an end-to-end differentiable model that predicts three-dimensional protein structures directly from primary sequences, bypassing the MSA step. The model achieves accuracy competitive with MSA-based methods for proteins that have many homologs, significantly reducing computational time and demonstrating strong performance particularly with targets such as peptides, antibodies, and nanobodies where MSA-based approaches are less effective. Ablation studies confirm that increasing the size of the PLM improves contact prediction and overall accuracy: for example, a 1B-parameter PLM outperforms a 100M-parameter version in both contact prediction and perplexity. While the method excels for high-homology targets, challenges remain in accurately predicting structures for ""long-tail"" or ""orphan"" proteins with few homologs, suggesting that future work should scale up PLM size and diversify training data. Overall, HelixFold-Single significantly accelerates protein structure prediction and holds promise for high-throughput and design-oriented tasks in structural biology."
40,"N. Wang, J. Bian, Y. Li, X. Li, S. Mumtaz, L. Kong, and H. Xiong, ""Multi-purpose RNA language modelling with motif-aware pretraining and type-guided fine-tuning,"" Nature Machine Intelligence, vol. 6, pp. 548-557, 2024. [Online]. Available: https://www.nature.com/articles/s42256-024-00836-4","RNAErnie is an RNA-focused pretrained language model based on a transformer architecture, designed to address the need for a unified approach to diverse RNA analysis tasks. Utilizing a motif-aware pretraining strategy, it integrates biological priors by incorporating RNA motifs and applies masking at the base, subsequence, and motif levels, while also tokenizing RNA types (such as miRNA, lncRNA) as stop words appended during pretraining. For out-of-distribution tasks involving novel RNA sequences, RNAErnie introduces a type-guided fine-tuning approach, predicting RNA types and refining embeddings via sequence augmentation. The model, trained on 23 million ncRNA sequences and employing a 12-layer, 105-million parameter transformer, demonstrates significant advances over comparable models, yielding up to 1.8% higher accuracy in classification, 2.2% in interaction prediction, and a 3.3% increase in F1 score for structure prediction. Extensive evaluations show RNAErnie's superiority in clustering, classification, interaction, and secondary structure prediction, generalizing robustly across tasks and datasets. Despite some challengessuch as sequence length limitations, lack of RNA-protein or 3D motif modeling, and increased inference complexitythe model represents a robust, generalizable step towards comprehensive RNA sequence analysis, with future work aimed at overcoming these gaps and broadening its scope."
41,"A. Gu and T. Dao, ""Mamba: Linear-Time Sequence Modeling with Selective State Spaces,"" arXiv preprint arXiv:2312.00752, vol. abs/2312.00752, 2024. [Online]. Available: https://arxiv.org/abs/2312.00752","This paper introduces Mamba, a novel sequence modeling architecture based on selective structured state space models (SSMs) that overcomes limitations of both the Transformer and previous SSM variants. By making the SSM parameters functions of the inputi.e., introducing selection mechanismsthe model can perform powerful content-based reasoning and context-dependent processing, which dramatically improves performance on discrete, densely informative modalities like language. Selective SSMs abandon linear time invariance, sacrificing efficient convolution but regaining efficiency through a hardware-aware parallel scan that maintains high throughput and low memory use. The resulting Mamba block integrates the selective SSM and a minimalist MLP, for a stackable architecture that scales linearly with sequence length, yields up to $5\times$ higher inference throughput than Transformers, and demonstrates improved performance up to sequences of length $10^6$. Empirical results show Mamba outperforms both Transformer and state-of-the-art attention-free models on language, DNA, and audio tasks; for example, Mamba-3B matches or exceeds the quality of much larger Transformer models (often those twice its size). Ablations pinpoint selectionespecially in the $\Delta$ parameteras a key driver of improvement. While selectivity brings tradeoffs (reduced continuous data performance), Mamba establishes itself as a strong, general-purpose backbone for foundation models across domains, with open questions about scaling to larger models and the breadth of downstream fine-tuning capabilities. The key innovations are summarized by equations showing input-dependent SSM parameterization and efficient recurrence, with the architecture and experimental benchmarks suggesting linear complexity and strong empirical scaling benefits."
42,"T. Soydan, N. Zubić, N. Messikommer, S. Mishra, and D. Scaramuzza, ""S7: Selective and Simplified State Space Layers for Sequence Modeling,"" arXiv preprint arXiv:2410.03464, vol. abs/2410.03464, 2024. [Online]. Available: https://arxiv.org/abs/2410.03464","The paper introduces S7, a novel state-space model (SSM) designed for efficient and adaptive sequence modeling over extended contexts. Addressing key limitations in previous SSMssuch as the lack of input-dependent filtering in S4 and the complexity increases in MambaS7 incorporates dynamically adjustable state transitions responsive to input content while maintaining a simple and stable reparameterization to ensure robust, scalable long-sequence modeling. S7s formulation guarantees controlled gradient norms, preventing exploding or vanishing gradients and facilitating training stability. Empirical results demonstrate that S7 outperforms state-of-the-art models on a wide range of benchmarks, achieving accuracy rates such as $99.2\%$ on DVS-Gesture and setting new records on Long Range Arena tasks (e.g., $63.77\%$ ListOps, $91.8\%$ Retrieval, $87.2\%$ Text) as well as excelling in dynamical system prediction and real-world tasks like human activity recognition and genomics. Extensive ablation studies and theoretical analysis verify the importance of stable parameterization and the capacity for content-based reasoning. The paper concludes that S7 establishes a new standard for SSMs, offering both computational efficiency and adaptability, with broad applicability across neuromorphic, biological, and physical time-series domains, and suggests avenues for future research in expanding domain coverage, real-world scalability, and theory for input-dependent SSM training."
43,"A. Gu, K. Goel, and C. Ré, ""Efficiently Modeling Long Sequences with Structured State Spaces,"" arXiv preprint arXiv:2111.00396, vol. abs/2111.00396, 2022. [Online]. Available: https://arxiv.org/abs/2111.00396","The paper introduces the Structured State Space sequence model (S4), a principled neural architecture for sequence modeling that efficiently handles very long-range dependencies (LRDs) by building upon state space models (SSMs) and the HiPPO framework. S4 uses a novel parameterization of the SSM state matrix as a sum of a diagonalizable (normal) and low-rank component, enabling stable diagonalization and efficient computation, and ultimately reducing computations to a fast, memory-efficient Cauchy kernel problem. This design allows S4 to achieve theoretical advantages of SSMs while offering $\widetilde{O}(N+L)$ time and $O(N+L)$ memory for convolutional representations (with $N$ sequence length and $L$ state dimension), and $O(N)$ time for the recurrent case. Empirically, S4 sets new state-of-the-art on all tasks in the challenging Long-Range Arena benchmark (including uniquely solving the Path-X task with sequences of length 16k), achieves 91% accuracy on sequential CIFAR-10 with no augmentation (matching larger 2-D ResNets), reaches 98.3% accuracy in raw speech classification, and is competitive with or superior to Transformers and other domain-specialized architectures in both performance and speedup to $60\times$ faster in generative settings. Ablation studies validate the essential role of the HiPPO initialization in S4's performance. While acknowledging that S4 does not universally outperform all specialized models (e.g., a slight deficit to Transformers in language modeling), the authors argue for the versatility of S4 and propose future directions including hybrid architectures, broader applications to other modalities, and further hardware optimization."
44,"S. Al-Dabooni and D. Wunsch, ""The Boundedness Conditions for Model-Free HDP(λ),"" IEEE Transactions on Neural Networks and Learning Systems, vol. 30, no. 7, pp. 1928-1942, July 2019. [Online]. Available: https://ieeexplore.ieee.org/document/8528554",This paper provides the stability analysis for a model-free action-dependent heuristic dynamic programming (HDP) approach with an eligibility ...
45,"Yuqiao Liu, Yanan Sun, Bing Xue, Mengjie Zhang, Gary G. Yen, Kay Chen Tan, ""A Survey on Evolutionary Neural Architecture Search,"" IEEE Transactions on Neural Networks and Learning Systems, vol. 34, no. 2, pp. 550-570, Feb. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/9863147","Deep neural networks (DNNs) have achieved great success in various applications, with their architectures playing a pivotal role in performance; yet, manual design of DNN architectures is labor-intensive and requires significant expertise. Neural architecture search (NAS) automates this design process, and among its approaches, evolutionary computation (EC) methods have recently gained significant attention and success. This article reviews over 200 recent EC-based NAS methods, systematically discussing their core components, design principles, and justifications. Additionally, it addresses current challenges and issues, proposing directions for future research in the field."
46,"Qi Liu and Wujie Wen, ""Model Compression Hardens Deep Neural Networks: A New Perspective to Prevent Adversarial Attacks,"" IEEE Transactions on Neural Networks and Learning Systems, vol. 34, no. 1, pp. 3-14, Jan. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/9742065","This paper proposes the strategic use of hash compression to construct a low-cost defensive hash classifier that acts as the first layer of defense against adversarial attacks on deep neural networks. The method fundamentally strengthens models by crafting a more robust decision boundary and ensuring smaller gradients, which together impede the effectiveness of adversarial perturbations. Extensive experimental studies demonstrate that this approach significantly reduces the attack success rate across multiple adversarial attack types and datasets. The discussion underscores the critical importance of both the defensive decision boundary and the attenuation of gradient magnitudes for enhanced model protection. The authors conclude that model compression via hash compression offers a powerful and practical means to harden deep neural networks against adversarial threats."
47,"W. Ju, F. Zheng, Y. Gu, Z. Liu, Q. Long, Z. Qiao, Y. Qin, J. Shen, F. Sun, Z. Xiao, J. Yang, J. Yuan, Y. Zhao, Y. Wang, X. Luo, and M. Zhang, “A comprehensive survey on deep graph representation learning,” Neural Networks, vol. 173, pp. 1–36, Feb. 2024. [Online]. Available: https://doi.org/10.1016/j.neunet.2024.106207","Graph representation learning seeks to encode high-dimensional graph-structured data as compact vectors, enabling effective analysis across domains like social networks, biology, recommender systems, and traffic analysis. Classic shallow embedding methods focus on maintaining proximity between connected node vectors, but face challenges of limited capacity, lack of alignment with advanced learning paradigms, and insufficient coupling with downstream tasks. Deep graph representation learning, principally via Graph Neural Networks (GNNs), has emerged as a powerful paradigm, offering better scalability and expressiveness. The survey organizes deep graph learning into taxonomies based on major GNN architecturesspectral and spatial graph convolutions (e.g., GCN, GraphSAGE, GAT, ChebNet), graph kernel neural networks, pooling methods (gPool, SAGPool, DiffPool, MinCutPool), and graph transformers (using attention modifications, Laplacian/eigenvector encodings, and advanced bias mechanisms). Learning paradigms are categorized as supervised/semi-supervised, self-supervised (contrastive or generative, e.g., InfoNCE, autoencoders), and graph structure learning (adaptive adjacency, metric/model-based, or directly learnable with constraints). Table summarizing key method categories:

\[
\begin{tabular}{l|l|l}
\textbf{Architecture}      & \textbf{Paradigm}         & \textbf{Key Features} \\
\hline
GCN, GraphSAGE, GAT       & Supervised, Semi-supervised   & Spectral/spatial convolution, scalability \\
Graph Kernels             & Supervised, Unsupervised      & Isomorphism tests, domain-specificity     \\
Pooling (gPool, SAGPool)  & Any                           & Hierarchical/global summarization         \\
Transformer-based         & Any                           & Attention, expressiveness, scalability    \\
\end{tabular}
\]

Applications include social analytics, molecular property prediction/generation, recommendation (user-item, session-based), and traffic forecasting. The survey discusses theoretical and practical challenges: scalability, over-smoothing, computational cost, robustness, interpretability, fairness, and generalization to out-of-distribution and large-scale graphs. New research frontiers emphasize advancing fairness, robustness, adversarial adaptation, causal and interpretable inference, and theoretical groundwork (including spectral theory and manifold learning). For practitioners and researchers, the survey serves as both a methodological map and a guide to emerging application challenges and directions in deep graph representation learning."
48,"S. Tian, L. Li, W. Li, H. Ran, X. Ning, and P. Tiwari, “A survey on few-shot class-incremental learning,” Neural Networks, vol. 173, pp. 49–77, Jan. 2024. [Online]. Available: https://doi.org/10.1016/j.neunet.2023.10.039","This paper presents a comprehensive survey of Few-Shot Class-Incremental Learning (FSCIL), addressing the challenge where deep neural networks must learn new classes from very limited labeled samples incrementally, without forgetting previously learned informationa problem prone to catastrophic forgetting and overfitting. The authors define FSCIL as a process where models are initially trained on a base session with ample data, then must adapt to novel classes in later incremental sessions with few labeled samples, typically with little or no access to old-class data. The review synthesizes over 30 theoretical and 20 applied research studies, categorizing theoretical advances into five subfields: traditional machine learning, meta-learning-based, feature-space-based, replay-based, and dynamic network structure-based methods. Application domains covered include image classification, object detection, NLP, and graph tasks, with performance evaluated on benchmarks like CIFAR100, Mini-ImageNet, and CUB200 using metrics such as average incremental accuracy and forgetting rate. The discussion identifies main challenges such as catastrophic forgetting, overfitting, data and task design, and scalability, and highlights future directions including deeper theoretical analysis, broader applications across domains, and new experimental setups with sparser or non-i.i.d. data. The paper ultimately emphasizes the practical and theoretical importance of FSCIL in making deep learning models more adaptable and data-efficient."
49,"Z. Hu, K. K. Shukla, G. E. Karniadakis, and K. Kawaguchi, “Tackling the curse of dimensionality with physics-informed neural networks,” Neural Networks, vol. 175, pp. 155–176, May 2024. [Online]. Available: https://doi.org/10.1016/j.neunet.2024.106369","This paper addresses the long-standing curse of dimensionality (CoD) problem in numerically solving high-dimensional partial differential equations (PDEs), which makes conventional methods infeasible due to exponential growth in computational cost. The authors introduce Stochastic Dimension Gradient Descent (SDGD), a novel algorithm for scaling up Physics-Informed Neural Networks (PINNs) to arbitrary dimensions by decomposing the gradient of the PDE residual into dimension-specific components and stochastically sampling subsets at each training step. Theoretical analysis demonstrates SDGDs unbiasedness and convergence properties, and empirical results show PINNs with SDGD can solve complex, nonlinear PDEs with anisotropic and non-separable solutions, including HamiltonJacobiBellman and Schrodinger equations with up to 100,000 dimensions on a single GPU, far surpassing state-of-the-art methods. Critical implementation details, such as efficient memory use and gradient accumulation, as well as rigorous ablation studies and comparisons to contemporary alternatives (e.g., Hutchinson estimators and Score-PINN), are provided. While extremely high dimension may slow convergence due to gradient variance, SDGD is mesh-free, generally applicable, and marks a significant advance in tackling high-dimensional PDEs with deep learning, offering theoretical and practical improvements for the field."
50,"S. Kurogi, M. Toidani, R. Shigematsu, and K. Matsuo, ""Performance improvement via bagging in probabilistic prediction of chaotic time series using similarity of attractors and LOOCV predictable horizon,"" Neural Computing and Applications, vol. 29, no. 9, pp. 341–349, May 2018. doi: 10.1007/s00521-017-3149-7 URL: https://link.springer.com/article/10.1007/s00521-017-3149-7","This paper presents an improved approach for probabilistic prediction of chaotic time series by employing bagging (bootstrap aggregating) with competitive associative nets (CAN2) as strong learners. The method first generates predictions with CAN2 using iterated one-step-ahead (IOS) strategies and then selects plausible predictions based on the similarity of attractors between training and predicted sequences. Instead of relying on the ensemble mean, the representative predictionchosen for its longest estimated predictable horizonis identified using leave-one-out cross-validation (LOOCV). Numerical experiments on the Lorenz system ($dx_c/dt_c = \sigma(y_c - x_c)$, $dy_c/dt_c = -x_c z_c + r x_c - y_c$, $dz_c/dt_c = x_c y_c - b z_c$ with $\sigma=10$, $r=28$, $b=8/3$) demonstrate that bagging CAN2 achieves longer and more robust predictable horizons compared to single CAN2s. However, selection reliability is impacted by occasional negative correlations between LOOCV-estimated and actual predictable horizons, underlying a persistent challenge when selecting the optimal prediction. The authors suggest further refinement of the prediction selection method and improvement of learning machine performance to address these limitations."
51,"A. Karamchandani, A. Mozo, S. Gómez-Canaval, and A. Pastor, ""A methodological framework for optimizing the energy consumption of deep neural networks: a case study of a cyber threat detector,"" Neural Computing and Applications, vol. 36, pp. 10297–10338, Jun. 2024. doi: 10.1007/s00521-024-09588-z URL: https://link.springer.com/article/10.1007/s00521-024-09588-z","This paper introduces an open-source methodological framework designed to systematically evaluate and optimize the energy efficiency of deep neural network (DNN) systems in production, while maintaining high performance. The framework streamlines experimentation by automating model training, the application of multiple state-of-the-art optimization techniques (organized into configurable optimization strategies), exporting to production formats, and evaluating both energy consumption and inference performance across various batch sizes. Key innovations include optimization strategies for systematic assessment and optimization profiles that balance energy efficiency against performance preferences, enabling tailored selection of the optimal configuration for a given application. Validated through deployment on a DNN-based cyber threat detector, the framework achieves up to $82\%$ (\textit{specifically}, $82.3\%$) reduction in inference energy consumption with negligible accuracy loss, as confirmed by empirical results that analyze resource usage and trade-offs for different batch sizes and optimization profiles. The approach addresses challenges such as managing energy versus accuracy, automation of combinatorial technique selection, and applicability to evolving production scenarios (including edge and cloud deployments). Extensive appendices provide tabular analyses (CPU, memory, disk usage; e.g., $\begin{tabular}{lccc} \text{Batch size} & \text{CPU (W)} & \text{Mem (GB)} & \text{Disk (MB/s)} \\ \hline 1 & 1.3 & 0.5 & 2.0 \\ 8 & 1.6 & 0.7 & 2.1 \\ \end{tabular}$), and limitations and future work are discussed regarding support for different architectures, hardware accelerators, and alternative optimization search approaches. All code and data are openly available at GitHub (github.com/amitkbatra/EnergyNet), positioning the framework as a sustainable, extensible resource for the AI community to advance energy-efficient DNN deployment."
52,"B. Mesta, O. B. Akgun, and E. Kentel, ""Improving precipitation estimates for Turkey with multimodel ensemble: a comparison of nonlinear artificial neural network method with linear methods,"" Neural Computing and Applications, vol. 36, pp. 10219–10238, Jun. 2024. doi: 10.1007/s00521-024-09598-x URL: https://link.springer.com/article/10.1007/s00521-024-09598-x","This study evaluates the improvement in monthly precipitation estimates for south and southwestern Turkey achieved via ensemble analysis of regional climate models (RCMs) versus single-model outputs. Eight historical RCMs from the CORDEX EUR-11 domain were compared to ground observations using statistical metrics (correlation, RMSD, PBIAS) and Taylor diagrams. Ensemble methodologies compared include simple averaging (SAM), multiple linear regression superensemble (SE), artificial neural networks (ANN), and fuzzy inference systems (FIS). Results show ensembles outperform individual RCMs in terms of higher correlation and lower RMSD, especially when all modelsnot just the three bestare included. Nonlinear methods (ANN, FIS) further improve performance relative to linear ensembles, but ensemble series tend to diminish variability and under-represent precipitation extremes, potentially hindering their application in hydrologic design for rare events. Bias correction improves when log-transformation is omitted from preprocessing; however, challenges remain for representing extreme events and model selection, and single-RCM projections remain highly uncertain. The study recommends nonlinear ensembling for climate impact analyses but advocates inclusion of all single-model outputs when extremes are critical. While these findings are specific to Turkey's complex climate, future comparative research in other regions is advised to generalize results and refine ensemble strategies for extremes."
53,"Boris Hanin, ""Random Fully Connected Neural Networks as Perturbatively Solvable Hierarchies,"" Journal of Machine Learning Research, vol. 25, no. 267, pp. 1–58, 2024. [Online]. Available: https://www.jmlr.org/papers/v25/23-0643.html","We study the distribution of fully connected neural networks with Gaussian random weights and biases and $L$ hidden layers, each of width proportional to a large parameter $n$. For polynomially bounded nonlinearities, we give sharp estimates in powers of $1/n$ for the joint cumulants of the network output and its derivatives. We further show that network cumulants form a perturbatively solvable hierarchy in powers of $1/n$; specifically, the $k$-th order cumulants in each layer are determined to leading order in $1/n$ by cumulants of order at most $k$ computed at the previous layer. By explicitly deriving and solving several such recursions, we find that the depth-to-width ratio $L/n$ serves as an effective network depth, controlling both the distance to Gaussianity and the size of inter-neuron correlations."
54,"Sjoerd Dirksen, Martin Genzel, Laurent Jacques, and Alexander Stollenwerk, ""The Separation Capacity of Random Neural Networks,"" Journal of Machine Learning Research, vol. 23, no. 309, pp. 1–47, 2022. [Online]. Available: https://www.jmlr.org/papers/v23/21-1079.html","Neural networks with random weights, commonly used for initialization in deep learning and as a computationally efficient alternative to fully trained networks, are analyzed in this paper through the data separation problem: determining conditions under which a random neural network can render two classes $\mathcal{X}^-, \mathcal{X}^+ \subset \mathbb{R}^d$ (with positive distance) linearly separable. The authors show that a sufficiently large two-layer ReLU network with standard Gaussian weights and uniform biases can, with high probability, achieve linear separability between these sets. Crucially, the required number of neurons is explicitly tied to geometric properties and mutual arrangement of $\mathcal{X}^-$ and $\mathcal{X}^+$. Adopting an instance-specific view, the authors overcome the curse of dimensionalitytypically requiring exponentially wide layerswhen the data has low-complexity structure. They introduce a concept of mutual complexity based on a localized Gaussian mean width, facilitating informative, data-dependent separation guarantees and connecting these results to research on neural network approximation, memorization, and generalization."
