Index,Citation,Summary
31,"K. Wade and M. Vochozka, “Artificial Intelligence Data-driven Internet of Things Systems, Sustainable Industry 4.0 Wireless Networks, and Digitized Mass Production in Cyber-Physical Smart Manufacturing,” Journal of Self-Governance and Management Economics, vol. 9, no. 3, pp. 48–60, 2021, doi:10.22381/jsme9320214. [Online]. Available: https://www.addletonacademicpublishers.com/contents-jsme/2230-volume-9-3-2021/4064-artificial-intelligence-data-driven-internet-of-things-systems-sustainable-industry-4-0-wireless-networks-and-digitized-mass-production-in-cyber-physical-smart-manufacturing","Based on an extensive literature survey and secondary quantitative analyses using data from sources such as BDO, Capgemini, The Economist Intelligence Unit, Forrester, Management Events, and McKinsey, the paper explores artificial intelligence (AI) data-driven Internet of Things (IoT) systems, sustainable Industry 4.0 wireless networks, and the digitization of mass production in cyber-physical smart manufacturing. The analysis centers on autonomous, networked manufacturing machines within industrial enterprises, and descriptive statistics were applied to compiled survey data to yield insights into the integration of these advanced digital and AI-driven technologies in modern manufacturing environments."
32,"Md Ismail Hossain, Kakoli Khatun, and Imtiaz Ahmed, ""Cyber Intrusion detection in Industry 4.0 Data using Machine Learning,"" TechRxiv Preprint, 2020. [Online]. Available: https://www.techrxiv.org/doi/full/10.36227/techrxiv.24646194","In this study, the authors compare supervised and unsupervised intrusion detection algorithms using heterogeneous data sources to address the distinctive security challenges present in Industry 4.0 environments. The introduction highlights the rising cyber threats resulting from increased automation and interconnected devices and notes the limitations of traditional signature-based Intrusion Detection Systems (IDS) in adapting to new or evolving attacks. To overcome these challenges, the study explores the use of machine learning approaches for more adaptive and effective IDS. The abstract states that the results demonstrate significant improvements in detection accuracy for cyber threats when using machine learning-based methods, as opposed to traditional rule-based IDS, emphasizing their importance in safeguarding industrial systems in dynamic and complex threat landscapes."
33,"Diana Teresa Parra-Sánchez, ""Exploring the Internet of Things adoption in the Fourth Industrial Revolution: a comprehensive scientometric analysis,"" Journal of Innovative Digital Transformation, vol. 2, no. 1, pp. 1-18, 2025. [Online]. Available: https://doi.org/10.1108/JIDT-06-2024-0013","This paper presents a comprehensive scientometric analysis of Internet of Things (IoT) adoption within the context of the Fourth Industrial Revolution (4IR), utilising Scopus data (20182024) and CiteSpace to map publication trends, thematic clusters, and research evolution. Findings reveal a rapidly growing literature, with annual IoT adoption publications increasing from 55 in 2018 to 189 in 2023, reflecting expanding interest and global impact. The study identifies six principal research clustersagriculture, technology acceptance, digital technologies, blockchain, sensors, and agricultural logistics operationshighlighting how IoT integration with technologies like AI and blockchain has transformed diverse fields such as healthcare and agriculture. The review discusses theoretical frameworks (TAM, TOE, Diffusion of Innovations) that underlie organisational IoT adoption and emphasizes the necessity of standards, cybersecurity, and workforce development, especially for SMEs. Key challenges involve security, privacy, interoperability, and regulatory needs. The paper concludes that IoT research has evolved from technical issues to broader sectoral and integrative applications, stressing ongoing research, cross-disciplinary collaboration, and policy interventions as crucial for harnessing IoT to foster inclusive global development."
34,"Edwin Omol, Paul Abuonji, and Lucy Mburu, ""SMEs’ digital maturity: analyzing influencing factors and the mediating role of environmental factors,"" Journal of Innovative Digital Transformation, vol. 2, no. 1, pp. 19-36, 2025. [Online]. Available: https://doi.org/10.1108/JIDT-01-2024-0002","This study investigates the digital maturity of small- and medium-sized enterprises (SMEs), introducing a new variablethe SMEs' dependence on environmental factorsto enhance existing digital maturity models. Building on a comprehensive literature review and positivist methodology, the researchers surveyed 382 SMEs (99% response rate) in Nairobis Central Business District using a validated questionnaire. Data analysis with SPSS (multiple regression and correlation) revealed that six key organizational dimensionsTechnology, Product, Organization, People, Strategy, and Operationscollectively influence digital maturity, with technology ($\beta = 0.428$, $p < 0.001$) and operations being the most significant predictors. Notably, the inclusion of environmental dependence as a mediator substantially boosted model explanatory power ($R^2$ increased from 0.789 to 0.837), and the mediator itself had a strong effect ($\beta = 0.343$, $p < 0.001$), underscoring the substantial role of external factors in shaping digital capabilities. The analysis, which rigorously addressed missing data and outliers, suggests that SMEs cannot rely on a one-size-fits-all model; instead, they should align internal investments with external realities, such as regulatory and market contexts, to drive digital transformation. Limitations include the absence of a practical framework prototype and the cross-sectional, self-reported nature of the data. Future work is recommended to test the model in broader settings and over time, emphasizing practical applications. These findings offer actionable guidance for SMEs and policymakers seeking to enhance digital maturity amid complex internal and external pressures."
35,"Cagatay Catal, Gorkem Kar, and Murat Zarali, ""Strategic technological innovation investment: enhancing resilience in the age of digital transformation,"" Journal of Innovative Digital Transformation, vol. 2, no. 1, pp. 50-72, 2025. [Online]. Available: https://doi.org/10.1108/JIDT-05-2024-0010","This study examines the relationship between investments in digital transformation technologies (such as AI, cloud computing, and blockchain) and organizational cybersecurity and privacy protection efforts. Through a survey of 44 senior managers (including CEOs and IT directors) across diverse sectors in Turkey, the researchers found that while digital transformation investments are rising, cybersecurity allocations are often insufficient, with most managers dedicating only 125% of digital transformation budgets to security and privacy. Notably, 77.3% of surveyed managers reported an increase in cybersecurity and privacy risks due to digital transformation, with 84.1% highlighting third-party integrations as their greatest concern, and data theft being the most frequently cited risk. The discussion highlights challenges such as expanding attack surfaces, inadequate managerial focus on integrating security strategically (rather than relying solely on technical teams), regulatory demands, and high dependency on third-party vendors. The authors recommend several actionable strategies, including greater resource allocation, integrating cybersecurity culturally, addressing third-party risks, investing in skilled personnel, and applying data protection principles. The conclusion underscores that, despite growing awareness among executives about these risksespecially in regulated sectors like financesignificant gaps remain in holistic cybersecurity approaches. Suggestions for future work include developing impact measurement frameworks, comparative studies by digital maturity, analysis of rapid development risks, and understanding attacker adaptation."
36,"Ming-Hsiung Hsiao, “Resource integration and firm performance through organizational capabilities for digital transformation,” Digital Transformation and Society, vol. ahead-of-print, no. ahead-of-print, 2024. [Online]. Available: https://doi.org/10.1108/DTS-07-2023-0050","This paper develops a conceptual framework for digital transformation by integrating resource-based view (RBV) and service-dominant logic (SDL) to clarify how firms leverage both valuable, rare, inimitable, and nonsubstitutable (VRIN) and nonVRIN resources, including IT-based assets, to build higher-order (dynamic) and lower-order (ordinary) organizational capabilities that ultimately enhance firm performance. The framework comprises three core blocks: resource integration (distinguishing VRIN and nonVRIN resources), organizational capabilities (conceptualized at two levels), and expected outcomes, highlighting the mediating and moderating roles of digital technology. Five key theoretical propositions are articulated: (1) both VRIN and nonVRIN resources positively affect higher-order capabilities; (2) digital technology moderates these associations; (3) higher-order capabilities facilitate lower-order capabilities, which in turn drive firm performance. The model positions digital transformation as a process of systematic resource reconfiguration and capability development rather than mere technology adoption. The study addresses challenges in conceptual clarity and measurement, calling for empirical research to validate its propositions and refine the operationalization of dynamic capabilities. Its main contribution is connecting strategic resource integration and organizational capabilities to digital transformation outcomes, thereby providing a more unified and actionable theoretical basis for scholars and managers alike."
37,"K. Mavitha and S. Kushe Shekhar, “Mapping the landscape of digital transformation and digital technologies in the hotel industry: a comprehensive bibliometric analysis,” Digital Transformation and Society, vol. ahead-of-print, no. ahead-of-print, 2025. [Online]. Available: https://doi.org/10.1108/DTS-09-2024-0178","This comprehensive bibliometric analysis examines the digital transformation of the hotel industry from 2004 to 2024, utilizing the Scopus database and tools like VOSviewer and R Studio Biblioshiny to analyze 239 scholarly articles. The findings highlight a notable surge in related research since 2018, with the UK, US, and India being leading contributors, and scholars such as Buhalis D and Dwivedi YK emerging as influential. However, collaboration with developing countries remains limited due to barriers like digital literacy gaps, insufficient government support, and high costs. Six major research clusters were identified: Virtual Avatars, Digital Platforms and the Sharing Economy, Artificial Intelligence and Big Data, Digital Travelers and Hospitality, IoTs in Travel, and Hospitality and Tourism Education. The study underscores the vital role of advanced digital technologiesincluding AI, big data analytics, and IoTin enhancing operational efficiency, customer experiences, and sustaining competitive advantage, while also noting challenges such as privacy concerns, environmental impact, and access inequality. Practical implications include the use of digital transformation to optimize pricing, personalize experiences, and enhance digital engagement through tools like mobile apps and chatbots. The paper concludes by recommending future research in immersive technologies, cross-border collaborations, and primary-data-based studies to bridge current gaps in knowledge and practice."
38,"Edwin Juma Omol, “Organizational digital transformation: from evolution to future trends,” Digital Transformation and Society, vol. 3, no. 3, pp. 240-256, 2024. [Online]. Available: https://doi.org/10.1108/DTS-08-2023-0061","This article provides a comprehensive scoping review of organizational digital transformation in the modern technological era, synthesizing literature, research, and case studies to explore its origins, drivers, strategies, challenges, and wider implications. Digital transformation is characterized not just by technology adoption, but by a profound reconfiguration of business operations, customer engagement, and organizational adaptation, driven by factors such as leadership, organizational culture, market dynamics, competitive pressure, and technological innovation (e.g., AI, data analytics, quantum computing). The methodology involved systematic content analysis of 40 key sources from 2014-2023, focusing on transformation journeys and their strategic context. Findings highlight that while visionary leadership and adaptable culture enable innovation and competitiveness, significant challenges persist, including cultural resistance, legacy integrations, skill gaps, and managing large-scale organizational change. Ethicsdata privacy, AI morality, algorithmic fairness, and societal well-beingare central concerns, particularly as future trends point toward hyper-personalization and expanding AI capabilities. Practical and social implications emphasize the need for ethical, inclusive, and sustainable approaches to transformation and humanmachine collaboration. Illustrative case studiesAmazon, GE, Starbucks, and Teslademonstrate successful transformation via digital innovation, while failures like Blockbuster and Kodak underline the risks of inertia. The conclusion underscores the intricate interplay of technology and human creativity, with adaptation and ethical stewardship deemed essential as organizations navigate ongoing digital evolution. Future research is encouraged to refine ethical frameworks, change management strategies, and metrics for transformation success."
39,"D. S. Stamoulis and E. Kopanaki, ""Digital Transformation in Banking: an Explanation Framework and a Progress Assessment Tool,"" International Journal of Digital Transformation, in press. [Online]. Available: https://www.inderscience.com/info/ingeneral/forthcoming.php?jcode=ijdt. DOI: 10.1504/IJDT.2023.10064348","Banking institutions globally are implementing diverse digital transformation initiatives, but a unified explanatory framework for their strategies has been lacking. This paper proposes a framework encompassing ten key dimensions to categorize and assess banks' digital transformation efforts, enabling the identification of untapped potential and competitive positioning. The approach has been validated against two established decompositions of the digital transformation paradigm, and the resulting tool aims to be practical, actionable, and useful for benchmarking. The authors suggest that their framework and tool could serve as a foundation for a comprehensive digital maturity model tailored to the banking sector."
40,"P. C. Verhoef, N. Kooge, P. Walk, et al., ""Digital transformation: A multidisciplinary reflection and research agenda,"" Journal of Business Research, vol. 122, pp. 889–901, Jan. 2021. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0148296320304563","Digital transformation and business model innovation have significantly shifted consumer expectations and behaviors, intensifying competition for traditional firms and causing widespread market disruption. Based on previous research, the paper identifies three stages of digital transformation: digitization, digitalization, and digital transformation. It outlines growth strategies tailored for digital firms and details the necessary assets and capabilities required for successful digital transitions. The authors argue that digital transformation demands particular organizational structures and affects how firms should measure performance. The paper concludes with a proposed research agenda to guide future studies on digital transformation."
41,"G. Jonathan, et al., ""Digital transformation in business and management research: An overview and research agenda,"" International Journal of Information Management, vol. 58, p. 102378, Apr. 2021. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S0268401221001596","This paper addresses the burgeoning interest in digital transformation (DT) within business and management, motivated by the widespread adaptation challenges faced by countries, industries, companies, and individuals. Through a systematic review of articles published in Chartered Association of Business Schools (ABS) journals rated  2-star, the authors map the thematic evolution of DT research, revealing an upsurge in publication volume since 2019 and increasingly diverse topics such as dynamic capabilities, Industry 4.0, value co-creation, and big data. Employing bibliometric analyses like bibliographic coupling and keyword trend mapping, the study identifies leading contributing countries and journals, while emphasizing a notable expansion of DT research into strategic, technological, and industry-specific dimensions. The authors propose a synergistic framework to cohesively relate DT research to core business and management areas, viewing it as a foundation for holistic understanding and a stimulus for ongoing scholarly dialogue and future research, given the current gaps and the need for cross-disciplinary approaches."
42,"A. Jaya Lakshmi, A. Kumar, M. S. Kumar, S. I. Patel, S. K. L. Naik, and J. V. N. Ramesh, ""Artificial intelligence in steering the digital transformation of collaborative technical education,"" The Journal of High Technology Management Research, vol. 34, 2023, Article 100517. [Online]. Available: https://doi.org/10.1016/j.hitech.2023.100517","In this paper, the authors analyzed the present adoption rate, difficulties, and solutions for implementing an AI-based online education system in the United Arab Emirates (UAE) and demonstrated that digital technology has a tangible impact on all facets of higher education if it is supported by the institution."
43,"C. O. Turcu and C. Turcu, ""Accelerating Digital Transformation in Higher Education with Robotic Process Automation,"" TechRxiv, Apr. 2023. [Online]. Available: https://www.techrxiv.org/users/690018/articles/681445-accelerating-digital-transformation-in-higher-education-with-robotic-process-automation","The digitization of higher education, though initiated long ago, remains incomplete in many institutions, as accelerated digital adoption became necessary during the COVID-19 pandemic. This situation highlighted both the lack of preparedness and the opportunity for rapid, cost-effective digital solutions. The adoption of Robotic Process Automation (RPA) technology illustrates this, with one university automating student document uploads, reducing process touchpoints from 40 to one, halving processing time, eliminating manual procedures, saving 1,330 hours of manual labor annually, and improving service time and accuracy. These developments underscore the potential of digital strategies, such as RPA, to enhance efficiency and functionality in higher education."
44,"B. Meyers, H. Vangheluwe, and K. Gadeyne, ""Towards a knowledge graph framework for ad hoc analysis in manufacturing,"" Journal of Intelligent Manufacturing, vol. 35, no. 8, pp. 3731–3752, Feb. 2024. [Online]. Available: https://link.springer.com/article/10.1007/s10845-023-02343-x","The paper addresses the challenge of enabling effective ad hoc analysis for data-driven decision making in the manufacturing sector, where industrial applications are hindered by heterogeneous data, data silos, and lack of formalization and reasoning capabilities. It proposes a framework based on knowledge graphs and the metamodelling paradigm to integrate manufacturing data, information, and knowledge in a way that allows for actionable insights. This framework was derived from industrial application cases and supports workflows and tools for both data scientists and knowledge engineers, with integrated connections to existing data sources. Application of the framework to manufacturing scenarios is discussed, along with its contributions and the ongoing challenges in the domain."
45,"L. Kaven, P. Huke, and R. H. Schmitt, ""Multi agent reinforcement learning for online layout planning and scheduling in flexible assembly systems,"" Journal of Intelligent Manufacturing, vol. 35, no. 8, pp. 3917–3936, Jan. 2024. [Online]. Available: https://link.springer.com/article/10.1007/s10845-023-02393-1","This paper addresses the increasing demand for flexible and adaptive manufacturing by proposing a multi-agent deep reinforcement learning (MARL) methodemploying Proximal Policy Optimization (PPO) with encoder/decoder architecturefor dynamic, online layout planning and scheduling in line-less mobile assembly systems (LMAS). LMAS dissolve traditional assembly constraints by allowing completely mobile, reconfigurable resources and flexible job routing. The integrated approach jointly tackles the flexible job shop scheduling problem (FJSP) and dynamic facility layout problem (DFLP), a challenge unattainable by previous methods. Simulations demonstrate the proposed MARL approach outperforms a random agent in 78% of tested scenarios regarding the objective of makespan minimization, with generalization tested across variable system configurations; key findings indicate that performance can decrease for scenario sizes not seen during training, underscoring the need for more diverse training environments. The study discusses the potential impact of layout on travel distances and assembly efficiency, highlights remaining challenges around scalability and generalization, and suggests future work to incorporate objectives like energy or reconfiguration cost, human operator modeling, and integration within digital twin environments for enhanced realism and broader applicability. The availability of the algorithm and data is restricted due to industrial licensing, but further information can be requested from the authors."
46,"C. Gkournelos, C. Konstantinou, and S. Makris, ""Praxis: a framework for AI-driven human action recognition in assembly,"" Journal of Intelligent Manufacturing, vol. 35, no. 8, pp. 3697–3711, Nov. 2023. [Online]. Available: https://link.springer.com/article/10.1007/s10845-023-02355-7","This paper presents the Praxis framework, a flexible, scalable, and hardware-agnostic software platform for deploying human action recognition (HAR) in collaborative industrial assembly settings. Addressing the challenges of integrating humans and machines in hybrid production systems, Praxis streamlines the collection, processing, annotation, and modeling of multi-sensor dataincluding 3D cameras and IMUsto enable seamless humanrobot collaboration. In a real-world assembly case (air compressor production), Praxis reduced average assembly times from 355 to 246 seconds and allowed real-time error detection and correction, outperforming fixed collaboration setups. Among four tested neural network models, a binary CNN yielded the best trade-off between accuracy and inference speed. Challenges, such as data annotation and storage, were noted, but the frameworks design supports future scalability, data-efficient learning, and broader industrial applicability. The study demonstrates that AI-driven HAR can significantly enhance efficiency and quality in smart manufacturing by providing intuitive, low-overhead interactions between operators and machines."
47,"J. Flores, I. Cabanes, A. Gutierrez, K. Lopez de Calle, O. Gonzalo, and E. Portillo, ""An innovative smart monitoring system for DED-LB/MW process stability based on machine learning techniques,"" International Journal of Advanced Manufacturing Technology, vol. 137, pp. 1759–1773, 2025. [Online]. Available: https://doi.org/10.1007/s00170-025-15134-5","This study presents a smart, image-based monitoring system for online diagnosis of the wire laser metal deposition (DED-LB/MW) additive manufacturing process, which faces challenges in maintaining consistent process stability due to the multivariable interaction of laser power, feed rate, movement velocity, and standoff distance. The proposed system utilizes a convolutional neural network (ResNet-18, achieving $\sim92.6\%$ accuracy) trained on 15,000+ manually labeled images (classified into Stable, Stubbing, Weak link, Dripping, and Process off) to classify material transfer states in real time. To move beyond discrete categorization, the probability outputs of the model classes are combined as a novel continuous stability indicator: $\mathrm{StInd} = \frac{2P_\mathrm{Balling} + P_\mathrm{WeakLink} - P_\mathrm{Stubbing} - 2P_\mathrm{ProcessOff}}{100}$, which allows nuanced tracking of the transition between stable and unstable states. The system operates with an average 15 ms processing time per frame (faster than 30 FPS), robustly detecting both mild instabilities and critical failures (like Dripping) in under 100 msenabling responses fast enough to prevent defects. Validated through two case studies involving 3D part fabrication with variable standoff distances, the monitoring approach reliably reflects actual process conditions and provides a foundation for future closed-loop control to enhance additive manufacturing automation and defect avoidance. Future work will expand validation across more materials and process settings, and incorporate the stability indicator into real-time process control systems."
48,"T.-Y. Wu and C.-Y. Lin, ""Surface profile estimation in milling through vibration analysis and long short-term memory networks,"" International Journal of Advanced Manufacturing Technology, vol. 137, pp. 2047–2060, 2025. [Online]. Available: https://doi.org/10.1007/s00170-025-15291-7","This study presents a methodology for predicting the detailed surface profiles of milled workpieces using tooling vibration signals and cutting parameters, advancing beyond traditional surface roughness estimations. Vibration signals were reduced in dimensionality with principal component analysis (PCA) and decomposed into intrinsic mode functions (IMFs) via empirical mode decomposition (EMD), from which both statistical (\textit{e.g.}, RMS, peak-to-peak, mean, STD) and sweeping-frequency features were extracted in time and frequency domains. These features, alongside cutting parameters, were input into separate long short-term memory (LSTM) networks to estimate the corresponding IMFs of the surface profiles. Correlation analyses revealed that selected features, particularly those related to even multiples of the spindle speed (due to the tools two-flute geometry), significantly improved prediction performance. Experimental results with 168 datasets showed accurate prediction of mid- to low-frequency surface profile components, with mean absolute percentage errors (MAPE) of 14.72% for IMF-5 to IMF-12 and 7.79% for IMF-8 to IMF-12, while total surface profiles reached an overall MAPE of 24.17%. High-frequency IMFs were more difficult to estimate accurately due to noise and lower feature correlation. This approach enables more comprehensive, online assessment of surface quality in milling, and suggests potential for further enhancement by introducing additional advanced features. The research dataset is made available to support ongoing development and validation."
49,"O. Reffas, H. Boumediri, Y. Karmi, M. S. Kahaleras, I. Bousba, and L. Aissa, ""Statistical analysis and predictive modeling of cutting parameters in EN-GJL-250 cast iron turning: application of machine learning and MOALO optimization,"" International Journal of Advanced Manufacturing Technology, vol. 137, pp. 1991–2009, 2025. [Online]. Available: https://doi.org/10.1007/s00170-025-15098-6","This study investigates the influence of cutting parametersdepth of cut, feed rate, cutting speed, and tool materialon resultant cutting force ($F_r$), surface roughness ($R_z$), and cutting pressure ($K_c$) during the turning of EN-GJL-250 cast iron, employing an L54 experimental design and comparing coated and uncoated Si$_3$N$_4$ ceramic inserts. The analysis, incorporating ANOVA and machine learning models (DNN-DA, LM, DT, SVM), reveals that tool type, feed rate, and depth of cut are the most significant factors, with feed rate dominating $R_z$ and tool coating enhancing overall machining performance. Regression modeling yielded $R^2$ values between 75.26% and 93.26%, while DNN-DA achieved the highest predictive accuracy: $R^2$ of 0.99, 0.80, and 0.98 for $F_r$, $K_c$, and $R_z$ respectively, outperforming other algorithms as confirmed by statistical indicators (SI $<$ 0.1, low MAPE/MAD). Optimization using the desirability function and Multi-Objective Ant Lion Optimizer (MOALO) identified optimal parameters (e.g., $a_p = 0.25$$0.27$ mm, $V_c = 528$ m/min, $f = 0.08$ mm/rev with a coated tool) achieving minimal $F_r$ (56.184 N), $K_c$ (1923.55 N/mm$^2$), and $R_z$ (5.098 m), with a desirability score of 0.82 and showing Pareto-optimal trade-offs. The methodology is extensible, with discussion of predictive power and industrial implications, and challenges acknowledged in balancing multi-objective criteria."
50,"S. Fahle, N. Götze, G. Lanza, S. Voss, and P. Nyhuis, ""Systematic review on machine learning (ML) methods for manufacturing processes – Identifying artificial intelligence (AI) methods for process innovation,"" Journal of Manufacturing Processes, vol. 53, pp. 386–401, 2020. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S1526612520307435","In the context of Industry 4.0, the implementation of machine learning (ML) and artificial intelligence (AI) has become essential for innovation in manufacturing processes. This systematic review by S. Fahle et al. analyzes and categorizes recent research on ML applications within manufacturing, covering a wide variety of processes and tasks. The review identifies the most common ML methods deployed, such as supervised and unsupervised learning, and evaluates their impact on process optimization, quality prediction, maintenance, and resource efficiency. The findings provide a comprehensive overview of trends and highlight the increasing prevalence of ML/AI in manufacturing innovation, offering a structured framework to understand their role in process improvement and future manufacturing systems."
51,"M. Ahsan, M. A. Habib, and B. Khoda, ""Resource based process planning for additive manufacturing,"" Journal of Manufacturing Processes, vol. 38, pp. 76–87, 2019. [Online]. Available: https://www.sciencedirect.com/science/article/pii/S1526612519303206","Resource consumption in additive manufacturing is closely linked to the fabricated part's physical properties, making optimization of process planning crucial for reducing fabrication resource requirements. This work emphasizes the hierarchical nature of process planning steps in AM and proposes a novel two-step optimization methodology addressing both the object's build direction and the material deposition direction at the layer level. The optimization aims to minimize contour plurality, enhance surface quality, reduce build height, improve the fabrication factor, and manage layer contour concavity, thus addressing fabrication and resource constraints. Implemented on an example object, the methodology significantly reduces total build time compared to using arbitrary build and deposition directions."
52,"T. Wuest, D. Weimer, C. Irgens, and K.-D. Thoben, ""Machine learning in manufacturing: advantages, challenges, and applications,"" Production & Manufacturing Research, vol. 4, no. 1, pp. 23-45, 2016. [Online]. Available: https://doi.org/10.1080/21693277.2016.1192517","The abstract highlights the increasing complexity and dynamic, sometimes chaotic, behaviors of manufacturing systems, emphasizing the necessity for efficient strategies to meet quality demands. It underscores machine learning as a rapidly advancing field that offers significant promise for addressing both longstanding and emerging challenges in manufacturing. However, the broad and sometimes confusing scope of machine learning can hinder its widespread adoption. This paper aims to provide a structured overview of available machine learning techniques, focusing on their potential benefits and successful application examples within manufacturing environments."
53,"B. Ördek, N. Dogan, and M. Coatanea, ""Machine learning-supported manufacturing: a review and directions for future research,"" Production & Manufacturing Research, vol. 12, no. 1, pp. 1-36, 2024. [Online]. Available: https://doi.org/10.1080/21693277.2024.2326526","The paper discusses the advantages and limitations of machine learning (ML) support in manufacturing, highlighting that overly specialized ML applications may limit the generalizability and scalability of solutions within the industry. It suggests that significant research opportunities remain for developing more general, scalable, and robust ML approaches in manufacturing settings."
54,"J. Wan, X. Li, H.-N. Dai, A. Kusiak, M. Martínez-García, and D. Li, ""Artificial Intelligence-Driven Customized Manufacturing Factory: Key Technologies, Applications, and Challenges,"" Proceedings of the IEEE, 2021. [Online]. Available: https://arxiv.org/abs/2108.03383","The paper highlights the limitations of traditional large batch production in accommodating individual customer needs and discusses the emergence of smart factories that support multi-variety and small-batch customized production, enabled by AI-driven integration of manufacturing with information and communication technologies. Key characteristics of such customized smart factories include self-perception, operational optimization, dynamic reconfiguration, and intelligent decision-making. The study presents the architecture of an AI-centric customized smart factory, detailing aspects such as intelligent manufacturing devices, smart information interaction, and flexible manufacturing lines. It surveys state-of-the-art AI technologies applicable to customized manufacturing, including machine learning, multi-agent systems, IoT, big data, and cloud-edge computing. Through a case study on customized packaging, the paper demonstrates that AI-assisted customized manufacturing can enhance production flexibility and efficiency. Additionally, it discusses challenges and solutions related to the adoption of AI in customized manufacturing environments."
55,"M. Ghahramani, Y. Qiao, M. Zhou, A. OHagan, and J. Sweeney, ""AI-based Modeling and Data-driven Evaluation for Smart Manufacturing Processes,"" IEEE/CAA Journal of Automatica Sinica (to appear), 13 pages, Aug. 2020. [Online]. Available: https://arxiv.org/abs/2008.12987","Smart manufacturing leverages advanced analytics and the industrial internet of things (IIOT) to optimize production operations through intelligent data management. This paper presents a dynamic algorithm incorporating both genetic algorithms (GA) and neural networks (NN) for intelligent feature selection in semiconductor manufacturing, addressing challenges standard PCA-based approaches face in capturing nonlinear relationships. The proposed method aims to minimize the number of features while maximizing classification performance, offering a multi-objective solution that enhances process control and predictive capabilities. Comparative analyses demonstrate that this AI-based feature selection approach, when teamed with efficient classification algorithms, improves scrutiny of manufacturing processes compared to traditional methods like Lasso regression and PCA. The work provides actionable insights enabling manufacturers to better access effective predictive technologies."
56,"V. Petrone, E. Ferrentino, and P. Chiacchio, ""On the role of Artificial Intelligence methods in modern force-controlled manufacturing robotic tasks,"" in Proceedings of the 21st International Conference on Informatics in Control, Automation and Robotics – Volume 1: ICINCO, pp. 392-399, Porto, Portugal, 2024. [Online]. Available: https://arxiv.org/abs/2409.16828","This position paper examines how Artificial Intelligence (AI) is being incorporated into force-controlled robotic tasks central to advanced manufacturing in Industry 4.0, especially for applications like deburring, polishing, and peg-in-hole (PiH) assembly. The discussion highlights the shift from traditional model-based controllerssuch as impedance ($f_c = K_p \tilde{x} + K_d \dot{x}$, where $K_p$, $K_d$ are stiffness and damping) and admittanceto AI-driven, data-driven methods. These approaches address real-world complexities such as unknown geometries and uncertainties, where reinforcement learning (RL) and learning from demonstrations are notable. The PiH problem exemplifies challenges: it requires sub-millimeter accuracy and safe, stable RL policies, yet lacks unified action semantics, reward structures, or methodologies, and faces difficulties with transferring methods from simulation to hardware due to limited simulator fidelity. The paper underscores open challenges, including ensuring closed-loop stability, developing standardized performance metrics, addressing practical industrial needs like tool wear, and achieving compatibility with manufacturing standards. It concludes that future research should unify RL-based techniques, formalize evaluation metrics, enhance stability and safety, and address pragmatic performance and transfer issues to maximize AIs industrial impact."
57,"H. Yu, D. Yu, C. Wang, Y. Hu, and Y. Li, ""Edge intelligence-driven digital twin of CNC system: Architecture and deployment,"" Robotics and Computer-Integrated Manufacturing, vol. 79, Art. no. 102418, 2023. [Online]. Available: https://dblp.org/rec/journals/rcim/YuYWHL23","In recent years, digital twin (DT) technology has gradually become the primary way to achieve the intelligence of CNC systems. To address these problems, a theoretical modeling method for CNC systems based on its hierarchical structure is proposed first, and the edge intelligence (EI) approach is presented for real-time applications. The paper deploys Deep Neural Networks (DNN) models through edge intelligence (EI) to improve the performance of AI applications in the DT of CNC system. Meanwhile, a model partitioning method and a model selection algorithm are proposed to support real-time model response in the model deployment process. Key contributions include: (1) a theoretical modeling approach based on the hierarchical structure of CNC systems; (2) an edge intelligence-driven digital twin architecture for CNC systems; (3) a generic digital twin modeling method; and (4) a novel task partitioning method and model selection algorithm supporting real-time response during deployment."
58,"L. Lu, J. Hou, S. Yuan, X. Yao, Y. Li, and J. Zhu, ""Deep learning-assisted real-time defect detection and closed-loop adjustment for additive manufacturing of continuous fiber-reinforced polymer composites,"" Robotics and Computer-Integrated Manufacturing, vol. 79, Art. no. 102431, 2023. [Online]. Available: https://dblp.org/rec/journals/rcim/LuHYYLZ23","Real-time defect detection and closed-loop adjustment are critical for maintaining the quality of carbon fiber reinforced polymer (CFRP) composites produced via additive manufacturing (AM). Addressing the challenge of limited accurate databases for machine learning applications in AM, this work develops a system for real-time identification and closed-loop correction of defective regions in robot-based CFRP AM. The main innovation is a deep learning model that detects, classifies, and evaluates defects in real time with high accuracy, specifically identifying misalignment and abrasion defects. By combining deep learning with geometric analysis, the severity of misalignment defects can be quantitatively assessed. The study demonstrates that the proposed online detection approach effectively identifies CFRP defects and controls them through process parameter adjustments in a closed-loop configuration, surpassing the capabilities of conventional composite fabrication methods."
