Index,Citation,Summary
24,"B. Uria, I. Murray, S. Ren, R. Piché, A. Larochelle, H. Larochelle, “Neural Autoregressive Distribution Estimation,” Journal of Machine Learning Research, vol. 17, no. 205, pp. 1-37, 2016. [Online]. Available: https://www.jmlr.org/papers/volume17/16-272/16-272.pdf","We present Neural Autoregressive Distribution Estimation (NADE) models, which are neural network architectures applied to the problem of unsupervised distribution and density estimation. They leverage the probability product rule and a weight sharing scheme inspired from restricted Boltzmann machines, to yield an estimator that is both tractable and has good generalization performance. We discuss how they achieve competitive performance in modeling both binary and real-valued observations. We also present how deep NADE models can be trained to be agnostic to the ordering of input dimensions used by the autoregressive product rule decomposition. Finally, we also show how to exploit the topological structure of pixels in images using a deep convolutional architecture for NADE."
25,"Tanmoy Chakraborty, Valerio La Gatta, Vincenzo Moscato, and Giancarlo Sperlì, “Information retrieval algorithms and neural ranking models to detect previously fact-checked information,” Neurocomputing, vol. 557, Article no. 126680, Nov. 2023. Available: https://doi.org/10.1016/j.neucom.2023.126680","Although various fact-checking organizations have emerged in the last decade to combat misinformation, fake news continues to spread on social media. Optimizing the fact-checking process by verifying whether a claim has already been fact-checked is crucial. While some ad-hoc information retrieval methods have been proposed, the effectiveness of modern neural retrieval systems for this task remains unexplored. This paper benchmarks several state-of-the-art techniques from information retrieval and Q&A literature using a two-phase retriever-reranker architecture, conducting experiments on a real-world Twitter dataset. The results indicate that combining traditional and neural retrieval methods offers the most promise, and that complex neural rerankers remain efficient in practice since they do not require processing a large number of documents to significantly improve ranking performance."
26,"Yu-An Liu, Ruqing Zhang, Jiafeng Guo, Maarten de Rijke, Yixing Fan, and Xueqi Cheng, “Robust Neural Information Retrieval: An Adversarial and Out-of-distribution Perspective,” arXiv preprint arXiv:2407.06992, 2024. [Online]. Available: https://arxiv.org/abs/2407.06992","This paper presents the first comprehensive survey of the robustness of neural information retrieval (IR) models, addressing their resilience to adversarial attacks, out-of-distribution (OOD) scenarios, and performance variance. It systematically analyzes robustness solutions for both dense retrieval models (DRMs) and neural ranking models (NRMs), detailing methodological taxonomies, attack and defense strategies, datasets, and evaluation criteria. The authors introduce BestIR, a heterogeneous public benchmark for robust IR evaluation. Extensive empirical findings highlight the measurable effectiveness of various attacks and defenses, while the discussion reveals gaps such as the absence of harmonized OOD benchmarks and practical defense mechanisms for real-world search engines, especially in the context of large language models (LLMs). Challenges include universal and dynamic attacks, continual adaptation, and the need for OOD generalization, while future work emphasizes leveraging LLMs for generating adversarial/OOD examples and improving robustness. The survey underscores both the progress made and the open research problems, emphasizing that advancing robust, user-trustworthy, and adaptable neural IR systems is critical for the future of search technologies."
27,"Andrew Parry, Catherine Chen, Carsten Eickhoff, and Sean MacAvaney, “MechIR: A Mechanistic Interpretability Framework for Information Retrieval,” in Proceedings of the European Conference on Information Retrieval (ECIR) 2025 (Demo Paper), arXiv preprint arXiv:2501.10165, 2025. [Online]. Available: https://arxiv.org/abs/2501.10165","Mechanistic interpretability, a diagnostic approach for neural models, seeks to attribute components within neural systems and reveal causal relationships between hidden layers and model outputsaddressing opacity that is especially problematic as neural models increasingly dominate information retrieval (IR) tasks. This work introduces a flexible framework specifically designed for diagnostic analysis and intervention in highly parametric neural IR systems, aiming to enhance transparency and provide practitioners, even those unfamiliar with mechanistic interpretability, with practical tools for analysis and system improvement. Demonstrated through preliminary analysis and an axiomatic lens, the framework facilitates broader research and practical interventions, promoting interpretability in neural IR models."
28,"Julian Killingback, Hansi Zeng, and Hamed Zamani, “Hypencoder: Hypernetworks for Information Retrieval,” arXiv preprint arXiv:2502.05364, 2025. [Online]. Available: https://arxiv.org/abs/2502.05364","Traditional information retrieval systems are limited by their use of vector inner products for assessing query-document relevance, restricting the complexity of retrievable relationships. This paper introduces Hypencoder, a novel paradigm where, instead of encoding a query as a vector, a hypernetworktermed the query encodergenerates weights for a small neural network (q-net) that serves as a query-specific relevance scorer for document representations encoded via a transformer backbone. The q-net, customized per query, processes document vectors to produce flexible, non-linear relevance scores, overcoming expressiveness constraints of previous bi-encoder (two-tower) models. Hypencoder achieves state-of-the-art results on both standard and difficult benchmarks, including MSMARCO, TREC Deep Learning, tip-of-the-tongue, and instruction-following retrieval. It robustly generalizes in out-of-domain and domain adaptation settings, surpassing dense and sparse baselines and matching or outperforming large reranking or multi-stage systems. For practical scalability, an efficient graph-based approximate search algorithm yields $\sim$60ms/query latency with minor loss in nDCG@10 relative to exhaustive evaluation. Ablation reveals optimal q-net depth of 46 layers. The Hypencoder framework, combining a simple training objective, modest parameter size, and single-vector document encoding, expands the foundational capabilities of neural ranking models, enables deployment at scale, and is open-sourced for further development."
29,"X. Bai, S. He, Y. Li, Y. Xie, X. Zhang, W. Du, and J.-R. Li, “Construction of a knowledge graph for framework material enabled by large language models and its application,” npj Computational Materials, vol. 11, Article no. 51, 2025. [Online]. Available: https://www.nature.com/articles/s41524-025-01540-6","This study presents the construction of a comprehensive knowledge graph (KG-FM) for framework materials (FMs) such as metal-organic frameworks (MOFs), covalent-organic frameworks (COFs), and hydrogen-bonded organic frameworks (HOFs), leveraging large language models (LLMs) to automatically extract and structure data from over 100,000 scholarly articles. Using Qwen2-72B LLM, entities and relationships were semantically parsed and represented as nodes and edges, resulting in a KG with 2.53 million nodes and 4.01 million relationships, visualized and analyzed using Neo4j. The integration of this KG with LLMs, via a Retrieval-Augmented Generation (RAG) pipeline that combines Cypher querying and LLM answer generation, drastically improves question-answering performance about FMs: the Qwen2-KG system achieved an expert-verified accuracy of $91.67\%$ on 150 domain-specific questions, far exceeding GPT-4 ($33.33\%$). The KG supports advanced information retrieval, reveals research trends, and enhances chain-of-thought reasoning for materials selection tasks, while the code and datasets are publicly available. Challenges remain in maintaining and updating the KG as the literature grows, but this approach marks a significant advance in automating and enhancing scientific discovery in materials science and beyond."
30,"M. H. Prince, H. Chan, A. Vriza, T. Zhou, V. K. Sastry, Y. Luo, M. T. Dearing, R. J. Harder, R. K. Vasudevan, and M. J. Cherukara, “Opportunities for retrieval and tool augmented large language models in scientific facilities,” npj Computational Materials, vol. 10, Article no. 251, 2024. [Online]. Available: https://www.nature.com/articles/s41524-024-01423-2","Upgrades at advanced scientific facilities, such as x-ray light sources and nanoscience centers, have increased the complexity of experiments, making it harder for domain scientists to fully leverage these instruments. This paper introduces CALMS, a Context-Aware Language Model for Science, which augments large language models (LLMs) with retrieval and tool-integration to assist with experiment design, instrument operations, and even direct experimental control. CALMS incorporates four core components: an LLM, conversational history, semantic search over technical documentation, and instrument tool APIs. In tests across user facilities (APS, CNM, ALCF, CNMS), CALMS using GPT-3.5 Turbo and Vicuna was able to answer facility-specific technical questions and guide instrument operation, with context retrieval significantly reducing hallucination and increasing relevance and completeness of answers (scored up to 5 for completeness). Without context, models frequently produced irrelevant or fabricated responses; with context, truthfulness and utility improved markedly. GPT-3.5 Turbo outperformed open-source Vicuna, especially in tool usage, revealing current limitations in open-source LLMs ability to follow structured workflows. The study highlights scaling laws in LLM performance ($\text{performance} \propto \text{(model size, training data, compute)}$), and notes advancements such as SELF-Instruct and Chain-of-Thought prompting that can improve even smaller models dramatically. CALMS demonstrates that context and tool-augmented LLMs can accelerate scientific planning, operation, and knowledge transfer, foreshadowing a future where experimental workflows are increasingly automated, reducing training time and expanding user access to complex scientific infrastructure. All data and code are available on GitHub and Zenodo."
31,"T. Gupta, M. Zaki, N. M. Anoop Krishnan, and Mausam, “MatSciBERT: A materials domain language model for text mining and information extraction,” npj Computational Materials, vol. 8, Article no. 102, 2022. [Online]. Available: https://www.nature.com/articles/s41524-022-00784-w","Aiming to accelerate the extraction of knowledge from the vast, text-based materials science literature, this paper introduces MatSciBERTa language model specially pre-trained on a comprehensive, domain-specific corpus of over 150,000 peer-reviewed materials science papers (spanning inorganic glasses, metals, cements, and alloys). Extending SciBERT by initializing with its weights and vocabulary (53.64% overlap) and further pre-training for 360 hours, MatSciBERT employs dynamic whole word masking and omits next-sentence prediction for improved contextual understanding. On downstream tasks such as named entity recognition (NER), relation classification, and abstract classification, MatSciBERT consistently outperforms both SciBERT and general-purpose LMs (e.g., yielding a $\sim$6.3 point macro-F1 improvement in NER and 96.22% accuracy in binary classification, trouncing SciBERT by 2.75%). Its context-aware embeddings enhance topic modeling, knowledge graph construction, and information extraction from semi-structured data like image captions. Limitations include the scarcity of annotated domain-specific datasets, but by making pretrained weights and code publicly available, and advocating for community-built benchmarks, the authors provide a robust toolset for accelerating materials discovery and automated literature mining in the field."
32,"Lanling Xu, Junjie Zhang, Bingqian Li, Jinpeng Wang, Sheng Chen, Wayne Xin Zhao, and Ji-Rong Wen, “Tapping the Potential of Large Language Models as Recommender Systems: A Comprehensive Framework and Empirical Analysis,” ACM Transactions on Information Systems, 2025, [Online]. Available: https://arxiv.org/abs/2401.04997","This paper presents a comprehensive exploration of employing Large Language Models (LLMs), such as ChatGPT, as recommender systems through prompt engineering. The authors propose a general framework for LLM-based recommendations that systematically encodes user interests and candidate items into natural language prompts, and analyze how aspects such as model architecture, parameter scale, context length, and tuning strategies affect recommendation quality. Their methodology features the LLM-RS framework, detailed component definitions (including task descriptions, user interest modeling, candidate item construction, and prompting strategies), and robust experimental protocols using two datasets (MovieLens-1M and Amazon Books). Extensive experiments compare zero-shot and fine-tuned LLMs, revealing that factors like parameter scale and context length significantly influence recommendation performance; for instance, larger models with longer context windows tend to excel, but also introduce efficiency and stability challenges (e.g., position bias, hallucination, and computational inefficiency). Tabular results demonstrate comparative metrics for traditional vs. LLM-based recommenders, and ablation studies examine the efficacy of different prompt components and user modeling strategies (memory, retrieval, generation-based). The paper discusses trade-offs between flexibility and efficiency, the need for improved item grounding and fairness, and highlights challenges in domain knowledge gaps, randomness, and ethics/privacy. It concludes by charting future directions, such as parameter-efficient fine-tuning, knowledge distillation, multimodal integration, fairness-aware designs, and regulation for privacy and ethical use. The work provides both an empirical and conceptual foundation for advancing LLM-based recommender systems."
33,"Jianghao Lin, Xinyi Dai, Yunjia Xi, Weiwen Liu, Bo Chen, Xiangyang Li, Chenxu Zhu, Huifeng Guo, Yong Yu, Ruiming Tang, and Weinan Zhang, “How Can Recommender Systems Benefit from Large Language Models: A Survey,” ACM Transactions on Information Systems, 2024. [Online]. Available: https://arxiv.org/abs/2306.05817","This paper comprehensively surveys the integration of large language models (LLMs) into recommender systems (RS), highlighting how LLMs open-world knowledge and reasoning abilities can address conventional RS limitations such as poor explainability, domain constraint, and lack of natural language interaction. The discussion spans both where to adapt LLMs within the recommendation pipeline (feature engineering, feature encoders, scoring/ranking, user interaction, pipeline control) and how (training/inference strategiesspecifically whether to tune LLMs, involve conventional models, or jointly optimize). Four adaptation quadrants are analyzed, revealing that the injection of in-domain collaborative knowledge (via tuning or collaboration with legacy RS models) is essential for personalized, high-performance recommendations, as relying solely on frozen LLMs is inadequate. The survey identifies trends such as the rise of parameter-efficient fine-tuning (e.g. LoRA), LLMs roles in feature augmentation and complex system control, and success in dialog-based user interactions. Major challenges remain in training efficiency, inference latency, modeling long user/item histories, aligning ID representations, and addressing fairness, privacy, and hallucination risks. Future directions include unified benchmarks, highly customized domain models, scalable/efficient fine-tuning, improved fairness and privacy mitigation strategies, and better alignment of collaborative and world knowledge. The survey concludes that LLM-enhanced RS hold significant promise, provided ongoing efforts address efficiency and ethical issues alongside technical progress."
34,"Lei Li, Yongfeng Zhang, and Li Chen, “Personalized Prompt Learning for Explainable Recommendation,” ACM Transactions on Information Systems, vol. 41, no. 4, Article 103, pp. 1–26, 2023. [Online]. Available: https://dl.acm.org/doi/10.1145/3524097","Providing user-understandable explanations to justify recommendations can enhance users' understanding, ease of use, and trust in recommender systems. While natural language generation (NLG) is typically used for such explanations, most prior works rely on recurrent neural networks, underutilizing the strengths of pre-trained Transformer models. A key challenge is that user and item IDs in recommendation systems exist in a semantic space distinct from the word tokens on which these language models are trained. To address this, the paper proposes two prompt learning strategies: (1) discrete prompt learning, where IDs are mapped to word-like alternatives, and (2) continuous prompt learning, where ID vectors are randomly initialized and directly input to the pre-trained model. Since these vectors and the model start at different learning stages, the authors introduce training strategiessequential tuning and recommendation as regularizationto bridge this gap. Experiments demonstrate that the continuous prompt learning approach, with these additional strategies, consistently outperforms strong baselines on three datasets for explainable recommendation."
35,"J. Baek, A. Fikri Aji, and A. Saffari, “Knowledge-Augmented Language Model Prompting for Zero-Shot Knowledge Graph Question Answering,” arXiv preprint arXiv:2306.04136, 2023. [Online]. Available: https://arxiv.org/abs/2306.04136","Large Language Models (LLMs) excel at zero-shot closed-book question answering using internally stored knowledge, but their answers can be factually incorrect due to limited or outdated information and the costliness of fine-tuning. To address this, the authors introduce Knowledge-Augmented language model PromptING (KAPING), which augments LLMs by retrieving relevant knowledge graph facts using semantic similarity and prepending them to the input prompt, without any model retraining. KAPING is a completely zero-shot approach, validated on the knowledge graph question answering task; it demonstrates substantial performance gains, surpassing zero-shot baselines by up to 48% on average across multiple LLM sizes."
36,"J. Baek, N. Chandrasekaran, S. Cucerzan, A. Herring, and S. K. Jauhar, “Knowledge-Augmented Large Language Models for Personalized Contextual Query Suggestion,” arXiv preprint arXiv:2311.06318, to appear in The Web Conference (WWW) 2024. [Online]. Available: https://arxiv.org/abs/2311.06318","Large Language Models (LLMs) excel at tackling various natural language tasks. However, due to the significant costs involved in re-training or fine-tuning them, they remain largely static and difficult to personalize. Nevertheless, a variety of applications could benefit from generations that are tailored to users' preferences, goals, and knowledge. Among them is web search, where knowing what a user is trying to accomplish, what they care about, and what they know can lead to improved search experiences. In this work, we propose a novel and general approach that augments an LLM with relevant context from users' interaction histories with a search engine in order to personalize its outputs. Specifically, we construct an entity-centric knowledge store for each user based on their search and browsing activities on the web, which is then leveraged to provide contextually relevant LLM prompt augmentations. This knowledge store is light-weight, since it only produces user-specific aggregate projections of interests and knowledge onto public knowledge graphs, and leverages existing search log infrastructure, thereby mitigating the privacy, compliance, and scalability concerns associated with building deep user profiles for personalization. We validate our approach on the task of contextual query suggestion, which requires understanding not only the user's current search context but also what they historically know and care about. Through a number of experiments based on human evaluation, we show that our approach is significantly better than several other LLM-powered baselines, generating query suggestions that are contextually more relevant, personalized, and useful."
37,"M. Kang, J. M. Kwak, J. Baek, and S. J. Hwang, “Knowledge Graph-Augmented Language Models for Knowledge-Grounded Dialogue Generation,” arXiv preprint arXiv:2305.18846, 2023. [Online]. Available: https://arxiv.org/abs/2305.18846","The paper introduces SUbgraph Retrieval-augmented GEneration (SURGE), a knowledge-grounded dialogue framework designed to generate factually consistent conversational responses by tightly integrating knowledge from Knowledge Graphs (KGs). Unlike previous approaches that may not ensure the use of relevant KG facts, SURGE first retrieves a context-relevant subgraph, encodes its structure using a graph neural network, and perturbs word embeddings conditioned on this subgraph to enforce consistency. The framework employs contrastive learning to maximize similarity between generated text and the retrieved subgraph's representation, promoting factual alignment. Evaluated on OpendialKG and KOMODIS datasets, SURGE consistently outperforms strong baselines across automated metrics such as KQA, BLEU, ROUGE, F1, EM, and entity-level F1, as well as in human assessments, demonstrating superior knowledge faithfulness and naturalness of generated responses. The study highlights key challenges around dataset limitations, subgraph retrieval, and model scaling, and suggests future extensions including retrieval from full KGs and leveraging larger pre-trained language models. The results underscore the value of explicitly retrieving and encoding context-relevant subgraph knowledge, empirically validating this focused retrieval over relying on full KGs for knowledge-grounded dialogue generation."
38,"Z. Gui, X. Liu, A. Zhao, Y. Jiang, Z. Ling, X. Hu, F. Li, Z. Yang, H. Wu, S. Zhao, “Map retrieval intention recognition based on relevance feedback and geographic semantic guidance: For better understanding user retrieval demands,” Information Processing & Management, vol. 61, no. 6, Art. no. 103767, 2024. [Online]. Available: https://dblp.org/rec/journals/ipm/GuiLZJLHLYWZ24",We propose a map retrieval intention recognition method to perceive user demands with relevance feedback samples and geographic semantics guidance.
39,"O. Bergman and E. Shnaper-Reinberg, “The effect of cooking recipe storage on their retrieval,” Journal of Documentation, vol. ahead-of-print, no. ahead-of-print, Apr. 2025. [Online]. Available: https://doi.org/10.1108/JD-01-2025-0031","This study investigated how the storage of home cooking recipes affects retrieval efficiency by analyzing 35 domestic users ability to retrieve five of their occasionally used recipes. Retrieval accuracy and speed were measured via the Elicited Personal Information Retrieval (EPIR) method, with findings showing that using more storage locations correlated with increased mistakes and failures ($r(35) = 0.34, p = 0.04$). Actively storing recipes (handwritten notes, digital notes, web bookmarks) yielded superior performance: only 3% of retrievals were mistaken or failed and retrieval was 36% faster compared to inactively stored recipes (web, social media, cookbooks), which had a 15% failure/mistake rate. Breakdown by category showed mistake/failure rates and retrieval times as follows (mean times in seconds):

\[
\begin{tabular}{lcc}
\textbf{Category} & \textbf{Mistake/Failure (\%)} & \textbf{Retrieval Time (s)} \\
Actively stored & 3 & 34.19 \\
Web & 8 & 38.46 \\
Social media & 25 & 87.32 \\
Cookbooks & 14 & 40.52 \\
\end{tabular}
\]

Paper recipes (especially handwritten) were retrieved fastest ($M=32.26$s) compared to digital ones ($M=50.07$s; $p=0.047$), though failure rates did not differ. Emotional attachment to handwritten recipes was notable. The results suggest that actively organizing recipes, with fewer storage locations, significantly enhances retrieval performance. Systems aiming to automate organization should consider the cognitive benefits of user-involved storage practices. Users are advised to actively store key recipes and minimize storage dispersal for better efficiency."
40,"O. Bergman, S. Whittaker, and Y. Frishman, “Let’s get personal: the little nudge that improves document retrieval in the Cloud,” Journal of Documentation, vol. 75, no. 2, pp. 379–396, Feb. 2019. [Online]. Available: https://doi.org/10.1108/JD-06-2018-0098","State-of-the-art cloud storage platforms like Google Drive and OneDrive inadequately promote active personal folder categorization, leading to retrieval problemsespecially in collaborative settings. To address this, the authors developed a Chrome extension, Personal Organizer, which nudges users to name and categorize documents upon closing, aiming to increase active storage in personally created folders and enhance retrieval performance. In a three-month study with 34 participants using Elicited Personal Information Retrieval (EPIR), the add-on doubled active folding (from 20% to 40%), reduced root storage (from 57% to 35%), and improved retrieval success rates from participant folders (failure rate of $1.5\%$ vs. $9.5\%$ for other locations), with retrieval speed improving to $21.6\,\text{s}$ versus $28\textrm{--}34\,\text{s}$. Notably, participants overwhelmingly preferred navigation over search for retrieval, and folder storage remained shallow, with no increase in folder depth. The add-on also encouraged document naminga habit users already valued. Questionnaire feedback was positive, with 59% reporting help from the add-on and 62% wanting it integrated into Google Drive. The study highlights the need for collaborative systems to adopt user interfaces that support active, personal organization, similar to traditional desktop paradigms, as this substantially benefits document retrieval effectiveness and efficiency."
41,"O. Bergman, T. Israeli, and S. Whittaker, “Factors hindering shared files retrieval,” Aslib Journal of Information Management, vol. 72, no. 1, pp. 130–147, Jan. 2020. [Online]. Available: https://doi.org/10.1108/AJIM-05-2019-0120","This paper quantitatively investigates how factors like collection size, file properties (e.g., number of versions, team size, recency, folder depth), and user workload impact the success and efficiency of retrieving shared filesa core activity in personal information management (PIM). Using a naturalistic study of 289 participants and 1,557 real-world retrievals, the authors show that increased numbers of files, longer periods since last access, larger sharing teams, more e-mail workload, multi-versioned files, and deeper folder hierarchy all correlate with significantly worse retrieval outcomes. Key results include that every 10% increase in number of files raises file retrieval failure by 3.5%, and that files accessed by large teams (6+) almost double the likelihood of retrieval failure versus small teams (25). Retrieval time increases notably for multi-versioned files and with recency, and mistakes (missteps) increase with depth in folder hierarchy. Despite these barriers, participants successfully retrieved 92% of target files, with 65% being directly successful and an average retrieval time under a minute. The study suggests four best practices to improve retrieval: keeping collections small via archiving, minimizing folder depth, limiting team size, and managing workload. These findings underscore the growing challenge of PIM in collaborative digital environments and outline directions for both practical intervention and further research."
42,"R. Upadhyay and M. Viviani, “Enhancing Health Information Retrieval with RAG by prioritizing topical relevance and factual accuracy,” Information Retrieval Journal (now Discover Computing), vol. 28, Art. no. 27, pp. 1-44, 2025. [Online]. Available: https://link.springer.com/article/10.1007/s10791-025-09505-5","This paper presents a novel Retrieval-Augmented Generation (RAG) approach to Health Information Retrieval (HIR), aiming to address the dual challenge of retrieving information that is both topically relevant and factually accuratecrucial in combating online health misinformation. The model first retrieves relevant scientific passages using TF-IDF, BM25, and BioBERT-based similarity, then generates a concise, evidence-based GenText summary with generative LLMs strictly grounded in retrieved content. The final ranking of documents incorporates both topicality (via BM25) and factual accuracy, computed as a weighted combination of stance detection (using SciFive logits) and semantic similarity to GenText, following the equation: $RSV(d, q, G) = \beta T(d, q) + (1-\beta) F(d, G)$. Evaluations on CLEF eHealth 2020 and TREC Health Misinformation 2020 benchmarks show that RAG-driven models (notably Llama_RAG) substantially outperform traditional baselines in both top-k retrieval metrics (CAM_MAP and CAM_NDCG), with GenText explanations directly increasing transparency by citing supporting scientific literature. Although factual accuracy assessment remains approximate and automation bias is a limitation, the system marks a significant advance in reliable health information access, and future work will enhance factuality measurement and leverage domain-specific LLMs for even greater precision."
43,"M. Trabelsi, Z. Chen, B. D. Davison, and J. Heflin, “Neural ranking models for document retrieval,” Information Retrieval Journal, vol. 24, pp. 400–444, 2021. [Online]. Available: https://link.springer.com/article/10.1007/s10791-021-09398-0","This paper surveys and analyzes deep neural ranking models in information retrieval (IR), contrasting them with traditional systems reliant on hand-crafted features and approaches like OKAPI/BM25. By categorizing neural ranking models into representation-focused, interaction-focused, and hybrid architectures, and evaluating their learning objectives (pointwise, pairwise, and listwise) and components (such as attention mechanisms and pre-trained deep language models like BERT), the review demonstrates that interaction-based and hybrid models deliver state-of-the-art performance, especially when integrating contextualized embeddings and attention. However, this expressiveness comes at the expense of computational complexity, particularly for long documents and at scale. Advances such as the use of attention, knowledge graphs, and passage pooling have further improved retrieval, but significant challenges remain: efficient handling of long texts, scalable deployment, and balancing rich semantic/relevance signals with practicality. The paper concludes that while neural approaches have transformed IR across multiple modalities (including images and videos), further innovations are needed in model efficiency, index compression, and knowledge integration. The provided taxonomy and synthesized findings aim to guide ongoing and future research in neural ranking for IR and related domains."
44,"F. Dammak and H. Kammoun, “Combining semi-supervised and active learning to rank algorithms: application to Document Retrieval,” Information Retrieval Journal, vol. 24, pp. 371–399, 2021. [Online]. Available: https://link.springer.com/article/10.1007/s10791-021-09403-7","Generally, the purpose of learning to rank methods is to combine the results from existing ranking models into a single ranking function to order documents efficiently and improve the quality of result lists. However, these approaches face limitations such as the creation and size of labeled databases. To address these challenges, the paper investigates semi-supervised, active, and semi-active learning to rank algorithms for Document Retrieval (a ranking application), emphasizing the importance of balancing exploration and exploitation for better performance. The authors propose two algorithmsSemi-Active Learning to Rank: SAL2R and Active-Semi-Supervised Learning to Rank: ASSL2Rwhich utilize both supervised and semi-supervised learning, employing an automatic labeling method for selected unlabeled pairs. These algorithms aim to efficiently handle large sets of unlabeled data, and are further improved by incorporating multi-pair selection in the labeling step. The main contribution is an in-depth experimental study on the algorithms performance and on the influence of fixed parameters on the learned ranking function."
45,"T. Yang, M. Song, Z. Zhang, H. Huang, W. Deng, F. Sun, and Q. Zhang, “Auto Search Indexer for End-to-End Document Retrieval,” arXiv preprint arXiv:2310.12455, Oct. 2023. [Online]. Available: https://arxiv.org/abs/2310.12455","Generative retrieval is a novel paradigm that encodes all documents directly into the retrieval model, enabling it to generate the retrieved documents, but its effectiveness is limited by reliance on preprocessed document identifiers (docids). This work introduces an end-to-end paradigm that automatically learns optimal docids for both existing and new documents via a semantic indexing module. The proposed approach, termed Auto Search Indexer (ASI), incorporates document retrieval as a generative encoder-decoder process and integrates both modules through a joint optimization framework employing a reparameterization mechanism. Experiments demonstrate that ASI significantly outperforms advanced baselines on both public and industrial datasets and is capable of effectively handling new documents."
46,"K. Huseynova and J. Isbarov, “Enhanced document retrieval with topic embeddings,” arXiv preprint arXiv:2408.10435, Aug. 2024. [Online]. Available: https://arxiv.org/abs/2408.10435","This paper addresses a known bottleneck in Retrieval-Augmented Generation (RAG) systems: suboptimal document retrieval, especially when dealing with corpora containing several closely related topics. The authors propose two novel approaches leveraging document topic metadata to enhance retrieval accuracy. The first combines each document's embedding with its corresponding topic embeddingeither by averaging or concatenating the vectorswhile the second employs a two-stage retrieval: first selecting the topic, then the document within that topic. They evaluated their methods using a dataset of Azerbaijani legal documents, treating individual laws as topics and generating embeddings with OpenAIs 'text-embedding-3-small' model. Clustering performance was assessed using three indices: Silhouette Coefficient, DaviesBouldin, and CalinskiHarabasz. Results, summarized in the following table, showed substantial improvements when incorporating topic embeddings, especially with the averaging method:

\[
\begin{tabular}{lccc}
\text{Metric} & \text{Original} & \text{Average} & \text{Append} \\
\hline
\text{Silhouette} & 0.01 & 0.11 & 0.06 \\
\text{DBI} & 4.60 & 2.30 & 3.25 \\
\text{CHI} & 63.42 & 253.67 & 126.84 \\
\end{tabular}
\]

While the absence of an end-to-end evaluation dataset constrained broader assessmenthighlighting the difficulty of generating high-quality, natural queries in Azerbaijanithe results indicate topic-enhanced embeddings yield better topic separation, promising improved retrieval. The paper concludes by emphasizing the need for natural evaluation datasets and suggests future work to expand linguistic and dataset diversity."
47,"M. Solanki, “Efficient Document Retrieval with G-Retriever,” arXiv preprint arXiv:2504.14955, Apr. 2025. [Online]. Available: https://arxiv.org/abs/2504.14955","This paper presents an enhanced approach to document retrieval and question answering over textual graphs by introducing an attention-based sub-graph construction technique in place of the former Prize-Collecting Steiner Tree (PCST) method employed by G-Retriever. The method computes attention scores based on cosine similarity between query embeddngs and both node and edge features, enabling dynamic, context-aware selection of relevant subgraphs. Both node and edge attributes are jointly encoded into graph representations using transformer convolution layers and multi-head attention pooling, capturing richer structural and semantic cues. An improved projection layer facilitates more effective alignment with large language models (LLMs). Experimental evaluations on the WebQSP dataset demonstrate that this approach consistently delivers marginally better test accuracy than the original G-Retriever, with results peaking at $74.20\%$ when combining all architectural enhancements. The findings show that attention-driven subgraph construction, joint node-edge encoding, and superior graph pooling together yield robust improvements in retrieval efficiency and question answering accuracy, supporting the methods effectiveness and scalability for future QA systems. Key quantitative results are summarized as follows: 

\[
\begin{tabular}{|l|c|}
\hline
\textbf{Experiment} & \textbf{Test Accuracy (\%)} \\
\hline
Paper Results & 73.79 \\
Reproduced Results & 72.85 \\
Projection/Graph Encoder Changes & 71.68 \\
Multi-Head Attention/Projection Improvements & 73.64 \\
Subgraph via Attention & 74.14 \\
Combined Enhancements & 74.20 \\
\hline
\end{tabular}
\]"
48,"S. Gilbert, J. N. Kather, and A. Hogan, “Augmented non-hallucinating large language models as medical information curators,” npj Digital Medicine, vol. 7, Art. no. 100, 2024. [Online]. Available: https://www.nature.com/articles/s41746-024-01081-0","The paper addresses the persistent challenge in medicine known as the communication problem, which involves the reliable recording, structuring, and interoperability of medical information that is often rich in context and ambiguity, complicating computational interpretation and automation. Traditional solutions like medical ontologies and knowledge graphs (KGs) have enabled structured, machine-readable representations (e.g., SNOMED CT, HPO), but are often too rigid or simplistic, while large language models (LLMs) introduce powerful text understanding and information structuring capabilities, albeit with risks such as bias, hallucinations, and non-determinismmaking them unsuitable alone for high-stakes medical tasks. The authors propose that combining LLMs with KGs, using Retrieval Augmented Generation (RAG) frameworks, can leverage the complementary strengths of both: LLMs extract and enrich medical knowledge, while KGs provide structure, verifiability, and a model of truth for decision support. The approaches discussed include using LLMs to construct or refine KGs, using KGs to constrain, explain, and verify LLM outputs, and integrating both in hybrid or parallel configurations for applications such as clinical summarization, personalized digital twins, and interactive medical reasoning. The paper emphasizes that such hybrid systems may help meet regulatory requirements, manage accuracy and bias, and pave the way for new clinical tools, though ongoing advances in vector embedding and further research are needed to reach truly robust, scalable solutions. The conclusion is that a spectrum of RAG-based methodsincluding but not limited to KG augmentationwill likely emerge, tailored to specific clinical and regulatory demands, and that near-future clinicians can expect dramatically improved interoperability and summarization tools for patient care."
