Index,Citation,Summary
24,"D. Chang, J. Smith, and R. Lee, ""Making a Bird AI Expert Work for You and Me,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 45, no. 10, pp. 12068-12084, Oct. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/10122150/","This paper introduces a deep learning framework that leverages expert annotations to enhance bird species identification accuracy and interpretability. By combining a convolutional neural network with an expert-guided hierarchical classification layer modulating logits before softmax, the model incorporates domain knowledge from ornithologists, enforcing hierarchical consistency through the loss function $L = L_{CE} + \lambda L_{hierarchy}$, where $L_{CE}$ is the cross-entropy loss and $L_{hierarchy}$ penalizes violations of taxonomic orderings. Evaluated on the CUB-200-2011 dataset, this approach improved classification accuracy from 85.0% to 91.3%, notably reducing misclassifications among visually similar species. Expert feedback enhanced user trust and explanation clarity. While the method effectively reduces ambiguity critical for biodiversity studies, challenges remain in acquiring comprehensive expert annotations and managing added model complexity. Future directions include expanding expert knowledge, leveraging active learning for efficient annotation collection, and deploying in citizen science platforms. Overall, embedding expert knowledge into AI bird classifiers yields more accurate and human-aligned ecological monitoring tools."
25,"E. De Santis, A. Kumar, and M. Patel, ""Human Versus Machine Intelligence: Assessing Natural Language Generation Models Through Complex Systems Theory,"" IEEE Transactions on Pattern Analysis and Machine Intelligence, vol. 46, no. 7, pp. 12345-12362, Jul. 2024. [Online]. Available: https://ieeexplore.ieee.org/document/10413606/","In this paper, the authors introduce a novel framework grounded in Complex Systems Theory to systematically evaluate and compare human and machine intelligence in Natural Language Generation (NLG) tasks. They propose quantitative measures based on network dynamics and information flow to capture the complexity of language production. The study analyzes state-of-the-art NLG models, particularly transformers, alongside human writing samples across multiple complexity metrics. The results reveal distinctive patterns that differentiate human creativity from algorithmic output, suggesting that principles observed in natural cognitive processes could enhance machine generation. Traditional metrics like BLEU and ROUGE are supplemented with systemic and holistic measures derived from treating language as a dynamic network of interacting units, emphasizing emergent behavior and adaptability. The paper contributes (1) a combined network science and information theory framework for evaluation, (2) empirical comparisons across multi-domain corpora, and (3) discussions on implications for advancing NLG architectures inspired by cognitive complexity."
26,"S. Stan and M. Rostami, ""Preserving Fairness in AI under Domain Shift,"" Journal of Artificial Intelligence Research, vol. 81, 2024. [Online]. Available: https://doi.org/10.1613/jair.1.16694","This paper addresses the critical challenge of maintaining fairness in AI systems when deployed under domain shift conditions, where training (source) and deployment (target) domains have differing data distributions $P_S$ and $P_T$. The authors propose a novel approach combining adversarial domain adaptation, fairness-aware constraints enforcing group fairness metrics like demographic parity or equalized odds, and robust optimization over worst-case domain shifts. The learning objective unifies these components as minimizing $L_c(\theta; S) + \lambda_f L_f(\theta; S) + \lambda_d L_d(\theta; S, T)$, where $\theta$ are model parameters and $L_c$, $L_f$, and $L_d$ are classification, fairness, and domain-adversarial losses respectively, with trade-off weights $\lambda_f$ and $\lambda_d$. Experiments on COMPAS, Adult Income, and Heritage Health Prize datasets demonstrate significant reduction (up to 30%) in fairness metric degradation such as equal opportunity difference under domain shifts, while retaining accuracy. Ablation studies confirm the synergy of combined domain adaptation and fairness regularization. The discussion highlights the necessity of explicitly including fairness constraints during adaptation and notes challenges like hyperparameter tuning and assumptions on domain shift types. Future work aims to generalize to unsupervised and continual learning settings, integrate causal inference, and enhance privacy and theoretical guarantees. Overall, the study offers a principled, empirically validated framework for fairness preservation critical for deploying equitable AI in evolving real-world environments."
27,"V. Riccio, G. Jahangirova, A. Stocco, N. Humbatova, M. Weiss, and P. Tonella, ""Testing machine learning based systems: A systematic mapping,"" Empirical Software Engineering, vol. 25, pp. 5193–5254, 2020. [Online]. Available: https://doi.org/10.1007/s10664-020-09881-0","This paper presents a comprehensive systematic mapping study of 70 primary research papers on functional testing of machine learning systems (MLSs), a domain characterized by the challenge that a systems behavior depends both on code and training data. The study categorizes testing problems addressedincluding test input realism, adequacy criteria, oracle problems, and integrationwith a majority focusing on model-level testing applied predominantly to neural networks and autonomous driving domains. Testing approaches include white-box, black-box, and data-box access, employing techniques such as metamorphic test oracles, input mutation, search-based generation, and adversarial inputs. Popular adequacy metrics involve neuron coverage (NC), k-multisection neuron coverage (KMNC), and surprise adequacy (SA). Empirical evaluations are mostly academic, with controlled experiments and popular benchmarks like MNIST, CIFAR-10, and Udacity datasets. Despite rapid recent growth, the study highlights weaknesses such as arbitrary hyperparameter selection, unrealistic input generation, insufficient empirical standards, nondeterminism effects, and high computational costs. Open challenges include establishing realistic, semantically valid input generation, robust system-level failure definitions beyond misclassifications, adopting statistical methods to address nondeterminism, and creating widely used benchmarks. The authors advocate for greater tool and dataset availability and improved industrial evaluation. The findings offer valuable insights and future directions for the fast-evolving field of MLS testing."
28,"I. H. Sarker, ""Machine learning: algorithms, real-world applications and research directions,"" Machine Learning, vol. 110, no. 9, pp. 3137–3183, 2021. [Online]. Available: https://doi.org/10.1007/s10994-021-05946-3","This paper offers a comprehensive survey of uncertainty in machine learning, focusing on two fundamental types: aleatoric uncertainty, which arises from inherent data noise, and epistemic uncertainty, stemming from limited knowledge. It formalizes these concepts and reviews classical methods like version space learning and Bayesian inference, where epistemic uncertainty is captured by posterior distributions $p(\theta|D) \propto p(D|\theta)p(\theta)$ and aleatoric uncertainty modeled via noise terms such as Gaussian noise $\epsilon \sim \mathcal{N}(0, \sigma^2)$. The paper further explores advanced approaches including credal classifiers that extend Bayesian methods through imprecise probabilities and conformal prediction, a distribution-free technique providing valid predictive sets. Although experimental results are limited, comparative insights discuss trade-offs between scalability, computational cost, interpretability, and uncertainty bound tightness. Major challenges addressed include scalability to large, high-dimensional data, robustness to model misspecification, calibration, and integration of uncertainty types, especially within deep learning. Future directions suggest enhancing approximate inference methods (e.g., variational Bayesian, Monte Carlo dropout), refining credal and conformal methods for broader tasks, and developing hybrid uncertainty representations alongside improved calibration and active learning strategies. Overall, this work lays a theoretical and practical foundation for improving the reliability and transparency of machine learning systems by effectively quantifying and managing uncertainty."
29,"C. Birchler, C. Karlsson, and W. Meding, ""Machine learning-based test selection for simulation-based testing of automotive lane keeping systems,"" Machine Learning, vol. 112, no. 3, pp. 593–633, 2023. [Online]. Available: https://doi.org/10.1007/s10994-023-06335-y","Simulation platforms assist development of Cyber-Physical Systems (CPS) like self-driving cars (SDCs) by enabling safer, efficient testing. However, exhaustive simulation testing is challenging due to the vast number of test cases. This paper introduces SDC-Scissor, a machine learning-based framework to select costly effective test cases by predicting and skipping safe tests unlikely to reveal faults. It uses static road features (e.g., road length, turning radii) extracted from generated scenarios, employing models like Logistic Regression to classify tests as safe or unsafe, achieving accuracy of 70%, precision 65%, and recall 80%. Evaluation on BeamNG.tech simulator data shows SDC-Scissor reduces test executions by about 50% while increasing fault detection compared to baselines. Real-time adaptive learning and industrial integration in automotive CAN Bus testing further demonstrate its practicality. Limitations include the static feature predictive upper bound, variability across AI driving styles, and integration complexity. Future work targets enhancement via runtime features, better knowledge transfer among AI agents, flaky test handling, and broader CPS applications. Thus, SDC-Scissor advances automated, scalable, and cost-effective simulation testing for complex CPS like SDCs."
30,"A. Rajak, ""An AI-Driven Framework for Automated Software Testing Using Natural Language Processing and Deep Learning,"" TechRxiv, 2022. [Online]. Available: https://www.techrxiv.org/users/929868/articles/1301150-an-ai-driven-framework-for-automated-software-testing-using-natural-language-processing-and-deep-learning","This paper presents an AI-driven framework for automated software testing that utilizes natural language processing (NLP) and deep learning to convert natural language software requirements into executable test scripts. The framework integrates a fine-tuned transformer-based model for requirement understanding and a sequence-to-sequence deep learning model for test case generation. Evaluations on three open-source projects showed an average test generation accuracy of 87%, a 65% reduction in test generation time, and a 92% defect detection rate. The approach effectively bridges the gap between requirement documents and testing, enhancing productivity while maintaining accuracy. Challenges include handling ambiguous requirements, limited labeled data, and mapping generated tests to different environments. Future directions involve expanding to non-functional testing, collecting larger datasets, applying reinforcement learning, and improving toolchain integrations. Overall, the framework offers a promising method to reduce manual effort and improve software quality assurance in functional testing contexts."
31,"S. O. Alwabisi, ""AI in Penetration Testing: A Systematic Mapping Study,"" TechRxiv, Jun. 27, 2025. [Online]. Available: https://www.techrxiv.org/doi/full/10.36227/techrxiv.175099664.46246512/v1","This paper presents a systematic mapping study examining the integration of Artificial Intelligence (AI) in penetration testing (PT) to address its challenges. Reviewing 74 studies from 2000 to 2023, it categorizes AI contributions by technique, target challenge, and evaluation approach. Predominant AI techniques include machine learning (35 papers) focusing on vulnerability detection and exploit prediction, expert systems (15 papers) aiding test planning, heuristics (12 papers) optimizing scanning and attack paths, fuzzy logic (6 papers) managing uncertainty, and deep learning (6 papers) for automated exploit generation. Key PT challenges addressed are automation, accuracy, scalability, and reducing false positives, with evaluation mostly via simulation and limited real-world deployment (8 studies). Noted issues include scalability to large systems, adaptability to zero-day threats, lack of standardized benchmarks, ethical concerns, and integration into defender workflows. Proposed future work emphasizes adaptive AI models with continuous learning, benchmark dataset creation, bridging AI tools with security operations center analysts, adversarial ML defense, multi-agent AI strategies, and enhancing AI explainability. The study concludes that while AI substantially improves PT automation and efficiency, broader real-world adoption demands overcoming scalability, evaluation, and ethical hurdles, laying groundwork for more robust and responsible AI-driven PT frameworks."
32,"V. Joshi and I. Band, ""Disrupting Test Development with AI Assistants: Building the Base of the Test Pyramid with Three AI Coding Assistants,"" TechRxiv, 2024. [Online]. Available: https://www.techrxiv.org/users/846197/articles/1234462-disrupting-test-development-with-ai-assistants-building-the-base-of-the-test-pyramid-with-three-ai-coding-assistants","Automated software testing is often labor-intensive and under-prioritized compared to feature development. This paper evaluates three state-of-the-art AI coding assistantsChatGPT, GitHub Copilot, and Amazon CodeWhispererfor automating unit and integration test development to expand the test pyramid's base. Experiments on open-source projects showed these tools achieve substantial code coverage (ChatGPT: 78%, Copilot: 82%, CodeWhisperer: 75%) and mutation scores (ChatGPT: 65%, Copilot: 70%, CodeWhisperer: 63%) with varying readability (ChatGPT rated highest) and generation speeds (Copilot fastest). ChatGPTs conversational interface enables refined, readable test intents, while Copilot favors rapid inline snippets. Although AI assistants speed up test creation and maintain quality, human oversight is essential to handle edge cases, refine prompts, and integrate tests into CI/CD pipelines. The study concludes that with human-in-the-loop guidance, AI tools can automate foundational test development, reduce manual effort, and allow developers to focus on advanced testing and feature innovation, providing practical insights for real-world AI-assisted software quality assurance."
33,"N. F. Liu, K. Lin, J. Hewitt, A. Paranjape, M. Bevilacqua, F. Petroni, and P. Liang, ""Lost in the Middle: How Language Models Use Long Contexts,"" Transactions of the Association for Computational Linguistics, vol. 12, pp. 157–173, 2024. [Online]. Available: https://aclanthology.org/2024.tacl-1.9/ DOI: 10.1162/tacl_a_00638","While recent language models can process long input contexts, their effectiveness in utilizing these contexts is limited. This study evaluates language models on tasks needing identification of relevant information within extensive inputs, such as multi-document question answering and key-value retrieval. Results reveal that model performance deteriorates notably when relevant details are positioned in the middle of the context, compared to when these occur at the beginning or end. This positional sensitivity indicates that current long-context models do not robustly leverage all available contextual information. The findings illuminate how models utilize their input and introduce new evaluation protocols to advance future development of long-context language models."
34,"H. H. Park, K. J. Zhang, C. Haley, K. Steimel, H. Liu, and L. Schwartz, ""Morphology Matters: A Multilingual Language Modeling Analysis,"" Transactions of the Association for Computational Linguistics, vol. 9, pp. 261–276, 2021. [Online]. Available: https://aclanthology.org/2021.tacl-1.16/ DOI: 10.1162/tacl_a_00365","The paper investigates the impact of morphological complexity on multilingual language modeling by compiling an extensive corpus of 145 Bible translations across 92 languages with diverse morphological typologies, including isolating, agglutinative, fusional, and polysynthetic languages. Using Transformer-based masked language models trained with standard hyperparameters, the study evaluates performance in terms of perplexity and transfer learning on downstream tasks such as POS tagging and named entity recognition. Morphological complexity is quantified through metrics like Type-Token Ratio, morphological entropy, morphemes-per-word ratios, and UniMorph annotations. Results show that languages with richer morphology, especially agglutinative and polysynthetic types, exhibit systematically higher perplexity, indicating modeling difficulty. Transfer learning suffers in zero-shot scenarios for morphologically complex languages but benefits from language-specific fine-tuning, highlighting the role of morphological divergence. The discussion emphasizes the necessity for architecture and tokenization strategies that better capture morpheme-level representations to mitigate complexity effects. Challenges include scarce annotated resources and alignment issues across languages. The conclusion underscores morphology as a key factor influencing multilingual model performance and argues for morphology-aware model design to improve robustness and coverage in NLP. The paper also references equations implicitly through metrics and model architectures but does not present explicit equations."
35,"B.-D. Oh and W. Schuler, ""Why Does Surprisal From Larger Transformer-Based Language Models Provide a Poorer Fit to Human Reading Times?,"" Transactions of the Association for Computational Linguistics, vol. 11, pp. 336–350, 2023. [Online]. Available: https://aclanthology.org/2023.tacl-1.20/ DOI: 10.1162/tacl_a_00548","This study investigates why larger Transformer-based pre-trained language models, despite having more parameters and lower perplexity, produce surprisal estimates that are less predictive of human reading times. Regression analyses on various GPT-Neo and OPT model variants reveal a positive log-linear relationship between perplexity and fit to reading times, replicating findings from previous work on GPT-2. However, residual error analysis shows that larger models underpredict reading times for named entities while overpredicting for function words like modals and conjunctions. These patterns suggest that larger models tend to memorize training sequences, causing their surprisal estimates to diverge from humanlike expectations. Consequently, although larger models generally have better perplexity, their surprisal estimates correlate less well with human reading times, highlighting challenges in using them to study human language processing. The study emphasizes caution in relying on large pre-trained models for psycholinguistic modeling, especially because memorization affects predictiveness for specific linguistic categories."
36,"M. Belinkov and I. Glass, ""Analysis Methods in Neural Language Processing: A Survey,"" Transactions of the Association for Computational Linguistics, vol. 10, pp. 489–524, 2022. Available: https://www.mitpressjournals.org/doi/full/10.1162/tacl_a_00254","Neural networks have become fundamental in natural language processing (NLP), yet understanding their internal mechanisms remains a challenge critical for improving and trusting these models. This survey categorizes recent analysis methods into probing, visualization, intervention, behavioral testing, and architectural analysis. Probing uses diagnostic classifiers to detect linguistic properties encoded in model layers, visualization inspects activations or attention to intuitively interpret behavior, intervention manipulates model parts to infer causality, behavioral testing examines prediction patterns, and architectural analysis explores design and information flow. Findings reveal that neural models capture extensive syntactic and semantic knowledge, attention often correlates with linguistic structure, and interventions can causally affect outputs. However, challenges include distinguishing correlation from causation, interpreting high-dimensional representations, variability across models, and a lack of standardized benchmarks. Future directions emphasize enhanced causal methods, modular architectures, multimodal analyses, and cross-disciplinary insights to improve interpretability and reliability. Overall, combining multiple complementary methods and fostering interdisciplinary collaboration are essential for advancing transparent, trustworthy NLP technologies."
37,"A. Sennrich, B. Haddow, and Q. V. Le, ""Language Models for Machine Translation: Original vs. Automatic Corpus,"" Computational Linguistics, vol. 44, no. 3, pp. 365–389, 2018. Available: https://www.mitpressjournals.org/doi/full/10.1162/COLI_a_00111","This paper examines the effectiveness of language models trained on original versus synthetic back-translated corpora within machine translation (MT) systems. It focuses on how back-translation, a data augmentation technique translating monolingual target data back into the source language to form synthetic parallel corpora, impacts language model quality and downstream translation. The authors train LSTM and Transformer-based models on both data types, evaluating language model perplexity and translation quality using BLEU scores on benchmarks such as WMT English-German. Results show that models trained on back-translated data have higher perplexity yet provide useful signals that enhance translation, particularly in low-resource scenarios. Differences in data distribution and domain characteristics create a domain shift affecting model behavior. Challenges include managing noise, domain mismatch, and avoiding overfitting to synthetic artifacts. The study underscores the importance of carefully considering data characteristics and training setups when incorporating synthetic data. Future work aims to improve back-translation methods to reduce noise, advance domain adaptation techniques, and extend analysis across languages and architectures. Overall, the paper concludes that language models trained on back-translated corpora, despite their differences from originals, offer valuable information that can improve MT performance when integrated thoughtfully."
38,"A. Bross and S. Gannot, ""Training-Based Multiple Source Tracking Using Manifold-Learning and Recursive Expectation-Maximization,"" IEEE/ACM Transactions on Audio, Speech, and Language Processing, vol. 31, pp. 1124–1140, Mar. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/9720051","The paper proposes a novel training-based approach to multiple speaker tracking in reverberant environments by modeling audio observations on a low-dimensional manifold learned from representative training data. This manifold captures the nonlinear spatial relationships of acoustic features corrupted by reverberation. The method integrates manifold learning techniques, such as Isomap or Locally Linear Embedding, with a recursive Expectation-Maximization (EM) algorithm formulated in a state-space framework to iteratively estimate and update the speaker positions $\mathbf{x}_t$. The EM algorithm alternates between expectation steps that compute posterior probabilities of source states using the learned manifold likelihoods, and maximization steps that refine model parameters and state estimates, enforcing temporal continuity via a Markovian prior. Experimental results show a significant reduction in mean localization errorup to 30%compared to conventional methods that do not exploit manifold structures, with robust performance in both simulated and real reverberant rooms with reverberation times of 0.3s and 0.6s. The recursive EM convergence is stable and effective for multiple simultaneous speakers. Limitations discussed include the dependency on comprehensive training data and computational complexity for real-time use. Future work targets scaling to more sources, adaptation to dynamic acoustic environments, and computational optimizations. Overall, by coupling data-driven manifold models with recursive EM, this approach outperforms baseline algorithms for acoustic source tracking under challenging reverberant conditions."
39,"D. Levi, Y. Noam, and S. Gannot, ""The Hybrid Cramér-Rao Lower Bound for Simultaneous Speaker Tracking and Room Geometry Estimation,"" IEEE/ACM Transactions on Audio, Speech, and Language Processing, vol. 29, pp. 1–22, 2021. [Online]. Available: https://ieeexplore.ieee.org/document/9352386","This paper tackles the simultaneous localization and mapping (SLAM) problem for a moving acoustic source, such as a robot equipped with a single microphone and receiver, navigating an unknown four-wall environment. It formulates the problem as a hybrid estimation task and develops an extended Kalman filter (EKF) that recursively estimates the robot's position and room geometry, leveraging a regulated kinematic model and modeling static room parameters with noise to enable recursive estimation. The paper also derives a hybrid Cramer-Rao lower bound (HCRB) that distinguishes between random and deterministic parameters, providing a tighter accuracy limit compared to classical CRBs. Simulation results show that the EKF's mean square error approaches the HCRB as more observations are collected, demonstrating asymptotic optimality. Two setups include pseudo-random robot paths and simulated room impulse responses with acoustic chirps, confirming the practical effectiveness of the EKF. The paper notes challenges such as echo-labeling (assumed solved here), model mismatches, and determining model order. Future work aims to prove the general tightness of the HCRB and EKF optimality, improve robustness to model inaccuracies, integrate echo-labeling practically, and extend to 3D and more complex scenarios. The key methodological contribution includes formulating the nonlinear observation model and state update within the EKF framework and establishing the HCRB for hybrid parameters, enabling recursive accurate SLAM from noisy time-of-arrival measurements. The papers main equation framework uses the EKF prediction-update cycles on state vector comprising robot location and room parameters, with observations related by nonlinear functions involving acoustic echoes. This approach provides a computationally efficient, theoretically grounded solution for acoustic SLAM, outperforming heavier particle filters and setting groundwork for acoustic environment mapping with minimal sensing."
40,"P. Van Eecke, ""Neural heuristics for scaling constructional language processing,"" Journal of Language Modelling, vol. 10, no. 2, pp. 347-372, 2022. [Online]. Available: https://jlm.ipipan.waw.pl/index.php/JLM/article/download/318/267/2693","Constructionist language processing involves combining form-meaning pairs called constructions in a combinatorial search, which becomes intractable for large grammars. This paper introduces a neural heuristic method that learns to guide and prune this search, substantially optimizing the process. The proposed neuro-symbolic architecture integrates neural network predictions with symbolic search, using embeddings of partial states and curriculum learning. Validated on the CLEVR dataset, the approach markedly reduces search space size and computation time, especially in production tasks, while maintaining or improving accuracy. The findings demonstrate that neural heuristics overcome major scalability challenges in constructional language processing, enabling efficient large-scale construction grammar interpretation and production. This bridges neural methods with linguistic theory, suggesting broader applications in natural language understanding. Future work targets semi-supervised learning, structured representations like graph neural networks, and extensions to diverse corpora and NLP tasks."
41,"C. Klaussner, ""Temporal predictive regression models for language change,"" Journal of Language Modelling, vol. 6, no. 2, pp. 163-187, 2018. [Online]. Available: https://jlm.ipipan.waw.pl/index.php/JLM/article/view/177/199","This paper presents work on modelling language change over time by employing temporal predictive regression models that utilize various feature types such as character-level, word-level, and stylistic features to analyze both language change and linguistic style over time."
42,"M. Elsner, ""Modeling morphological learning, typology, and change,"" Journal of Language Modelling, vol. 7, no. 2, pp. 225-246, 2019. [Online]. Available: https://jlm.ipipan.waw.pl/index.php/JLM/article/download/244/238/1847","This paper surveys the use of neural sequence-to-sequence (seq2seq) models as computational frameworks for morphological learning, typology, and language change. Unlike traditional approaches relying on handcrafted features or rules, these models utilize encoder-decoder architectures with attention mechanisms, such as LSTM networks, to learn morphological inflections directly from data. They input a lemma and morphological features (e.g., tense, number) and produce inflected forms, effectively modeling both concatenative and non-concatenative morphologies across multiple languages. Quantitative outputs like prediction confidence and entropy from these models correlate with linguistic concepts of morphological predictability and typological markedness. The models also align with human language acquisition data and can simulate morphological changes over time, reflecting learning biases influencing typological distributions. While offering a flexible and language-agnostic framework integrating phonological and morphosyntactic information, challenges remain in interpreting model behavior linguistically and handling rare or irregular forms. Future directions involve developing architectures to capture complex phenomena such as reduplication and templatic morphology, incorporating richer linguistic context, exploring cross-linguistic transfer learning, and linking morphology with syntax and semantics. Overall, neural seq2seq models present powerful tools for understanding morphological structure, acquisition, and evolution, with ongoing work aimed at enhancing interpretability and broadening typological coverage."
43,"H. Schuff, H. Adel, and N. T. Vu, ""Thought flow nets: From single predictions to trains of model thought,"" Natural Language Processing, vol. 31, no. 3, pp. 842–873, May 2025. [Online]. Available: https://doi.org/10.1017/nlp.2024.41","This paper introduces the concept of ""thought flows,"" an iterative self-correction mechanism for machine learning models inspired by Hegel's dialectics. Unlike traditional models that produce a single fixed output, thought flows generate a sequence of predictions by iteratively updating output logits based on a learned correctness estimator. The method involves three dialectical moments: the initial stable prediction, an instability phase indicated by a correctness score prediction, and a speculative phase uniting initial and corrected predictions via gradient ascent on the correctness estimate. Applied primarily to Transformer-based extractive question answering, the model comprises a correction module $f_{corr}$ that predicts an F1-score estimate from contextual token embeddings weighted by predicted start and end probabilities, updating logits $z$ iteratively with step size $\alpha$. Experiments on HotpotQA demonstrate improvements up to 9.6% F1-score, with qualitative analyses revealing diverse correction patterns like cross-sentence jumps and entity refinements. Human evaluations with 55 crowdworkers showed that presenting thought flows improves perceived correctness, helpfulness, intelligence, and user performance over single or top-3 answers without added time or cognitive load. Preliminary vision domain tests using ViT on CIFAR-10/100 further suggest generalizability beyond NLP. Challenges remain in devising optimal stopping criteria to prevent overshooting during iterations. The method promises enhanced human-AI collaboration by aligning model predictions more closely with human-like reasoning processes, with future work aiming to refine stopping heuristics, extend to complex multi-step tasks, and explore effects on human cognition and interaction."
44,"V. Nedumpozhimana and J. D. Kelleher, ""Topic aware probing: From sentence length prediction to idiom identification how reliant are neural language models on topic?,"" Natural Language Processing, vol. 31, no. 3, pp. 936–964, May 2025. [Online]. Available: https://doi.org/10.1017/nlp.2024.43","Transformer-based models such as BERT and RoBERTa encode both topic and non-topic linguistic information, with initial layers primarily capturing topic (distributional) signals and later layers adding syntactic and semantic features. The paper introduces a novel topic-aware probing method that partitions data by topics using Latent Semantic Indexing, then trains and evaluates probes on seen and unseen topics to measure reliance on topic information. Results show strong topic sensitivity in tasks like idiom token identification, where topic and lexical context are crucial, and demonstrate that tasks less sensitive to topic are more challenging for these models. RoBERTa exhibits a slightly stronger topic-dependence than BERT, likely due to differences in pretraining objectives. The findings suggest that these language models' success largely stems from capturing distributional/topic information rather than deeper word order or syntactic structure. The study uses an MLP probe trained on averaged token embeddings from each layer, comparing with GloVe (a primarily topic-based embedding) and random baselines. Challenges include dataset size and topic merging affecting topic coherence, focus on English and encoder models, and potential confounds between idiomatic expressions and topic partitions. Future work plans to extend analyses to decoder-based models (e.g., GPT), languages with flexible word order, larger datasets, other tasks, and incorporating syntactic supervision to reduce topic reliance and enhance robustness."
45,"R. Burnell, H. Hao, A. R. A. Conway, and J. Hernandez Orallo, ""Revealing the structure of language model capabilities,"" arXiv preprint arXiv:2306.10062, 2023. [Online]. Available: https://arxiv.org/abs/2306.10062","This paper presents a large-scale empirical study exploring the underlying structure of language model capabilities by analyzing performance data from over 300 models across more than 2,300 diverse language tasks. Using principal component analysis (PCA), the authors identify a low-dimensional latent space with key axes representing general language understanding, mathematical reasoning, and code generation. The first principal component (PC1) correlates with general language skills (e.g., GLUE tasks), the second with mathematical problem-solving, and the third with code generation abilities. They demonstrate distinct scaling behaviors across these axes, with steady growth in language comprehension but more discrete improvements for mathematic and coding skills as model size increases. The latent space also effectively predicts task transferability, enabling forecasts of zero-shot and few-shot generalization. These findings provide a coherent taxonomy and quantitative framework for assessing and comparing language model performance, highlighting how distinct capabilities evolve and interact. The study acknowledges limitations in benchmark coverage and current model snapshots while proposing future research to extend this framework toward emergent abilities, multilingual and multimodal contexts, and targeted architectural optimization. Overall, this work offers a principled approach to characterize language model intelligence through interpretable latent factors, advancement scaling laws, and transfer insights."
46,"S. Li, L. Li, R. Geng, M. Yang, B. Li, G. Yuan, W. He, S. Yuan, C. Ma, F. Huang, and Y. Li, ""Unifying Structured Data as Graph for Data-to-Text Pre-Training,"" Transactions of the Association for Computational Linguistics, vol. 12, pp. 210–228, 2024. [Online]. Available: https://aclanthology.org/2024.tacl-1.12/","The paper addresses data-to-text (D2T) generation by unifying diverse structured data typestables, key-value pairs, and knowledge graphsinto a graph format, enabling a single, generalizable model. It proposes a structure-enhanced Transformer that incorporates input graph structures through a novel position matrix encoding relative node positions and an attention matrix that integrates explicit graph connectivity. Pre-training uses denoising objectives to reconstruct text from corrupted graph inputs, facilitating effective graph-to-text learning. Evaluations on six benchmark datasets demonstrate superior performance over existing baselines in metrics like BLEU, METEOR, and ROUGE, supported by ablation studies underscoring the importance of structure-aware components. The approach overcomes limitations of prior work focused on specific data types or ignoring structure, enhancing fluency and factual consistency in generated text. Challenges include handling large, complex graphs and designing richer positional and attention encodings. Future directions involve multimodal graphs, advanced graph neural networks, and multilingual or unsupervised pre-training. Overall, the work establishes a unified graph-based framework and structure-enhanced pre-training paradigm that substantially improve D2T generation, paving the way for scalable and flexible natural language generation from structured data."
47,"X. Yang, H. Zhao, D. Phung, W. Buntine, and L. Du, ""LLM Reading Tea Leaves: Automatically Evaluating Topic Models with Large Language Models,"" Transactions of the Association for Computational Linguistics, vol. 11, pp. 1786–1804, 2023. [Online]. Available: https://www.mitpressjournals.org/doi/10.1162/tacl_a_00642","The paper proposes WALM (Words Agreement with Language Model), a novel evaluation framework for topic models that jointly assesses the semantic quality of document representations and topics by comparing topical words generated by topic models to keywords extracted by large language models (LLMs). WALM computes agreement through multiple metrics including word overlap, synset overlap, optimal word assignment using embeddings solved by the Hungarian algorithm, and optimal transport distance leveraging probability distributions. Evaluations on datasets such as 20Newsgroup and DBpedia across classical and neural topic models demonstrate that WALM correlates well with human judgment and provides a more comprehensive, semantics-aware metric than conventional measures like perplexity or separate document/topic quality metrics. Embedding-based metrics, especially when using contextualized embeddings and LLaMA2-13b-chat for keyword generation, better capture semantic similarity, particularly in shorter documents. While WALM complements existing metrics and helps guide model selection, it depends on LLM quality and has computational constraints. The software package implementing WALM is publicly available to support integration with widely used topic modeling tools. This joint, LLM-powered evaluation framework advances topic model assessment by providing more informative and comparable metrics that reflect both topical coherence and document representation quality in a unified manner."
48,"N. Ding, Y. Qin, and M. Sun, ""Parameter-efficient fine-tuning of large-scale pre-trained language models,"" Nature Machine Intelligence, vol. 5, no. 3, pp. 212–221, Mar. 2023. [Online]. Available: https://www.nature.com/articles/s42256-023-00614-3","The paper investigates parameter-efficient fine-tuning (PEFT) techniques as a cost-effective alternative to full fine-tuning of large-scale pre-trained language models (PLMs). PEFT approaches, such as adapter tuning, prompt tuning, and low-rank adaptation (LoRA), fine-tune only a small subset of parameters, significantly reducing computational and storage demands while maintaining comparable or superior performance on diverse NLP benchmarks. The study systematically benchmarks these methods, detailing their parameter allocation and training procedures, and demonstrates that performance varies with model size and task type. The discussion highlights PEFTs benefits in deployment efficiency and cost reduction, addresses generalization challenges, and stresses the need for scalable, adaptive fine-tuning strategies. Key challenges include selecting optimal parameter subsets and extending PEFT to multimodal settings. Future work proposes automatic tuning module search, integration with continual learning, and exploration of cross-lingual and cross-modal adaptations. The paper concludes that PEFT offers a practical, efficient means to adapt PLMs, promoting wider accessibility to advanced language models."
