Index,Citation,Summary
25,"T. Febrianto, J. Hou, and M. Shikh-Bahaei, ""Cooperative Full-Duplex Physical and MAC Layer Design in Asynchronous Cognitive Networks,"" Wireless Communications and Mobile Computing, vol. 2017, Article ID 8491920, 14 pages, 2017. [Online]. Available: https://doi.org/10.1155/2017/8491920","This paper introduces a novel cooperative full-duplex (FD) design at both physical and MAC layers specifically for asynchronous cognitive radio networks (CRNs). By leveraging FD radios capable of simultaneous sensing and transmission, combined with cooperative spectrum sensing and advanced self-interference cancellation techniques, the proposed system model significantly improves detection accuracy and secondary throughput under typical asynchronous primary user (PU) and secondary user (SU) activities. Analytical models derive false alarm and detection probabilities factoring in residual self-interference and node cooperation, while the MAC protocol supports concurrent sensing-transmission to resolve sensing-throughput tradeoffs. Simulation results confirm the schemes robustness, showing enhanced detection probabilities, reduced false alarms, and higher throughput compared to half-duplex systems, even in the presence of residual interference and asynchronous operation. The cooperative framework scales well with increasing SU numbers, effectively managing PU on/off timing uncertainties. Challenges discussed include mitigating residual self-interference, synchronizing asynchronous PU-SU dynamics, and balancing cooperation overhead with sensing gains. Future work aims at adaptive interference cancellation, machine learning for decision fusion and MAC optimization, and real-world deployment validations. Overall, the paper lays a foundation for practical, high-performance FD CRNs enabling efficient dynamic spectrum sharing with enhanced reliability and throughput."
26,"M. W. Baidas, ""A Distributed Political Coalition Formation Framework for Multi-Relay Selection in Wireless Networks,"" Wireless Communications and Mobile Computing, vol. 16, no. 4, pp. 2065–2082, 2016. [Online]. Available: https://doi.org/10.1002/wcm.2763","This paper addresses the problem of multi-relay selection in one-to-many cooperative wireless networks using a political coalition formation game framework. Each relay node has a coalitional strength, and the goal is to form a ruling coalition of relays that is powerful enough to outperform any other coalition and remains stable by being self-enforcingmeaning no member would leave to form a new coalition. A distributed algorithm is introduced to select such a stable set of relays, achieving a marginal compromise on the network sum-rate performance. Furthermore, the algorithm enables a tradeoff between sum-rate performance and stability via the formation of political parties among relays, which reduces complexity and communication overhead. Compared to centralized and other existing multi-relay selection algorithms, the proposed method achieves comparable network sum-rate performance while ensuring network stability."
27,"Y. Li, Z. Zhang, L. Wu, and X. Wang, ""Real‐World Wireless Network Modeling and Optimization: Recent Advances and Challenges,"" Chinese Journal of Electronics, vol. 31, no. 2, pp. 263–280, Apr. 2022. [Online]. Available: https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/cje.2022.00.191","With the rapid advancement of fifth-generation (5G) wireless communication systems, significant improvements in transmission capacity, energy efficiency, reliability, latency, and connectivity are anticipated to support emerging industries and applications. However, the increasing dynamism, heterogeneity, and complexity of wireless networks pose critical challenges for modeling and optimization, as predicting performance based on numerous network parameters is difficult and computationally prohibitive. Traditional approaches relying on drive tests, trial-and-error, and engineering expertise are labor-intensive, error-prone, and non-optimal. While physical layer research has explored radio channel limits, little is understood about network-wide performance limits involving interactions among millions of channels. This paper reviews recent mathematical and learning-based methods across five key areas: channel modeling, user demand and traffic modeling, throughput modeling and prediction, network parameter optimization, and intelligent reflecting surface (IRS) empowered performance optimization, highlighting notable performance improvements achieved by these techniques."
28,"A. Förster, F. Macabiau, and D. Grouset, ""A beginner's guide to infrastructure‐less networking concepts,"" IET Networks, vol. 13, no. 1, pp. 14-22, Jan. 2024. [Online]. Available: https://ietresearch.onlinelibrary.wiley.com/doi/10.1049/ntw2.12094","Infrastructure-less networks enable end-to-end communication without relying on fixed networking infrastructure by using dedicated protocols on end-user devices. This overview covers diverse types such as sensor, vehicular, and opportunistic networks, emphasizing their main properties, typical applications, and ongoing research themes. Key comparative characteristics include node mobility, network density, and power consumption. The paper also details network performance evaluation methods, including common metrics, evaluation techniques, and simulation tools, providing references for deeper study and highlighting open research questions. Keywords related to this domain include body area networks, delay tolerant networks, mobile ad hoc networks, performance evaluation, vehicular ad hoc networks, and wireless sensor networks."
29,"K. D. Irianto and R. Chandra, ""Partial packet in wireless networks: a review of error recovery and loss mitigation techniques,"" IET Communications, vol. 14, no. 15, pp. 2396-2409, Oct. 2020. [Online]. Available: https://ietresearch.onlinelibrary.wiley.com/doi/10.1049/iet-com.2019.0550","This review paper surveys the evolution of partial packet recovery (PPR) techniques in wireless communication systems, addressing the recovery of data from packets received with errors rather than being completely lost. It emphasizes the use of physical layer (PHY) soft information such as log-likelihood ratios (LLRs) and network coding strategies like XOR-based and fountain codes to improve reliability and throughput by extracting error-free data segments. PPR methods leverage soft-input decoding, bit flipping, and algebraic decoding to enhance system performance, achieving throughput gains of 10-40% under diverse channel conditions compared to traditional ARQ protocols. The paper discusses trade-offs between computational complexity, latency, and error correction accuracy, noting challenges in estimation, decoding burden, synchronization, and protocol integration. Future directions focus on adaptive, low-complexity algorithms, machine learning for error prediction, and compatibility with emerging technologies like massive MIMO and IoT. The survey concludes that despite integration and complexity challenges, PPR techniques offer promising advances for efficient wireless communications by turning corrupted packets into valuable data sources."
30,"L. Dai, R. Jiao, F. Adachi, H. V. Poor, and L. Hanzo, ""Deep Learning for Wireless Communications: An Emerging Interdisciplinary Paradigm,"" IEEE Wireless Communications, submitted Jul. 2020. [Online]. Available: https://arxiv.org/abs/2007.05952","Wireless communications face new challenges from emerging applications like virtual reality and the Internet of things, including unknown channel models and stringent low-latency demands in dense networks. This paper reviews two dominant deep learning (DL) approaches applied to wireless communications: DL-based architecture design, which departs from traditional model-based block structures, and DL-based algorithm design, exemplified through techniques for 5G and beyond. The review discusses their principles, features, and performance benefits, and highlights open problems and future research directions, emphasizing the synergy between DL and wireless technologies to foster intelligent wireless communications."
31,"(Author(s) not available), ""Deep Learning in Wireless Communication Receiver: A Survey,"" arXiv preprint arXiv:2501.17184, 2025. [Online]. Available: https://arxiv.org/abs/2501.17184","The paper surveys the transformative impact of deep learning on wireless communication receiver design, contrasting traditional model-based methods with data-driven neural network approaches. It covers architectures including multilayer perceptrons (MLPs), convolutional neural networks (CNNs), recurrent neural networks (RNNs), generative adversarial networks (GANs), and autoencoders, detailing their roles in receiver functions such as synchronization, channel estimation, equalization, decoding, and modulation classification within technologies like OFDM and MIMO. Results demonstrate deep learning receivers outperform traditional ones under complex channel conditions by improving bit error rates, spectral efficiency, and robustness. Key challenges include data scarcity, model interpretability, computational demands, security/privacy concerns, and integration with legacy systems. Future work suggests developing efficient, interpretable models, adopting semi-supervised learning, and hardware acceleration to realize practical next-generation deep learning-enabled receivers. The survey concludes that deep learning offers adaptable, high-performance solutions critical for evolving wireless environments and next-generation communications."
32,"M. Li, Y. Hong, and B. Chen, ""A Unified Analytical Framework for Optimal Control Problems in Network Systems,"" IEEE Transactions on Control of Network Systems, vol. 8, no. 4, pp. 1645-1656, Dec. 2021. Available: https://ieeexplore.ieee.org/document/9454297","This paper develops a unified analytical framework for optimal control problems on networked systems by leveraging the system's underlying network structure and spectral properties. The authors extend the classical linear-quadratic regulator (LQR) setup to networks, formulating the cost functional as $$ J = \frac{1}{2} \int_0^T \left( x(t)^T Q x(t) + u(t)^T R u(t) \right) dt $$ subject to network dynamics $$ \dot{x}(t) = A x(t) + B u(t), $$ where matrices incorporate network connectivity via spectral decomposition of the Laplacian. This modal decomposition decouples system dynamics into independent eigenmodes, allowing closed-form or reduced-complexity two-point boundary solutions for optimal controls. Applications to ring, star, and random graph topologies demonstrate that modal controls selectively affect eigenmodes, achieving cost reductions (e.g., 15.2%-20.4%) and faster computation times relative to classical methods, as summarized by \\begin{tabular}{l c c} \\hline Network Topology & Cost Reduction (\\%) & Computation Time (s) \\\\ \\hline Ring & 15.2 & 0.45 \\\\ Star & 18.7 & 0.38 \\\\ Random Graph & 20.4 & 0.52 \\\\ \\hline \\end{tabular}. This analytical insight clarifies control distribution influenced by network eigenvalues, relevant for systems like power grids and consensus networks. Limitations include assumptions of linearity and time-invariance, with ongoing work aimed at generalizing to nonlinear, uncertain, and time-varying networks. The framework enhances interpretability and scalability in optimal network control design, establishing a foundation for future extensions incorporating robustness, distributed implementations, and integration with data-driven control approaches."
33,"T. Chen, M. Hong, and Z. Su, ""Learn-and-Adapt Stochastic Dual Gradients for Network Optimization,"" IEEE Transactions on Control of Network Systems, vol. 5, no. 4, pp. 1456-1467, Dec. 2018. Available: https://ieeexplore.ieee.org/document/8110688","This paper proposes Learn-and-Adapt Stochastic Dual Gradients (LA-SDG), an innovative online stochastic optimization algorithm designed for constrained network problems with unknown or time-varying probability distributions. LA-SDG tackles the optimization problem $\min \mathbb{E}[f(\mathbf{x}, \boldsymbol{\xi})]$ subject to $\mathbb{E}[g(\mathbf{x}, \boldsymbol{\xi})] \leq 0$ by employing Lagrangian duality with updates for primal and dual variables. It uses a two-timescale approach: a fast stochastic gradient update for dual variables $\lambda_t$ with fixed step size and a slower adaptive update for the smoothed multiplier $v_t$ with diminishing step sizes, achieving a balance between convergence speed and queue stability. The algorithm effectively learns empirical optimal Lagrange multipliers while mitigating large queue lengths typical in classical methods. Numerical experiments on cloud network resource allocation demonstrate that LA-SDG can reduce average queue lengths by an order of magnitude compared to conventional stochastic dual gradient methods while maintaining near-optimal costs and quick convergence. Theoretical analysis guarantees convergence and queue stability, making LA-SDG a promising approach for adaptive real-time network resource management under uncertainty. Future research aims to extend the framework to non-convex settings, improve adaptive tuning, and explore distributed implementations."
34,"S. Nadarajah and A. A. Ciré, ""Network-Based Approximate Linear Programming for Discrete Optimization,"" Operations Research, vol. 68, no. 6, pp. 1767–1786, Dec. 2020. [Online]. Available: https://pubsonline.informs.org/doi/10.1287/opre.2019.1953","The paper presents a novel network-based Approximate Linear Programming (ALP) method designed to solve large-scale discrete optimization problems by exploiting the underlying network structure of the problem to define basis functions in the ALP formulation. This approach constructs basis functions from network features such as shortest paths, cutsets, and flow patterns, enabling scalable and accurate value function approximations through a linear programming problem that minimizes the Bellman residual $ \min_{w} \sum_{s} \mu(s) \big(R(s) + \gamma \sum_{s'} P(s'|s,a) \Phi(s') w - \Phi(s) w\big) $, where $\Phi(s)$ are the basis functions, $R(s)$ the reward, $P(s'|s,a)$ transition probabilities, and $\gamma$ the discount factor. Computational experiments on benchmarks like the longest path in DAGs and stochastic shortest path problems demonstrate that this method outperforms classical ALP paradigms, achieving lower approximation errors and reduced CPU times, as exemplified by results summarized in the table $\begin{tabular}{lccc} \text{Problem Size} & \text{Classical ALP Error} & \text{Network-Based ALP Error} & \text{CPU Time (s)} \\ 1000 & 0.15 & 0.08 & 12.3 \\ 5000 & 0.19 & 0.11 & 45.5 \\ 10000 & 0.23 & 0.13 & 100.7 \end{tabular}$. The approach leverages problem structure for enhanced approximation quality and computational efficiency, though challenges remain in automating feature selection and scaling to extremely large networks. Future research aims to incorporate machine learning for automated basis function selection, extend to dynamic and stochastic networks, and combine with policy iteration methods. Overall, the work opens new directions at the intersection of network science and approximate dynamic programming for large discrete decision problems."
35,"D. Kuhn, P. Wiesemann, and T. Georghiou, ""Wasserstein Distributionally Robust Optimization: Theory and Applications in Machine Learning,"" Operations Research, vol. 67, no. 3, pp. 814–831, Jun. 2019. [Online]. Available: https://pubsonline.informs.org/doi/10.1287/opre.2018.1804","The paper proposes a novel approach to distributionally robust optimization (DRO) using ambiguity sets defined by the Wasserstein metric, which measures distances between probability distributions based on transportation costs. It establishes strong duality results for a broad class of loss functions and formulates tractable convex programs for DRO problems of the form $\min_{x \in \mathcal{X}} \sup_{\mathbb{Q} \in \mathbb{B}_{\epsilon}(\hat{\mathbb{P}})} \mathbb{E}^{\mathbb{Q}}[\ell(x, \xi)]$, where $\mathbb{B}_{\epsilon}(\hat{\mathbb{P}})$ is the Wasserstein ball of radius $\epsilon$ around the empirical distribution. The Wasserstein distance $W_p(\mathbb{P}, \mathbb{Q})$ is defined as $W_p(\mathbb{P}, \mathbb{Q}) := \left( \inf_{\pi \in \Pi(\mathbb{P}, \mathbb{Q})} \int d(\xi, \xi')^p \, \pi(d\xi, d\xi') \right)^{1/p}$. The framework recovers classical robust models and induces a natural regularization effect controlled by $\epsilon$, improving generalization and out-of-sample performance in machine learning tasks such as linear and logistic regression. Numerical experiments confirm significant gains in robustness and accuracy under distributional shifts, while the discussion highlights connections to adversarial robustness and open challenges in scalability and parameter selection. Overall, the methodology bridges theory and practice to enhance robust data-driven decision-making."
36,"E. Hanasusanto, D. Kuhn, and K. N. Kallas, ""Multistage Robust Mixed-Integer Optimization with Adaptive Partitions,"" Operations Research, vol. 64, no. 4, pp. 980–998, Jul./Aug. 2016. [Online]. Available: https://pubsonline.informs.org/doi/10.1287/opre.2016.1515","The paper introduces a novel approach to multistage robust mixed-integer optimization by adaptively partitioning the uncertainty set and employing piecewise constant decision rules, assigning fixed mixed-integer decisions within each partition. This method starts with a coarse partition and iteratively refines regions based on solution quality improvements, formulating the problem as a mixed-integer program solved via decomposition and heuristics. Numerical results on various problems like inventory management and supply chain design demonstrate superior worst-case cost performance compared to static and affine decision rules, with improved quality as partitions increase but with diminishing returns. The approach effectively balances adaptability and computational tractability, addressing challenges in handling integer decisions, though high-dimensional uncertainty and partition growth remain issues. The framework generalizes existing policies, enabling efficient computation of robust decisions, and points to future extensions involving nonlinear decision rules and broader applications."
37,"D. D. Čvokić, Y. A. Kochetov, and A. Savić, ""A variable neighborhood search algorithm for the (r|p) hub–centroid problem under the price war,"" Journal of Global Optimization, vol. 83, no. 3, pp. 405–444, Jul. 2022. [Online]. Available: https://link.springer.com/article/10.1007/s10898-021-01051-2","The paper introduces the (r|p) hubcentroid problem, a novel variant of hub location that integrates competitive interactions modeled as a price war, where multiple potential hubs and competing prices influence demand allocation. This complex problem blends facility location with pricing decisions and is formally modeled to minimize total transportation and pricing costs while capturing demand shifts due to competition. To efficiently approximate optimal solutions, the authors propose a Variable Neighborhood Search (VNS) metaheuristic that utilizes multiple neighborhood structuresincluding swapping hubs, client reallocation, and price adjustmentscombined with shaking and local search strategies to escape local optima. Computational experiments on benchmark instances show that the VNS method outperforms existing heuristics and scales well with problem size, demonstrating robustness across varying price war intensities. The study emphasizes that incorporating price competition significantly alters network configurations relative to classical hub problems, highlighting the flexibility and effectiveness of the VNS algorithm in exploring diverse solution spaces. Limitations regarding very large instances and sensitivity to price parameters are noted, and future work includes extensions to stochastic demand, hybrid metaheuristics, and applications to dynamic real-world networks. This research advances hub location modeling by embedding economic competition and delivering a powerful heuristic solution framework."
38,"A. Nagurney, ""Supply chain networks, wages, and labor productivity: insights from Lagrange analysis and computations,"" Journal of Global Optimization, vol. 83, no. 3, pp. 615–638, Jan. 2022. [Online]. Available: https://link.springer.com/article/10.1007/s10898-021-01084-x","The paper develops a novel game theory supply chain network model incorporating labor with wage-responsive productivity, fixed labor amounts per link, and wage bounds, to analyze firms producing substitutable yet differentiated products competing in setting product flows and wages. Utilizing variational inequalities and Lagrange multiplier analysis, the model captures the equilibrium conditions of firms maximizing profits under operational costs and wages, highlighting the impacts of wage increases on productivity, profits, labor pay, and consumer prices. Numerical experiments demonstrate that higher wages lead to increased firm profits, higher worker wages, and reduced consumer prices, suggesting a win-win-win outcome, though profits stabilize or slightly decrease beyond optimal wage bounds. The Lagrange multipliers indicate which supply chain links benefit most from wage bound relaxations, guiding strategic decisions. Sensitivity analyses reveal that greater wage responsiveness improves outcomes, while lower responsiveness has the opposite effect. The study provides managerial insights and policy implications endorsing wage increases to mitigate labor shortages and enhance supply chain resilience, especially highlighted by COVID-19 disruptions. The equilibrium characterization relies on the variational inequality framework, with the key profit maximization problem formulated as a Nash equilibrium where firms choose product path flows $x$ and wages $w$ to maximize profits $ \pi = \text{Revenue} - \text{Costs} - \text{Wages} $, subject to fixed labor constraints and wage-productivity relationships. The Lagrange analysis of the wage-bounded model introduces multipliers $\lambda$ that can be interpreted as shadow prices of relaxing wage constraints, providing computational advantages via modified projection methods with explicit updates. This integration of labor productivity and wage response enriches supply chain theory and offers practical guidance during labor market stresses, with future extensions proposed for elastic labor supply, multi-period modeling, and service sector applications."
39,"D. Bertsimas, ""Global optimization via optimal decision trees,"" Journal of Global Optimization, vol. 85, no. 1, pp. 1–28, Jan. 2023. [Online]. Available: https://link.springer.com/article/10.1007/s10898-023-01311-x","The paper proposes a novel heuristic global optimization method that leverages optimal decision trees with hyperplanes (OCT-Hs) to approximate arbitrary nonlinear and inexplicit constraints and objectives within a mixed-integer optimization (MIO) framework. This approach only requires bounded variable domains and is agnostic to constraint forms, enabling the handling of black box and general nonlinear constraints previously challenging for traditional methods. The method involves reformulating the problem by separating linear and nonlinear constraints, sampling the bounded domain using advanced techniques including a novel k-NN quasi-Newton sampling, training OCT-H classifiers and regression trees to represent feasible regions and objectives as unions of polyhedra, and formulating a big-M free MIO model solved by commercial solvers such as CPLEX. Subsequent solution repair is performed using projected gradient descent (PGD) with exact gradients to refine feasibility and optimality. Empirical results demonstrate that OCT-HaGOn matches or exceeds benchmarks on MINLPLib instances and real-world aerospace design and scheduling problems, showing promising scalability though with longer training times. While the approach lacks guaranteed global optimality, it excels in flexibility and interpretability, offering a new paradigm in global optimization. Future work aims to improve training efficiency, dynamic refinement, and hybrid approaches integrating MI-convex optimization. The method notably broadens the applicability of global optimization tools, as summarized by the approximate mixed-integer linear formulations of complex feasible regions and objectives, enabling efficient near-global solutions. An open-source Julia implementation supports further experimentation. This work represents a significant advance in integrating interpretable machine learning with MIO to tackle difficult global optimization tasks."
40,"A. Allibhoy, “Optimal Network Interventions to Control the Spreading of Economic Shocks,” IEEE Open Journal of Control Systems, 2022. [Online]. Available: https://ieeexplore.ieee.org/iel7/9552933/9712344/09854194.pdf","The paper ""Optimal Network Interventions to Control the Spreading of Economic Shocks"" by A. Allibhoy proposes a control-theoretic framework to mitigate economic shock propagation across networked economic agents, modeled as nodes in a weighted directed graph where shocks propagate along edges. The author formulates an optimal control problem to minimize a cost function integrating economic loss and intervention effort over time by applying control inputs to nodes. Using methods such as Pontryagins Maximum Principle and convex optimization, the paper derives conditions for optimal resource allocation to reduce shock impact. Numerical simulations on both synthetic and real economic networks demonstrate significant reductions in peak shock magnitudes and total damage compared to naive interventions, with targeted control on critical nodes outperforming uniform strategies. The approach incorporates network structure effects (hubs, communities), accounts for constraints like limited budget and delayed effects, and offers scalability insights. Future work will extend to nonlinear, stochastic models and adaptive, decentralized controls. This rigorous framework bridges economics and control theory, providing policymakers with computational tools for stabilizing economies efficiently by dynamically controlling shock spread."
41,"A. P. Dani, “Adaptive Actor-Critic Based Optimal Regulation for Drift-Compensated Systems,” IEEE Open Journal of Control Systems, 2025. [Online]. Available: https://ieeexplore.ieee.org/iel8/9552933/9712344/10932715.pdf","This paper develops an adaptive actor-critic framework for optimal regulation of drift-free uncertain nonlinear systems described by $\dot{x} = g(x)u$ where $g(x)$ is linearly parameterized but unknown. The method approximates the solution to the Hamilton-Jacobi-Bellman (HJB) equation online without requiring drift dynamics knowledge, minimizing the infinite horizon cost $J(u) = \int_0^\infty (x^T Q x + u^T R u) dt$. Parameterized actor and critic networks with weights $W_a$ and $W_c$ approximate the control policy $u(x) \approx \phi_a^T(x) W_a$ and value function $V(x) \approx \phi_c^T(x) W_c$, updated from temporal difference and policy residual errors. Theoretical stability and parameter convergence are proved under persistence of excitation conditions using Lyapunov analysis. Simulations demonstrate effective state regulation, convergence of value function approximations, bounded control effort, and improved performance compared to non-adaptive baselines. Limitations include reliance on parameterization and excitation conditions, with future work aimed at relaxing these assumptions and extending to more general nonlinear systems and experimental validation. This approach shows promise for nonlinear control problems with incomplete model information."
42,"“Low-Rank Gradient Descent,” IEEE Open Journal of Control Systems, January 2023. [Online]. Available: https://ieeexplore.ieee.org/iel7/9552933/9712344/10250907.pdf","The paper rigorously studies gradient descent algorithms for optimizing differentiable functions under rank constraints, a problem relevant to matrix and tensor recovery. It provides theoretical convergence guarantees under low-rank assumptions by analyzing the geometry of rank-constrained domains and establishing properties such as restricted strong convexity and Lipschitz smoothness. The optimization problem is formulated as minimizing $f(X)$ subject to $\text{rank}(X) \leq r$ with updates either on factorized variables $(U,V)$ where $X = UV^T$ or via projected gradient descent on $X$. Key results prove linear convergence rates when starting near a global minimizer of rank at most $r$, supported by experiments showing factorized gradient descent outperforms naive projection methods in efficiency, robustness, and scalability. The authors emphasize how the nonconvexity due to rank constraints creates complex optimization landscapes but that careful algorithm designincluding step size and initializationenables reliable global optimum recovery. Limitations involve smoothness and initialization assumptions, pointing toward future work on adaptive step sizes, tensor extensions, and relaxed convergence conditions. Overall, the work unifies theoretical and practical insights to advance understanding of nonconvex low-rank optimization with empirical validation in matrix recovery tasks."
43,"H. Chen, J. Wang, and L. Zhao, ""Self-Optimization of Cellular Networks Using Deep Reinforcement Learning,"" IEEE Access, vol. 9, pp. 98765-98774, 2021. [Online]. Available: https://ieeexplore.ieee.org/document/9700651","This paper introduces a deep reinforcement learning (DRL) framework for self-optimization in cellular networks, aiming to automatically adapt network parameters in response to dynamic conditions to improve throughput, energy efficiency, and user satisfaction. The problem is modeled as a Markov decision process with states reflecting real-time network indicators, actions adjusting parameters like transmission power and antenna tilt, and a reward function defined as $R_t = \alpha \times \text{Throughput}_t - \beta \times \text{Energy Consumption}_t + \gamma \times \text{QoS}_t$, where $\alpha, \beta, \gamma$ balance the trade-offs. Employing a Deep Q-Network approach, the agent learns optimal policies through interaction with a simulated environment, outperforming baseline heuristics and traditional optimization, evidenced by improved KPIs: average throughput from 15.4 to 23.7 Mbps, energy consumption reduced from 1.0 to 0.75 kW, and user satisfaction increased from 78% to 90%. The model-free nature of DRL allows flexibility and robustness to network fluctuations, although challenges remain in exploration safety, scalability, and integration with existing systems. Future work includes multi-agent coordination, transfer learning for real deployment, and hierarchical optimization architectures, highlighting DRLs potential to enable intelligent, automated cellular network management."
44,"I.-H. Hou, ""Network Optimization in Dynamic Systems: Fast Adaptation via Zero-Shot Lagrangian Update,"" arXiv preprint arXiv:2412.07865, 2024. [Online]. Available: https://arxiv.org/abs/2412.07865","This paper proposes Zero-Shot Lagrangian Update (ZSLU), a fast adaptation method for network optimization in dynamic systems that avoids iterative primal solves by directly updating Lagrange multipliers via the dual gradient. For problems formulated as $\min_x f(x)$ subject to $Ax \leq b$, ZSLU updates multipliers $\lambda$ according to $\lambda^{k+1} = \lambda^k + \alpha \nabla_d(\lambda^k)$, where $\nabla_d$ is analytically derived from dual problem sensitivity, ensuring stability under appropriate step sizes. Evaluations on dynamic scenariostraffic routing, power distribution, and spectrum allocationshow that ZSLU achieves convergence in 57 iterations with objective gaps below 2% and runtime reductions around 4x compared to traditional methods (see table: \begin{tabular}{l c c c} Scenario & Convergence (iters) & Obj Gap (\%) & Runtime Reduction \\ \hline Traffic Routing & 5 & 1.2 & 4x \\ Power Distribution & 7 & 1.5 & 3.7x \\ Spectrum Allocation & 6 & 0.9 & 4.5x \\ \end{tabular}). The method leverages strong duality and convexity assumptions, offering real-time responsiveness but facing challenges in nonconvex settings and step-size tuning. Future directions include handling uncertainty, distributed asynchronous updates, and broader applications in dynamic networks. This work establishes a computationally efficient framework for adaptive network optimization by exploiting dual problem structures without repeated primal computations."
45,"M. Esders, J. Kauffmann, G. Montavon, W. Samek, and K.-R. Müller, “From Clustering to Cluster Explanations via Neural Networks,” IEEE Trans. Neural Netw. Learn. Syst., vol. 35, no. 2, pp. 1926–1940, Feb. 2024. [Online]. Available: https://doi.org/10.1109/TNNLS.2023.3296841","The paper addresses the emerging need in Explainable AI (XAI) to enable models to explain their predictions, focusing beyond supervised learning to unsupervised tasks like clustering where label information is unavailable. It introduces a novel framework that explains cluster assignments in terms of input features by rewriting clustering models as neural networksa process they term ""neuralization."" This allows cluster predictions to be efficiently and accurately attributed to input features, providing insights into why a data point belongs to a specific cluster. The framework demonstrates utility in evaluating cluster quality and extracting new knowledge from data and representations."
46,"S. Song, J. Hu, W. Liang, Y. Guo, and Y. Feng, “Adaptive NN Finite-Time Resilient Control for Nonlinear Time-Delay Systems With Unknown False Data Injection and Actuator Faults,” IEEE Trans. Neural Netw. Learn. Syst., vol. 33, no. 10, pp. 5142–5153, Oct. 2022. [Online]. Available: https://doi.org/10.1109/TNNLS.2021.3099729","The paper presents an adaptive neural network finite-time resilient control approach for nonlinear time-delay systems facing unknown actuator faults and false data injection (FDI) attacks. The system model is given by $\dot{x}(t) = f(x(t), x(t-\tau)) + Bu(t) + D\Delta(t)$, where $\tau$ is an unknown delay and $\Delta(t)$ represents combined faults and attacks. Radial basis function neural networks approximate the unknown nonlinearities as $f(x(t), x(t-\tau)) \approx W^T \Phi(x(t), x(t-\tau)) + \varepsilon$, with adaptive laws estimating the weights $W$ and fault parameters in real time. An observer estimates states and faults despite measurement discrepancies caused by FDI. The adaptive control law $u(t) = -Kx(t) - \hat{W}^T \Phi(x(t), x(t-\tau)) - \hat{\Delta}(t)$ ensures finite-time convergence of states and estimation errors using Lyapunov-Krasovskii functionals that incorporate delay terms. Simulations on benchmark nonlinear systems validate robustness and superior performance compared to traditional adaptive controls, effectively stabilizing states and detecting faults under significant unknown disturbances. The method enhances resilience to cyber-physical threats by integrating fault diagnosis with neural network control, achieving faster responses than asymptotic methods. Challenges include handling time-varying delays, high neural network capacity demands, and performance sensitivity to noise and parameter tuning. Future work targets extension to stochastic systems, hardware-in-the-loop validation, adaptive learning rates, and distributed resilient control for multi-agent networks. Overall, the study advances secure fault-tolerant control for complex cyber-physical systems through a novel adaptive NN finite-time resilient control framework."
47,"X. F. Liu, F. Liu, Y. S. Jeong, and W. Zhuang, “Neural Network-Based Information Transfer for Dynamic Optimization in Wireless Networks,” IEEE Trans. Neural Netw. Learn. Syst., vol. 31, no. 5, pp. 1557–1570, May 2020. [Online]. Available: https://doi.org/10.1109/TNNLS.2019.2902409","In dynamic optimization problems (DOPs), the environment and corresponding optima change over time, posing challenges for quick adaptation and optimization. This paper proposes a neural network-based information transfer method (NNIT) that learns how environments evolve by training on solutions from both previous and new environments. The learned model then transforms past high-quality solutions into promising candidates for the new environment, aiding optimization efforts. NNIT integrates with population-based evolutionary algorithms and is evaluated on the moving peaks benchmark, showing promising results in accelerating convergence."
48,"L. Xie, Y. Hu, Y. Chen, and X. Deng, ""Networked Sensing With AI-Empowered Interference Mitigation: A Survey,"" IEEE Journal on Selected Areas in Communications, vol. 41, no. 12, pp. 3863-3877, Dec. 2023. [Online]. Available: https://ieeexplore.ieee.org/document/10274487","Networked sensing within perceptive mobile networks (PMNs) integrates communication and sensing to enhance situational awareness, but faces interference challenges from simultaneous tasks. This paper proposes an AI-empowered interference management framework exploiting macro-diversity and array gain through coordinated beamforming and deep learning-based interference prediction across a multi-cell PMN architecture. The method dynamically allocates resources to maximize sensing signal-to-interference-plus-noise ratio (SINR) while preserving communication quality. Simulation results show a 20% improvement in detection probability and 30% reduction in sensing interference, with cooperative sensing among multiple base stations providing robust performance under high network loads. The study emphasizes AIs critical role in adapting sensing parameters in real-time to heterogeneous network conditions, though challenges persist in achieving low-latency inference, accurate channel state information, and scalable cooperation. Future work targets multi-modal sensing, federated learning, privacy, and robustness in dynamic environments. Overall, the framework significantly enhances sensing performance while maintaining reliable communication, demonstrating AIs potential to address interference in integrated sensing and communication networks."
